t,x,y,v,a
7.909,3.362E-3,-1.153E-3,4.410E-3,0.263
7.913,,,,
7.918,,,,
7.922,,,,
7.926,,,,
7.931,3.362E-3,-1.345E-3,9.753E-4,4.354E-2
7.935,,,,
7.939,,,,
7.943,,,,
7.948,,,,
7.952,3.362E-3,-1.191E-3,9.815E-3,0.414
7.956,,,,
7.961,,,,
7.965,,,,
7.969,,,,
7.973,3.400E-3,-6.916E-4,1.729E-2,0.190
7.978,,,,
7.982,,,,
7.986,,,,
7.991,,,,
7.995,3.362E-3,-3.842E-5,3.686E-2,0.146
7.999,,,,
8.003,,,,
8.008,,,,
8.012,,,,
8.016,3.323E-3,4.226E-4,2.427E-2,0.146
8.021,,,,
8.025,,,,
8.029,,,,
8.033,,,,
8.038,3.247E-3,1.575E-3,2.616E-2,0.206
8.042,,,,
8.046,,,,
8.051,,,,
8.055,,,,
8.059,3.093E-3,2.152E-3,1.524E-2,0.128
8.063,,,,
8.068,,,,
8.072,,,,
8.076,,,,
8.081,3.131E-3,2.305E-3,7.723E-3,0.249
8.085,,,,
8.089,,,,
8.093,,,,
8.098,,,,
8.102,3.170E-3,2.920E-3,2.302E-2,0.132
8.106,,,,
8.111,,,,
8.115,,,,
8.119,,,,
8.123,3.093E-3,4.188E-3,4.057E-2,0.291
8.128,,,,
8.132,,,,
8.136,,,,
8.141,,,,
8.145,2.901E-3,4.495E-3,1.542E-2,1.251
8.149,,,,
8.153,,,,
8.158,,,,
8.162,,,,
8.166,2.747E-3,4.687E-3,8.119E-3,0.246
8.171,,,,
8.175,,,,
8.179,,,,
8.183,,,,
8.188,2.747E-3,4.687E-3,1.327E-2,0.348
8.192,,,,
8.196,,,,
8.201,,,,
8.205,,,,
8.209,2.939E-3,5.879E-3,2.076E-2,0.280
8.213,,,,
8.218,,,,
8.222,,,,
8.226,,,,
8.231,2.824E-3,6.762E-3,5.268E-2,9.325E-2
8.235,,,,
8.239,,,,
8.244,,,,
8.248,,,,
8.252,2.901E-3,7.953E-3,6.245E-2,0.724
8.256,,,,
8.261,,,,
8.265,,,,
8.269,,,,
8.274,3.016E-3,8.645E-3,3.586E-2,1.204
8.278,,,,
8.282,,,,
8.286,,,,
8.291,,,,
8.295,3.055E-3,9.029E-3,2.539E-2,0.294
8.299,,,,
8.304,,,,
8.308,,,,
8.312,,,,
8.316,3.055E-3,9.413E-3,2.155E-2,0.289
8.321,,,,
8.325,,,,
8.329,,,,
8.334,,,,
8.338,2.978E-3,9.874E-3,2.828E-2,0.146
8.342,,,,
8.346,,,,
8.351,,,,
8.355,,,,
8.359,3.055E-3,1.053E-2,3.559E-2,6.011E-2
8.364,,,,
8.368,,,,
8.372,,,,
8.376,,,,
8.381,3.055E-3,1.095E-2,1.792E-2,5.409E-2
8.385,,,,
8.389,,,,
8.394,,,,
8.398,,,,
8.402,3.093E-3,1.145E-2,2.019E-2,0.240
8.406,,,,
8.411,,,,
8.415,,,,
8.419,,,,
8.424,3.131E-3,1.199E-2,2.909E-2,0.181
8.428,,,,
8.432,,,,
8.436,,,,
8.441,,,,
8.445,3.093E-3,1.295E-2,3.211E-2,0.150
8.449,,,,
8.454,,,,
8.458,,,,
8.462,,,,
8.466,3.055E-3,1.364E-2,3.488E-2,3.219E-2
8.471,,,,
8.475,,,,
8.479,,,,
8.484,,,,
8.488,3.055E-3,1.464E-2,3.454E-2,0.112
8.492,,,,
8.496,,,,
8.501,,,,
8.505,,,,
8.509,2.978E-3,1.552E-2,4.016E-2,0.757
8.514,,,,
8.518,,,,
8.522,,,,
8.526,,,,
8.531,3.016E-3,1.610E-2,1.793E-2,0.364
8.535,,,,
8.539,,,,
8.544,,,,
8.548,,,,
8.552,2.901E-3,1.606E-2,1.068E-2,0.158
8.556,,,,
8.561,,,,
8.565,,,,
8.569,,,,
8.574,2.901E-3,1.664E-2,2.088E-2,0.341
8.578,,,,
8.582,,,,
8.586,,,,
8.591,,,,
8.595,2.901E-3,1.714E-2,3.180E-2,0.158
8.599,,,,
8.604,,,,
8.608,,,,
8.612,,,,
8.616,2.978E-3,1.760E-2,1.343E-2,0.249
8.625,,,,
8.629,,,,
8.634,,,,
8.638,2.901E-3,1.783E-2,9.951E-3,
8.642,,,,
8.651,,,,
8.655,,,,
8.659,2.862E-3,1.810E-2,,
