t,x,y,v,a
3.773,1.133E-2,1.309E-2,,
3.776,,,,
3.779,,,,
3.782,,,,
3.785,,,,
3.788,1.133E-2,1.262E-2,1.096E-2,
3.791,,,,
3.794,,,,
3.797,,,,
3.800,,,,
3.803,1.161E-2,1.290E-2,6.800E-3,0.610
3.806,,,,
3.809,,,,
3.812,,,,
3.815,,,,
3.818,1.143E-2,1.244E-2,1.096E-2,0.401
3.821,,,,
3.824,,,,
3.827,,,,
3.830,,,,
3.833,1.133E-2,1.272E-2,8.601E-3,1.039
3.836,,,,
3.839,,,,
3.842,,,,
3.845,,,,
3.848,1.124E-2,1.262E-2,2.040E-2,0.287
3.852,,,,
3.855,,,,
3.858,,,,
3.861,,,,
3.864,1.189E-2,1.244E-2,0.000,0.162
3.867,,,,
3.870,,,,
3.873,,,,
3.876,,,,
3.879,1.124E-2,1.262E-2,0.000,0.414
3.882,,,,
3.885,,,,
3.888,,,,
3.891,,,,
3.894,1.189E-2,1.244E-2,1.720E-2,0.324
3.897,,,,
3.900,,,,
3.903,,,,
3.906,,,,
3.909,1.161E-2,1.226E-2,1.096E-2,1.001
3.912,,,,
3.915,,,,
3.918,,,,
3.921,,,,
3.924,1.161E-2,1.226E-2,1.773E-2,0.990
3.927,,,,
3.930,,,,
3.933,,,,
3.936,,,,
3.939,1.133E-2,1.180E-2,1.521E-2,0.349
3.942,,,,
3.945,,,,
3.948,,,,
3.952,,,,
3.955,1.198E-2,1.198E-2,1.551E-2,0.748
3.958,,,,
3.961,,,,
3.964,,,,
3.967,,,,
3.970,1.180E-2,1.170E-2,3.131E-2,0.765
3.973,,,,
3.976,,,,
3.979,,,,
3.982,,,,
3.985,1.244E-2,1.115E-2,1.521E-2,1.263
3.988,,,,
3.991,,,,
3.994,,,,
3.997,,,,
4.000,1.207E-2,1.133E-2,2.804E-2,0.860
4.003,,,,
4.006,,,,
4.009,,,,
4.012,,,,
4.015,1.161E-2,1.133E-2,2.150E-2,1.600
4.018,,,,
4.021,,,,
4.024,,,,
4.027,,,,
4.030,1.161E-2,1.087E-2,2.452E-2,0.448
4.033,,,,
4.036,,,,
4.039,,,,
4.042,,,,
4.045,1.226E-2,1.097E-2,4.301E-3,0.519
4.048,,,,
4.052,,,,
4.055,,,,
4.058,,,,
4.061,1.170E-2,1.097E-2,0.000,0.573
4.064,,,,
4.067,,,,
4.070,,,,
4.073,,,,
4.076,1.226E-2,1.097E-2,1.096E-2,0.207
4.079,,,,
4.082,,,,
4.085,,,,
4.088,,,,
4.091,1.198E-2,1.078E-2,1.923E-2,0.725
4.094,,,,
4.097,,,,
4.100,,,,
