t,x,y,v,a
6.242,2.169E-4,-1.003E-2,,
6.245,,,,
6.248,,,,
6.252,,,,
6.255,,,,
6.258,2.169E-4,-1.036E-2,8.002E-3,
6.261,,,,
6.264,,,,
6.267,,,,
6.270,,,,
6.273,4.337E-4,-1.014E-2,1.012E-2,0.556
6.276,,,,
6.279,,,,
6.282,,,,
6.285,,,,
6.288,4.337E-4,-1.014E-2,1.132E-2,0.213
6.291,,,,
6.294,,,,
6.297,,,,
6.300,,,,
6.303,1.084E-4,-1.025E-2,0.000,0.864
6.306,,,,
6.309,,,,
6.312,,,,
6.315,,,,
6.318,4.337E-4,-1.014E-2,2.291E-2,0.491
6.321,,,,
6.324,,,,
6.327,,,,
6.330,,,,
6.333,6.506E-4,-9.813E-3,1.600E-2,0.864
6.336,,,,
6.339,,,,
6.342,,,,
6.345,,,,
6.348,0.000,-9.922E-3,1.518E-2,0.580
6.352,,,,
6.355,,,,
6.358,,,,
6.361,,,,
6.364,3.253E-4,-1.014E-2,1.290E-2,0.607
6.367,,,,
6.370,,,,
6.373,,,,
6.376,,,,
6.379,3.253E-4,-1.014E-2,7.157E-3,0.688
6.382,,,,
6.385,,,,
6.388,,,,
6.391,,,,
6.394,3.253E-4,-1.036E-2,1.012E-2,0.302
6.397,,,,
6.400,,,,
6.403,,,,
6.406,,,,
6.409,1.084E-4,-1.036E-2,1.074E-2,0.243
6.412,,,,
6.415,,,,
6.418,,,,
6.421,,,,
6.424,0.000,-1.036E-2,1.132E-2,0.213
6.427,,,,
6.430,,,,
6.433,,,,
6.436,,,,
6.439,-2.169E-4,-1.046E-2,7.157E-3,0.302
6.442,,,,
6.445,,,,
6.448,,,,
6.452,,,,
6.455,-2.169E-4,-1.036E-2,3.578E-3,0.363
6.458,,,,
6.461,,,,
6.464,,,,
6.467,,,,
6.470,-2.169E-4,-1.036E-2,1.132E-2,0.213
6.473,,,,
6.476,,,,
6.479,,,,
6.482,,,,
6.485,-3.253E-4,-1.068E-2,5.061E-3,0.695
6.488,,,,
6.491,,,,
6.494,,,,
6.497,,,,
6.500,-3.253E-4,-1.025E-2,2.087E-2,0.213
6.503,,,,
6.506,,,,
6.509,,,,
6.512,,,,
6.515,-8.675E-4,-1.036E-2,1.825E-2,0.580
6.518,,,,
6.521,,,,
6.524,,,,
6.527,,,,
6.530,-8.675E-4,-1.036E-2,0.000,0.810
6.533,,,,
6.536,,,,
6.539,,,,
6.542,,,,
6.545,-8.675E-4,-1.036E-2,5.061E-3,0.393
6.548,,,,
6.552,,,,
6.555,,,,
6.558,,,,
6.561,-7.591E-4,-1.046E-2,1.290E-2,6.748E-2
6.564,,,,
6.567,,,,
6.570,,,,
6.573,,,,
6.576,-5.422E-4,-1.057E-2,8.002E-3,0.337
6.579,,,,
6.582,,,,
6.585,,,,
6.588,,,,
6.591,-5.422E-4,-1.057E-2,0.000,0.405
6.594,,,,
6.597,,,,
6.600,,,,
6.603,,,,
6.606,-5.422E-4,-1.057E-2,5.061E-3,0.611
6.609,,,,
6.612,,,,
6.615,,,,
6.618,,,,
6.621,-6.506E-4,-1.068E-2,1.789E-2,0.742
6.624,,,,
6.627,,,,
6.630,,,,
6.633,,,,
6.636,-5.422E-4,-1.111E-2,2.863E-2,0.270
6.639,,,,
6.642,,,,
6.645,,,,
6.648,,,,
6.652,-6.506E-4,-1.155E-2,1.132E-2,1.032
6.655,,,,
6.658,,,,
6.661,,,,
6.664,,,,
6.667,-6.506E-4,-1.144E-2,8.002E-3,0.491
6.670,,,,
6.673,,,,
6.676,,,,
6.679,,,,
6.682,-7.591E-4,-1.133E-2,1.927E-2,0.527
6.685,,,,
6.688,,,,
6.691,,,,
6.694,,,,
6.697,-1.193E-3,-1.166E-2,1.074E-2,0.717
6.700,,,,
6.703,,,,
6.706,,,,
6.709,,,,
6.712,-7.591E-4,-1.166E-2,1.789E-2,0.704
6.715,,,,
6.718,,,,
6.721,,,,
6.724,,,,
