t,x,y,v,a
5.818,4.707E-3,-6.573E-3,,
5.821,,,,
5.824,,,,
5.827,,,,
5.830,,,,
5.833,4.544E-3,-7.709E-3,2.984E-3,
5.836,,,,
5.839,,,,
5.842,,,,
5.845,,,,
5.848,4.641E-3,-6.511E-3,2.923E-2,0.970
5.852,,,,
5.855,,,,
5.858,,,,
5.861,,,,
5.864,4.899E-3,-6.897E-3,8.509E-3,1.656
5.867,,,,
5.870,,,,
5.873,,,,
5.876,,,,
5.879,4.383E-3,-6.511E-3,6.017E-3,0.254
5.882,,,,
5.885,,,,
5.888,,,,
5.891,,,,
5.894,4.770E-3,-7.026E-3,2.169E-2,1.117
5.897,,,,
5.900,,,,
5.903,,,,
5.906,,,,
5.909,4.512E-3,-7.155E-3,2.588E-2,1.700
5.912,,,,
5.915,,,,
5.918,,,,
5.921,,,,
5.924,4.641E-3,-7.800E-3,1.345E-2,1.248
5.927,,,,
5.930,,,,
5.933,,,,
5.936,,,,
5.939,4.383E-3,-6.768E-3,2.854E-2,0.979
5.942,,,,
5.945,,,,
5.948,,,,
5.952,,,,
5.955,5.028E-3,-7.026E-3,3.008E-2,1.117
5.958,,,,
5.961,,,,
5.964,,,,
5.967,,,,
5.970,4.254E-3,-7.671E-3,2.291E-2,0.627
5.973,,,,
5.976,,,,
5.979,,,,
5.982,,,,
5.985,4.383E-3,-7.284E-3,7.269E-16,0.908
5.988,,,,
5.991,,,,
5.994,,,,
5.997,,,,
6.000,4.254E-3,-7.671E-3,9.513E-3,0.432
6.003,,,,
6.006,,,,
6.009,,,,
6.012,,,,
6.015,4.125E-3,-7.413E-3,4.254E-3,0.401
6.018,,,,
6.021,,,,
6.024,,,,
6.027,,,,
6.030,4.125E-3,-7.671E-3,2.127E-2,0.627
6.033,,,,
6.036,,,,
6.039,,,,
6.042,,,,
6.045,4.125E-3,-8.058E-3,1.903E-2,0.321
6.048,,,,
6.052,,,,
6.055,,,,
6.058,,,,
6.061,3.610E-3,-7.413E-3,9.513E-3,8.023E-2
6.064,,,,
6.067,,,,
6.070,,,,
6.073,,,,
6.076,3.868E-3,-7.929E-3,1.345E-2,1.140
6.079,,,,
6.082,,,,
6.085,,,,
6.088,,,,
6.091,3.481E-3,-7.800E-3,8.509E-3,0.802
6.094,,,,
6.097,,,,
6.100,,,,
6.103,,,,
6.106,3.868E-3,-8.187E-3,2.691E-2,0.642
6.109,,,,
6.112,,,,
6.115,,,,
6.118,,,,
6.121,4.254E-3,-8.058E-3,1.702E-2,1.294
6.124,,,,
6.127,,,,
6.130,,,,
6.133,,,,
6.136,3.352E-3,-8.187E-3,3.430E-2,0.289
6.139,,,,
6.142,,,,
6.145,,,,
6.148,,,,
6.152,3.352E-3,-8.573E-3,1.203E-2,1.135
6.155,,,,
6.158,,,,
6.161,,,,
6.164,,,,
6.167,3.094E-3,-8.444E-3,1.805E-2,0.468
6.170,,,,
6.173,,,,
6.176,,,,
6.179,,,,
6.182,2.965E-3,-8.187E-3,2.127E-2,1.598
6.185,,,,
6.188,,,,
6.191,,,,
6.194,,,,
6.197,2.578E-3,-8.831E-3,4.276E-2,0.790
6.200,,,,
6.203,,,,
6.206,,,,
6.209,,,,
6.212,2.836E-3,-9.476E-3,2.481E-2,0.886
6.215,,,,
6.218,,,,
6.221,,,,
6.224,,,,
6.227,2.965E-3,-9.476E-3,9.513E-3,0.562
6.230,,,,
6.233,,,,
6.236,,,,
6.239,,,,
6.242,2.707E-3,-9.734E-3,2.691E-2,0.642
6.245,,,,
6.248,,,,
6.252,,,,
6.255,,,,
6.258,2.707E-3,-1.025E-2,2.127E-2,0.627
6.261,,,,
6.264,,,,
6.267,,,,
6.270,,,,
6.273,3.223E-3,-1.012E-2,1.345E-2,1.046
6.276,,,,
6.279,,,,
6.282,,,,
6.285,,,,
6.288,3.094E-3,-1.038E-2,1.754E-2,0.838
6.291,,,,
6.294,,,,
6.297,,,,
6.300,,,,
6.303,2.707E-3,-1.025E-2,1.534E-2,0.331
6.306,,,,
6.309,,,,
6.312,,,,
6.315,,,,
6.318,2.707E-3,-1.012E-2,1.534E-2,0.647
6.321,,,,
6.324,,,,
6.327,,,,
6.330,,,,
6.333,2.450E-3,-1.064E-2,1.903E-2,0.321
6.336,,,,
6.339,,,,
6.342,,,,
6.345,,,,
6.348,2.450E-3,-1.064E-2,6.017E-3,0.468
6.352,,,,
6.355,,,,
6.358,,,,
6.361,,,,
6.364,2.321E-3,-1.051E-2,2.127E-2,0.882
6.367,,,,
6.370,,,,
6.373,,,,
6.376,,,,
6.379,2.450E-3,-1.128E-2,3.404E-2,0.321
6.382,,,,
6.385,,,,
6.388,,,,
6.391,,,,
6.394,2.321E-3,-1.154E-2,1.345E-2,1.140
6.397,,,,
6.400,,,,
6.403,,,,
6.406,,,,
6.409,2.578E-3,-1.167E-2,2.127E-2,0.241
6.412,,,,
6.415,,,,
6.418,,,,
6.421,,,,
6.424,1.805E-3,-1.193E-2,1.534E-2,0.538
6.427,,,,
6.430,,,,
6.433,,,,
6.436,,,,
6.439,2.192E-3,-1.193E-2,9.513E-3,0.806
6.442,,,,
6.445,,,,
6.448,,,,
6.452,,,,
6.455,2.063E-3,-1.180E-2,8.509E-3,0.359
6.458,,,,
6.461,,,,
6.464,,,,
6.467,,,,
6.470,2.192E-3,-1.218E-2,9.513E-3,0.740
6.473,,,,
6.476,,,,
6.479,,,,
6.482,,,,
6.485,2.192E-3,-1.205E-2,1.754E-2,0.647
6.488,,,,
6.491,,,,
6.494,,,,
6.497,,,,
6.500,2.707E-3,-1.231E-2,1.345E-2,1.268
6.503,,,,
6.506,,,,
6.509,,,,
6.512,,,,
6.515,2.063E-3,-1.244E-2,3.635E-2,0.432
6.518,,,,
6.521,,,,
6.524,,,,
6.527,,,,
6.530,2.321E-3,-1.334E-2,2.978E-2,0.757
6.533,,,,
6.536,,,,
6.539,,,,
6.542,,,,
6.545,2.063E-3,-1.334E-2,9.513E-3,0.853
6.548,,,,
6.552,,,,
6.555,,,,
6.558,,,,
6.561,2.192E-3,-1.360E-2,1.903E-2,0.454
6.564,,,,
6.567,,,,
6.570,,,,
6.573,,,,
6.576,1.805E-3,-1.386E-2,1.754E-2,0.289
6.579,,,,
6.582,,,,
6.585,,,,
6.588,,,,
6.591,2.063E-3,-1.412E-2,2.291E-2,0.331
6.594,,,,
6.597,,,,
6.600,,,,
6.603,,,,
6.606,2.063E-3,-1.450E-2,1.702E-2,1.157
6.609,,,,
6.612,,,,
6.615,,,,
6.618,,,,
6.621,2.063E-3,-1.463E-2,1.702E-2,0.520
6.624,,,,
6.627,,,,
6.630,,,,
6.633,,,,
6.636,1.547E-3,-1.450E-2,1.500E-2,1.181
6.639,,,,
6.642,,,,
6.645,,,,
6.648,,,,
6.652,1.609E-3,-1.465E-2,2.936E-2,1.071
6.655,,,,
6.658,,,,
6.661,,,,
6.664,,,,
6.667,2.068E-3,-1.522E-2,2.428E-2,1.245
6.670,,,,
6.673,,,,
6.676,,,,
6.679,,,,
6.682,2.183E-3,-1.511E-2,1.609E-2,1.315
6.685,,,,
6.688,,,,
6.691,,,,
6.694,,,,
6.697,1.724E-3,-1.488E-2,4.084E-2,0.429
6.700,,,,
6.703,,,,
6.706,,,,
6.709,,,,
6.712,1.724E-3,-1.626E-2,1.696E-2,1.179
6.715,,,,
6.718,,,,
6.721,,,,
6.724,,,,
6.727,1.953E-3,-1.534E-2,2.042E-2,0.611
6.730,,,,
6.733,,,,
6.736,,,,
6.739,,,,
6.742,2.298E-3,-1.603E-2,2.681E-2,1.503
6.745,,,,
6.748,,,,
6.752,,,,
6.755,,,,
6.758,2.068E-3,-1.614E-2,2.042E-2,0.773
6.761,,,,
6.764,,,,
6.767,,,,
6.770,,,,
6.773,2.068E-3,-1.660E-2,4.944E-2,0.545
6.776,,,,
6.779,,,,
6.782,,,,
6.785,,,,
6.788,1.953E-3,-1.764E-2,2.145E-2,0.640
6.791,,,,
6.794,,,,
6.797,,,,
6.800,,,,
6.803,1.609E-3,-1.706E-2,7.584E-3,0.715
6.806,,,,
6.809,,,,
6.812,,,,
6.815,,,,
6.818,1.953E-3,-1.787E-2,5.059E-2,0.996
6.821,,,,
6.824,,,,
6.827,,,,
6.830,,,,
6.833,1.953E-3,-1.856E-2,3.392E-2,0.834
6.836,,,,
6.839,,,,
6.842,,,,
6.845,,,,
6.848,1.494E-3,-1.879E-2,2.398E-2,0.590
6.852,,,,
6.855,,,,
6.858,,,,
6.861,,,,
6.864,1.724E-3,-1.925E-2,3.240E-2,0.884
6.867,,,,
6.870,,,,
6.873,,,,
6.876,,,,
6.879,1.838E-3,-1.971E-2,3.792E-3,0.576
6.882,,,,
6.885,,,,
6.888,,,,
6.891,,,,
6.894,1.609E-3,-1.925E-2,1.072E-2,0.404
6.897,,,,
6.900,,,,
6.903,,,,
6.906,,,,
6.909,1.609E-3,-1.994E-2,2.760E-2,0.940
6.912,,,,
6.915,,,,
6.918,,,,
6.921,,,,
6.924,1.379E-3,-2.005E-2,2.734E-2,0.904
6.927,,,,
6.930,,,,
6.933,,,,
6.936,,,,
6.939,1.149E-3,-2.063E-2,5.688E-2,0.873
6.942,,,,
6.945,,,,
6.948,,,,
6.952,,,,
6.955,1.379E-3,-2.177E-2,2.211E-2,1.360
6.958,,,,
6.961,,,,
6.964,,,,
6.967,,,,
6.970,1.494E-3,-2.120E-2,7.584E-3,1.011
6.973,,,,
6.976,,,,
6.979,,,,
6.982,,,,
6.985,1.379E-3,-2.154E-2,1.896E-2,1.336
6.988,,,,
6.991,,,,
6.994,,,,
6.997,,,,
7.000,1.149E-3,-2.166E-2,2.398E-2,0.870
7.003,,,,
7.006,,,,
7.009,,,,
7.012,,,,
7.015,1.609E-3,-2.223E-2,4.566E-2,0.760
7.018,,,,
7.021,,,,
7.024,,,,
7.027,,,,
7.030,1.034E-3,-2.304E-2,2.544E-2,0.358
7.033,,,,
7.036,,,,
7.039,,,,
7.042,,,,
7.045,9.192E-4,-2.258E-2,1.563E-2,0.973
7.048,,,,
7.052,,,,
7.055,,,,
7.058,,,,
7.061,1.149E-3,-2.350E-2,4.944E-2,0.101
7.064,,,,
7.067,,,,
7.070,,,,
7.073,,,,
7.076,1.034E-3,-2.407E-2,1.138E-2,0.258
7.079,,,,
7.082,,,,
7.085,,,,
7.088,,,,
7.091,1.149E-3,-2.384E-2,3.057E-2,7.150E-2
7.094,,,,
7.097,,,,
7.100,,,,
7.103,,,,
7.106,1.149E-3,-2.499E-2,3.413E-2,0.501
7.109,,,,
7.112,,,,
7.115,,,,
7.118,,,,
7.121,1.149E-3,-2.488E-2,2.306E-2,1.893
7.124,,,,
7.127,,,,
7.130,,,,
7.133,,,,
7.136,1.264E-3,-2.568E-2,7.584E-3,0.916
7.139,,,,
7.142,,,,
7.145,,,,
7.148,,,,
7.152,9.192E-4,-2.488E-2,2.428E-2,0.521
7.155,,,,
7.158,,,,
7.161,,,,
7.164,,,,
7.167,6.894E-4,-2.614E-2,3.867E-2,0.959
7.170,,,,
7.173,,,,
7.176,,,,
7.179,,,,
7.182,1.149E-3,-2.603E-2,1.563E-2,1.216
7.185,,,,
7.188,,,,
7.191,,,,
7.194,,,,
7.197,1.149E-3,-2.626E-2,1.138E-2,1.289
7.200,,,,
7.203,,,,
7.206,,,,
7.209,,,,
7.212,1.149E-3,-2.637E-2,3.057E-2,1.073
7.215,,,,
7.218,,,,
7.221,,,,
7.224,,,,
7.227,1.034E-3,-2.717E-2,4.929E-2,0.611
7.230,,,,
7.233,,,,
7.236,,,,
7.239,,,,
7.242,5.745E-4,-2.775E-2,4.438E-2,0.611
7.245,,,,
7.248,,,,
7.252,,,,
7.255,,,,
7.258,5.745E-4,-2.844E-2,4.188E-2,1.016
7.261,,,,
7.264,,,,
7.267,,,,
7.270,,,,
7.273,6.894E-4,-2.901E-2,5.738E-2,
7.276,,,,
7.279,,,,
7.282,,,,
7.285,,,,
7.288,8.043E-4,-3.016E-2,,
