t,x,y,v,a
5.152,3.586E-3,1.345E-3,,
5.155,,,,
5.158,,,,
5.161,,,,
5.164,,,,
5.167,3.073E-3,5.763E-4,5.976E-2,
5.170,,,,
5.173,,,,
5.176,,,,
5.179,,,,
5.182,3.842E-3,-4.482E-4,3.407E-2,2.397
5.185,,,,
5.188,,,,
5.191,,,,
5.194,,,,
5.197,3.201E-3,-4.482E-4,4.162E-2,1.141
5.200,,,,
5.203,,,,
5.206,,,,
5.209,,,,
5.212,2.689E-3,6.403E-5,2.464E-2,2.032
5.215,,,,
5.218,,,,
5.221,,,,
5.224,,,,
5.227,2.561E-3,-8.324E-4,5.558E-2,1.881
5.230,,,,
5.233,,,,
5.236,,,,
5.239,,,,
5.242,2.433E-3,-1.601E-3,5.141E-2,1.285
5.245,,,,
5.248,,,,
5.252,,,,
5.255,,,,
5.258,2.817E-3,-2.369E-3,3.047E-2,0.356
5.261,,,,
5.264,,,,
5.267,,,,
5.270,,,,
5.273,2.945E-3,-2.369E-3,3.407E-2,1.084
5.276,,,,
5.279,,,,
5.282,,,,
5.285,,,,
5.288,2.689E-3,-3.393E-3,6.051E-2,0.178
5.291,,,,
5.294,,,,
5.297,,,,
5.300,,,,
5.303,2.561E-3,-4.162E-3,2.570E-2,1.336
5.306,,,,
5.309,,,,
5.312,,,,
5.315,,,,
5.318,2.561E-3,-4.162E-3,1.268E-2,0.287
5.321,,,,
5.324,,,,
5.327,,,,
5.330,,,,
5.333,2.561E-3,-4.546E-3,2.536E-2,1.753
5.336,,,,
5.339,,,,
5.342,,,,
5.345,,,,
5.348,2.561E-3,-4.930E-3,5.916E-2,0.451
5.352,,,,
5.355,,,,
5.358,,,,
5.361,,,,
5.364,2.561E-3,-6.339E-3,5.141E-2,1.008
5.367,,,,
5.370,,,,
5.373,,,,
5.376,,,,
5.379,2.305E-3,-6.467E-3,6.464E-2,1.357
5.382,,,,
5.385,,,,
5.388,,,,
5.391,,,,
5.394,2.177E-3,-8.260E-3,4.310E-2,0.504
5.397,,,,
5.400,,,,
5.403,,,,
5.406,,,,
5.409,2.049E-3,-7.747E-3,3.896E-2,0.801
5.412,,,,
5.415,,,,
5.418,,,,
5.421,,,,
5.424,1.921E-3,-9.412E-3,8.557E-2,1.110
5.427,,,,
5.430,,,,
5.433,,,,
5.436,,,,
5.439,1.153E-3,-1.018E-2,5.141E-2,1.997
5.442,,,,
5.445,,,,
5.448,,,,
5.452,,,,
5.455,1.665E-3,-1.095E-2,3.780E-2,1.021
5.458,,,,
5.461,,,,
5.464,,,,
5.467,,,,
5.470,1.665E-3,-1.120E-2,2.570E-2,1.247
5.473,,,,
5.476,,,,
5.479,,,,
5.482,,,,
5.485,1.793E-3,-1.172E-2,6.775E-2,0.986
5.488,,,,
5.491,,,,
5.494,,,,
5.497,,,,
5.500,1.793E-3,-1.325E-2,6.775E-2,0.862
5.503,,,,
5.506,,,,
5.509,,,,
5.512,,,,
5.515,1.665E-3,-1.377E-2,4.162E-2,0.178
5.518,,,,
5.521,,,,
5.524,,,,
5.527,,,,
5.530,1.281E-3,-1.441E-2,7.295E-2,0.465
5.533,,,,
5.536,,,,
5.539,,,,
5.542,,,,
5.545,1.281E-3,-1.594E-2,4.648E-2,1.840
5.548,,,,
5.552,,,,
5.555,,,,
5.558,,,,
5.561,1.281E-3,-1.581E-2,1.742E-2,1.048
5.564,,,,
5.567,,,,
5.570,,,,
5.573,,,,
5.576,7.683E-4,-1.581E-2,7.618E-2,1.992
5.579,,,,
5.582,,,,
5.585,,,,
5.588,,,,
5.591,1.153E-3,-1.812E-2,8.546E-2,0.703
5.594,,,,
5.597,,,,
5.600,,,,
5.603,,,,
5.606,1.153E-3,-1.838E-2,4.851E-2,1.328
5.609,,,,
5.612,,,,
5.615,,,,
5.618,,,,
5.621,1.370E-3,-1.957E-2,8.611E-2,0.425
5.624,,,,
5.627,,,,
5.630,,,,
5.633,,,,
5.636,6.848E-4,-2.094E-2,5.599E-2,1.020
5.639,,,,
5.642,,,,
5.645,,,,
5.648,,,,
5.652,7.989E-4,-2.117E-2,5.246E-2,1.123
5.655,,,,
5.658,,,,
5.661,,,,
5.664,,,,
5.667,1.255E-3,-2.243E-2,9.423E-2,0.703
5.670,,,,
5.673,,,,
5.676,,,,
5.679,,,,
5.682,9.131E-4,-2.402E-2,6.821E-2,1.340
5.685,,,,
5.688,,,,
5.691,,,,
5.694,,,,
5.697,1.027E-3,-2.448E-2,4.582E-2,0.201
5.700,,,,
5.703,,,,
5.706,,,,
5.709,,,,
5.712,6.848E-4,-2.539E-2,8.130E-2,1.507
5.715,,,,
5.718,,,,
5.721,,,,
5.724,,,,
5.727,4.565E-4,-2.688E-2,9.484E-2,
5.730,,,,
5.733,,,,
5.736,,,,
5.739,,,,
5.742,3.424E-4,-2.825E-2,,
