t,x,y,v,a
4.045,1.357E-2,1.445E-2,,
4.048,,,,
4.052,,,,
4.055,,,,
4.058,,,,
4.061,1.377E-2,1.377E-2,2.622E-2,
4.064,,,,
4.067,,,,
4.070,,,,
4.073,,,,
4.076,1.397E-2,1.377E-2,3.365E-3,0.645
4.079,,,,
4.082,,,,
4.085,,,,
4.088,,,,
4.091,1.377E-2,1.387E-2,1.213E-2,0.406
4.094,,,,
4.097,,,,
4.100,,,,
4.103,,,,
4.106,1.377E-2,1.346E-2,1.682E-2,6.345E-2
4.109,,,,
4.112,,,,
4.115,,,,
4.118,,,,
4.121,1.407E-2,1.346E-2,3.365E-3,0.142
4.124,,,,
4.127,,,,
4.130,,,,
4.133,,,,
4.136,1.377E-2,1.336E-2,1.716E-2,0.370
4.139,,,,
4.142,,,,
4.145,,,,
4.148,,,,
4.152,1.397E-2,1.295E-2,1.346E-2,0.508
4.155,,,,
4.158,,,,
4.161,,,,
4.164,,,,
4.167,1.377E-2,1.295E-2,1.064E-2,8.973E-2
4.170,,,,
4.173,,,,
4.176,,,,
4.179,,,,
4.182,1.366E-2,1.305E-2,1.387E-2,0.686
4.185,,,,
4.188,,,,
4.191,,,,
4.194,,,,
4.197,1.387E-2,1.254E-2,1.962E-2,0.201
4.200,,,,
4.203,,,,
4.206,,,,
4.209,,,,
4.212,1.397E-2,1.254E-2,1.009E-2,0.825
4.215,,,,
4.218,,,,
4.221,,,,
4.224,,,,
4.227,1.387E-2,1.224E-2,1.903E-2,0.635
4.230,,,,
4.233,,,,
4.236,,,,
4.239,,,,
4.242,1.356E-2,1.213E-2,2.379E-2,1.003
4.245,,,,
4.248,,,,
4.252,,,,
4.255,,,,
4.258,1.377E-2,1.152E-2,2.426E-2,0.647
4.261,,,,
4.264,,,,
4.267,,,,
4.270,,,,
4.273,1.417E-2,1.173E-2,7.524E-3,0.512
4.276,,,,
4.279,,,,
4.282,,,,
4.285,,,,
4.288,1.366E-2,1.173E-2,1.213E-2,0.698
4.291,,,,
4.294,,,,
4.297,,,,
4.300,,,,
4.303,1.397E-2,1.142E-2,1.962E-2,0.575
4.306,,,,
4.309,,,,
4.312,,,,
4.315,,,,
4.318,1.397E-2,1.122E-2,1.064E-2,0.324
4.321,,,,
4.324,,,,
4.327,,,,
4.330,,,,
4.333,1.407E-2,1.111E-2,1.387E-2,6.345E-2
4.336,,,,
4.339,,,,
4.342,,,,
4.345,,,,
4.348,1.407E-2,1.081E-2,1.346E-2,0.508
4.352,,,,
4.355,,,,
4.358,,,,
4.361,,,,
4.364,1.407E-2,1.071E-2,1.428E-2,0.201
4.367,,,,
4.370,,,,
4.373,,,,
4.376,,,,
4.379,1.377E-2,1.050E-2,1.346E-2,0.635
4.382,,,,
4.385,,,,
4.388,,,,
4.391,,,,
4.394,1.407E-2,1.030E-2,2.426E-2,0.401
4.397,,,,
4.400,,,,
4.403,,,,
4.406,,,,
4.409,1.417E-2,9.890E-3,2.128E-2,0.523
4.412,,,,
4.415,,,,
4.418,,,,
4.421,,,,
4.424,1.427E-2,9.687E-3,1.346E-2,0.803
4.427,,,,
4.430,,,,
4.433,,,,
4.436,,,,
4.439,1.417E-2,9.483E-3,2.155E-2,0.142
4.442,,,,
4.445,,,,
4.448,,,,
4.452,,,,
4.455,1.377E-2,9.279E-3,1.716E-2,0.449
4.458,,,,
4.461,,,,
4.464,,,,
4.467,,,,
4.470,1.407E-2,8.973E-3,1.812E-2,0.512
4.473,,,,
4.476,,,,
4.479,,,,
4.482,,,,
4.485,1.397E-2,8.769E-3,1.387E-2,0.317
4.488,,,,
4.491,,,,
4.494,,,,
4.497,,,,
4.500,1.417E-2,8.565E-3,2.450E-2,0.406
4.503,,,,
4.506,,,,
4.509,,,,
4.512,,,,
4.515,1.417E-2,8.055E-3,1.213E-2,0.709
4.518,,,,
4.521,,,,
4.524,,,,
4.527,,,,
4.530,1.438E-2,8.259E-3,2.128E-2,0.401
4.533,,,,
