t,x,y,v,a
5.121,2.732E-3,2.694E-3,,
5.124,,,,
5.127,,,,
5.130,,,,
5.133,,,,
5.136,2.656E-3,1.859E-3,5.372E-2,
5.139,,,,
5.142,,,,
5.145,,,,
5.148,,,,
5.152,2.576E-3,1.073E-3,4.195E-2,0.714
5.155,,,,
5.158,,,,
5.161,,,,
5.164,,,,
5.167,2.576E-3,5.903E-4,3.232E-2,0.581
5.170,,,,
5.173,,,,
5.176,,,,
5.179,,,,
5.182,2.737E-3,1.073E-4,2.662E-2,0.254
5.185,,,,
5.188,,,,
5.191,,,,
5.194,,,,
5.197,2.630E-3,-2.147E-4,3.232E-2,0.243
5.200,,,,
5.203,,,,
5.206,,,,
5.209,,,,
5.212,2.576E-3,-8.587E-4,3.384E-2,0.203
5.215,,,,
5.218,,,,
5.221,,,,
5.224,,,,
5.227,2.522E-3,-1.234E-3,2.657E-2,0.234
5.230,,,,
5.233,,,,
5.236,,,,
5.239,,,,
5.242,2.576E-3,-1.664E-3,2.839E-2,0.103
5.245,,,,
5.248,,,,
5.252,,,,
5.255,,,,
5.258,2.469E-3,-2.093E-3,2.895E-2,0.375
5.261,,,,
5.264,,,,
5.267,,,,
5.270,,,,
5.273,2.440E-3,-2.530E-3,3.830E-2,0.378
5.276,,,,
5.279,,,,
5.282,,,,
5.285,,,,
5.288,2.500E-3,-3.253E-3,3.824E-2,9.307E-2
5.291,,,,
5.294,,,,
5.297,,,,
5.300,,,,
5.303,2.621E-3,-3.675E-3,3.584E-2,0.202
5.306,,,,
5.309,,,,
5.312,,,,
5.315,,,,
5.318,2.560E-3,-4.338E-3,3.981E-2,0.391
5.321,,,,
5.324,,,,
5.327,,,,
5.330,,,,
5.333,2.560E-3,-4.880E-3,4.374E-2,0.318
5.336,,,,
5.339,,,,
5.342,,,,
5.345,,,,
5.348,2.560E-3,-5.663E-3,3.798E-2,0.390
5.352,,,,
5.355,,,,
5.358,,,,
5.361,,,,
5.364,2.681E-3,-6.025E-3,2.730E-2,0.399
5.367,,,,
5.370,,,,
5.373,,,,
5.376,,,,
5.379,2.501E-3,-6.488E-3,4.550E-2,0.651
5.382,,,,
5.385,,,,
5.388,,,,
5.391,,,,
5.394,2.365E-3,-7.367E-3,5.135E-2,0.215
5.397,,,,
5.400,,,,
5.403,,,,
5.406,,,,
5.409,2.433E-3,-8.043E-3,3.798E-2,0.399
5.412,,,,
5.415,,,,
5.418,,,,
5.421,,,,
5.424,2.298E-3,-8.516E-3,3.798E-2,0.133
5.427,,,,
5.430,,,,
5.433,,,,
5.436,,,,
5.439,2.365E-3,-9.192E-3,4.243E-2,0.362
5.442,,,,
5.445,,,,
5.448,,,,
5.452,,,,
5.455,2.230E-3,-9.800E-3,4.461E-2,0.119
5.458,,,,
5.461,,,,
5.464,,,,
5.467,,,,
5.470,2.365E-3,-1.054E-2,4.705E-2,0.414
5.473,,,,
5.476,,,,
5.479,,,,
5.482,,,,
5.485,2.365E-3,-1.122E-2,5.394E-2,0.470
5.488,,,,
5.491,,,,
5.494,,,,
5.497,,,,
5.500,2.163E-3,-1.217E-2,6.261E-2,0.238
5.503,,,,
5.506,,,,
5.509,,,,
5.512,,,,
5.515,2.230E-3,-1.311E-2,5.803E-2,0.328
5.518,,,,
5.521,,,,
5.524,,,,
5.527,,,,
5.530,2.230E-3,-1.392E-2,5.468E-2,0.294
5.533,,,,
5.536,,,,
5.539,,,,
5.542,,,,
5.545,1.892E-3,-1.473E-2,5.905E-2,0.173
5.548,,,,
5.552,,,,
5.555,,,,
5.558,,,,
5.561,1.892E-3,-1.568E-2,5.149E-2,0.414
5.564,,,,
5.567,,,,
5.570,,,,
5.573,,,,
5.576,1.757E-3,-1.629E-2,6.308E-2,0.252
5.579,,,,
5.582,,,,
5.585,,,,
5.588,,,,
5.591,1.622E-3,-1.757E-2,6.928E-2,0.306
5.594,,,,
5.597,,,,
5.600,,,,
5.603,,,,
5.606,1.622E-3,-1.838E-2,4.768E-2,0.714
5.609,,,,
5.612,,,,
5.615,,,,
5.618,,,,
5.621,1.352E-3,-1.899E-2,4.777E-2,0.486
5.624,,,,
5.627,,,,
5.630,,,,
5.633,,,,
5.636,1.342E-3,-1.980E-2,6.053E-2,0.749
5.639,,,,
5.642,,,,
5.645,,,,
5.648,,,,
5.652,1.449E-3,-2.082E-2,3.384E-2,0.217
5.655,,,,
5.658,,,,
5.661,,,,
5.664,,,,
5.667,1.449E-3,-2.082E-2,4.089E-2,1.106
5.670,,,,
5.673,,,,
5.676,,,,
5.679,,,,
5.682,1.342E-3,-2.206E-2,8.065E-2,0.601
5.685,,,,
5.688,,,,
5.691,,,,
5.694,,,,
5.697,1.073E-3,-2.324E-2,5.624E-2,
5.700,,,,
5.703,,,,
5.706,,,,
5.709,,,,
5.712,1.054E-3,-2.374E-2,,
