t,x,y,v,a
13.281,0.173,-0.183,,
13.284,,,,
13.288,,,,
13.292,,,,
13.295,,,,
13.299,0.173,-0.175,0.413,
13.302,,,,
13.306,,,,
13.309,,,,
13.313,,,,
13.316,0.174,-0.171,0.347,9.920
13.320,,,,
13.323,,,,
13.327,,,,
13.330,,,,
13.334,0.176,-0.165,0.332,7.005
13.337,,,,
13.341,,,,
13.344,,,,
13.348,,,,
13.351,0.181,-0.163,0.138,11.78
13.355,,,,
13.358,,,,
13.362,,,,
13.365,,,,
13.369,0.179,-0.162,0.167,3.165
13.373,,,,
13.376,,,,
13.380,,,,
13.383,,,,
13.387,0.176,-0.162,6.598E-2,5.352
13.390,,,,
13.394,,,,
13.397,,,,
13.401,,,,
13.404,0.176,-0.159,0.170,4.400
13.408,,,,
13.411,,,,
13.415,,,,
13.418,,,,
13.422,0.179,-0.152,0.399,0.993
13.425,,,,
13.429,,,,
13.432,,,,
13.436,,,,
13.439,0.179,-0.147,0.313,5.907
13.443,,,,
13.447,,,,
13.450,,,,
13.454,,,,
13.457,0.179,-0.143,0.248,4.670
13.461,,,,
13.464,,,,
13.468,,,,
13.471,,,,
13.475,0.181,-0.140,0.175,2.233
13.478,,,,
13.482,,,,
13.485,,,,
13.489,,,,
13.492,0.181,-0.138,0.202,6.511
13.496,,,,
13.499,,,,
13.503,,,,
13.506,,,,
13.510,0.185,-0.133,0.359,3.407
13.513,,,,
13.517,,,,
13.520,,,,
13.524,,,,
13.528,0.189,-0.126,0.186,3.814
13.531,,,,
13.535,,,,
13.538,,,,
13.542,,,,
13.545,0.187,-0.128,5.837E-2,1.948
13.549,,,,
13.552,,,,
13.556,,,,
13.559,,,,
13.563,0.190,-0.124,0.176,4.312
13.566,,,,
13.570,,,,
13.573,,,,
13.577,,,,
13.580,0.192,-0.122,0.219,3.606
13.584,,,,
13.587,,,,
13.591,,,,
13.594,,,,
13.598,0.191,-0.117,0.430,5.451
13.602,,,,
13.605,,,,
13.609,,,,
13.612,,,,
13.616,0.198,-0.111,0.342,3.655
13.619,,,,
13.623,,,,
13.626,,,,
13.630,,,,
13.633,0.200,-0.112,0.186,8.378
13.637,,,,
13.640,,,,
13.644,,,,
13.647,,,,
13.651,0.200,-0.105,0.135,0.863
13.654,,,,
13.658,,,,
13.661,,,,
13.665,,,,
13.668,0.201,-0.107,5.159E-2,3.020
13.672,,,,
13.675,,,,
13.679,,,,
13.683,,,,
13.686,0.202,-0.105,0.185,3.918
13.690,,,,
13.693,,,,
13.697,,,,
13.700,,,,
13.704,0.204,-0.102,0.159,5.231
13.707,,,,
13.711,,,,
13.714,,,,
13.718,,,,
13.721,0.204,-9.996E-2,0.252,4.829
13.725,,,,
13.728,,,,
13.732,,,,
13.735,,,,
13.739,0.203,-9.403E-2,0.299,2.991
13.742,,,,
13.746,,,,
13.749,,,,
13.753,,,,
13.757,0.203,-9.106E-2,0.229,2.014
13.760,,,,
13.764,,,,
13.767,,,,
13.771,,,,
13.774,0.200,-8.335E-2,0.286,4.303
13.778,,,,
13.781,,,,
13.785,,,,
13.788,,,,
13.792,0.198,-7.801E-2,0.248,4.369
13.795,,,,
13.799,,,,
13.802,,,,
