t,x,y,v,a
0.000,2.610E-2,4.053E-2,,
0.033,2.602E-2,4.057E-2,1.897E-3,
0.067,2.606E-2,4.065E-2,2.324E-3,5.124E-2
0.100,2.613E-2,4.046E-2,2.949E-3,0.122
0.133,2.613E-2,4.046E-2,6.410E-3,0.106
0.166,2.599E-2,4.087E-2,6.410E-3,5.500E-2
0.200,2.599E-2,4.087E-2,0.000,0.140
0.233,2.599E-2,4.087E-2,1.732E-3,5.190E-2
0.266,2.602E-2,4.076E-2,3.873E-3,3.579E-2
0.300,2.602E-2,4.061E-2,3.873E-3,3.579E-2
0.333,2.599E-2,4.050E-2,1.732E-3,0.146
0.366,2.599E-2,4.050E-2,5.477E-3,0.104
0.400,2.599E-2,4.087E-2,7.120E-3,0.137
0.433,2.599E-2,4.098E-2,4.415E-3,0.160
0.466,2.602E-2,4.057E-2,6.049E-3,6.646E-3
0.499,2.602E-2,4.057E-2,1.095E-3,0.124
0.533,2.602E-2,4.050E-2,7.745E-4,2.396E-2
0.566,2.599E-2,4.061E-2,1.732E-3,6.646E-3
0.599,2.599E-2,4.061E-2,0.000,1.329E-2
0.633,2.599E-2,4.061E-2,2.449E-3,2.102E-2
0.666,2.591E-2,4.076E-2,2.449E-3,1.329E-2
0.699,2.591E-2,4.076E-2,5.477E-4,3.789E-2
0.733,2.591E-2,4.079E-2,5.477E-4,4.699E-3
0.766,2.591E-2,4.079E-2,0.000,9.398E-3
0.799,2.591E-2,4.079E-2,0.000,1.880E-2
0.832,2.591E-2,4.079E-2,1.095E-3,9.398E-3
0.866,2.591E-2,4.087E-2,1.095E-3,9.398E-3
0.899,2.591E-2,4.087E-2,0.000,5.480E-2
0.932,2.591E-2,4.087E-2,2.324E-3,1.994E-2
0.966,2.580E-2,4.076E-2,2.324E-3,1.994E-2
0.999,2.580E-2,4.076E-2,0.000,6.777E-2
1.032,2.580E-2,4.076E-2,1.732E-3,1.486E-2
1.066,2.584E-2,4.087E-2,1.732E-3,1.486E-2
1.099,2.584E-2,4.087E-2,0.000,2.972E-2
1.132,2.584E-2,4.087E-2,0.000,0.000
1.165,2.584E-2,4.087E-2,0.000,3.759E-2
1.199,2.584E-2,4.087E-2,2.191E-3,2.102E-2
1.232,2.584E-2,4.072E-2,2.258E-3,1.938E-2
1.265,2.588E-2,4.072E-2,5.477E-4,3.789E-2
1.299,2.588E-2,4.072E-2,0.000,9.398E-3
1.332,2.588E-2,4.072E-2,0.000,9.398E-3
1.365,2.588E-2,4.072E-2,5.477E-4,3.789E-2
1.399,2.591E-2,4.072E-2,2.449E-3,1.329E-2
1.432,2.602E-2,4.079E-2,1.975E-3,2.531E-2
1.465,2.602E-2,4.079E-2,0.000,3.389E-2
1.498,2.602E-2,4.079E-2,0.000,9.398E-3
1.532,2.602E-2,4.079E-2,5.477E-4,4.699E-3
1.565,2.606E-2,4.079E-2,5.477E-4,1.938E-2
1.598,2.606E-2,4.079E-2,1.225E-3,1.051E-2
1.632,2.609E-2,4.072E-2,1.225E-3,1.051E-2
1.665,2.609E-2,4.072E-2,0.000,5.639E-2
1.698,2.609E-2,4.072E-2,4.415E-3,7.533E-2
1.731,2.613E-2,4.043E-2,6.572E-3,4.203E-2
1.765,2.609E-2,4.028E-2,3.098E-3,5.944E-2
1.798,2.599E-2,4.028E-2,2.738E-3,3.009E-2
1.831,2.599E-2,4.014E-2,2.191E-3,2.820E-2
1.865,2.599E-2,4.014E-2,1.095E-3,2.102E-2
1.898,2.599E-2,4.006E-2,2.449E-3,9.398E-3
1.931,2.591E-2,3.999E-2,1.549E-3,1.329E-2
1.965,2.591E-2,3.999E-2,2.449E-3,5.717E-2
1.998,2.584E-2,3.984E-2,5.898E-3,0.105
2.031,2.577E-2,3.963E-2,9.032E-3,1.880E-2
2.064,2.569E-2,3.926E-2,6.663E-3,6.842E-2
2.098,2.569E-2,3.919E-2,2.793E-3,8.112E-2
2.131,2.566E-2,3.908E-2,2.258E-3,4.995E-2
2.164,2.566E-2,3.904E-2,2.191E-3,3.875E-2
2.198,2.551E-2,3.908E-2,2.258E-3,0.127
2.231,2.551E-2,3.908E-2,7.841E-3,0.143
2.264,2.540E-2,3.857E-2,1.162E-2,4.255E-2
2.298,2.540E-2,3.831E-2,6.387E-3,0.124
2.331,2.518E-2,3.820E-2,5.477E-3,0.137
2.364,2.511E-2,3.809E-2,4.898E-3,4.792E-2
2.397,2.489E-2,3.835E-2,2.738E-3,0.154
2.431,2.493E-2,3.809E-2,1.042E-2,0.131
2.464,2.485E-2,3.766E-2,8.915E-3,4.723E-2
2.497,2.482E-2,3.751E-2,5.504E-3,8.779E-2
2.531,2.482E-2,3.729E-2,4.381E-3,9.398E-3
2.564,2.482E-2,3.722E-2,4.516E-3,5.717E-2
2.597,2.475E-2,3.700E-2,8.831E-3,5.717E-2
2.631,2.475E-2,3.664E-2,8.831E-3,3.759E-2
2.664,2.467E-2,3.642E-2,9.994E-3,5.659E-2
2.697,2.464E-2,3.598E-2,7.141E-3,5.190E-2
2.730,2.464E-2,3.594E-2,3.987E-3,8.978E-2
2.764,2.456E-2,3.572E-2,3.674E-3,8.779E-2
2.797,2.453E-2,3.572E-2,7.141E-3,4.042E-2
2.830,2.460E-2,3.525E-2,8.780E-3,0.103
2.864,2.456E-2,3.514E-2,1.041E-2,6.728E-2
2.897,2.460E-2,3.456E-2,1.589E-2,6.270E-2
2.930,2.453E-2,3.408E-2,6.024E-3,0.150
2.963,2.460E-2,3.416E-2,3.674E-3,4.699E-3
2.997,2.442E-2,3.386E-2,9.032E-3,8.459E-2
3.030,2.445E-2,3.357E-2,8.215E-3,2.858E-2
3.063,2.442E-2,3.332E-2,8.831E-3,6.305E-2
3.097,2.438E-2,3.299E-2,1.091E-2,4.015E-2
3.130,2.420E-2,3.262E-2,1.079E-2,2.972E-2
3.163,2.409E-2,3.233E-2,9.374E-3,2.350E-2
3.197,2.413E-2,3.200E-2,1.117E-2,4.203E-2
3.230,2.394E-2,3.160E-2,1.201E-2,5.659E-2
3.263,2.380E-2,3.127E-2,1.387E-2,4.906E-2
3.296,2.380E-2,3.069E-2,1.374E-2,0.122
3.330,2.372E-2,3.036E-2,1.231E-2,6.728E-2
3.363,2.409E-2,2.992E-2,1.160E-2,7.355E-2
3.396,2.398E-2,2.963E-2,1.428E-2,0.139
3.430,2.402E-2,2.898E-2,2.084E-2,6.777E-2
3.463,2.405E-2,2.825E-2,1.837E-2,9.642E-2
3.496,2.380E-2,2.777E-2,1.559E-2,6.679E-2
3.530,2.372E-2,2.726E-2,1.595E-2,6.018E-2
3.563,2.351E-2,2.675E-2,1.729E-2,5.500E-2
3.596,2.351E-2,2.613E-2,1.369E-2,5.254E-2
3.629,2.325E-2,2.588E-2,1.387E-2,1.694E-2
3.663,2.336E-2,2.522E-2,1.534E-2,0.376
3.696,2.321E-2,2.486E-2,2.745E-2,0.216
3.729,2.431E-2,2.366E-2,3.493E-2,8.432E-2
3.763,2.444E-2,2.288E-2,1.781E-2,0.364
3.796,2.450E-2,2.249E-2,1.207E-2,0.116
3.829,2.463E-2,2.210E-2,1.171E-2,0.131
3.863,2.450E-2,2.171E-2,8.395E-3,4.882E-2
3.896,2.431E-2,2.164E-2,8.338E-3,0.102
3.929,2.431E-2,2.119E-2,1.464E-2,0.114
3.962,2.431E-2,2.067E-2,1.370E-2,1.872E-2
3.996,2.437E-2,2.028E-2,1.467E-2,4.270E-2
4.029,2.437E-2,1.969E-2,1.574E-2,5.296E-2
4.062,2.424E-2,1.924E-2,1.302E-2,7.582E-2
4.096,2.418E-2,1.885E-2,1.577E-2,0.114
4.129,2.385E-2,1.826E-2,2.140E-2,9.362E-2
4.162,2.359E-2,1.755E-2,2.193E-2,0.151
4.196,2.333E-2,1.690E-2,1.234E-2,6.699E-2
4.229,2.333E-2,1.677E-2,1.670E-2,9.362E-2
4.262,2.320E-2,1.579E-2,2.374E-2,9.018E-2
4.295,2.307E-2,1.521E-2,1.895E-2,5.617E-2
4.329,2.294E-2,1.456E-2,2.247E-2,6.377E-2
4.362,2.301E-2,1.371E-2,2.344E-2,0.101
4.395,2.288E-2,1.300E-2,2.739E-2,9.018E-2
4.429,2.288E-2,1.189E-2,2.488E-2,4.270E-2
4.462,2.255E-2,1.137E-2,2.107E-2,7.582E-2
4.495,2.255E-2,1.053E-2,2.253E-2,7.154E-2
4.528,2.242E-2,9.878E-3,2.059E-2,4.509E-2
4.562,2.242E-2,9.163E-3,2.049E-2,0.114
4.595,2.242E-2,8.513E-3,2.664E-2,5.617E-2
4.628,2.216E-2,7.409E-3,2.584E-2,0.101
4.662,2.210E-2,6.824E-3,1.670E-2,6.540E-2
4.695,2.203E-2,6.304E-3,2.739E-2,0.135
4.728,2.197E-2,5.004E-3,3.027E-2,7.203E-2
4.762,2.197E-2,4.289E-3,2.637E-2,0.128
4.795,2.203E-2,3.249E-3,2.539E-2,5.861E-2
4.828,2.203E-2,2.599E-3,2.360E-2,0.128
4.861,2.184E-2,1.690E-3,2.440E-2,3.019E-2
4.895,2.158E-2,1.040E-3,2.297E-2,7.944E-2
4.928,2.151E-2,1.950E-4,2.637E-2,7.582E-2
4.961,2.151E-2,-7.149E-4,2.244E-2,3.019E-2
4.995,2.151E-2,-1.300E-3,2.537E-2,7.105E-2
5.028,2.151E-2,-2.405E-3,2.942E-2,0.128
5.061,2.132E-2,-3.249E-3,2.842E-2,0.112
5.095,2.099E-2,-4.224E-3,2.533E-2,3.553E-2
5.128,2.086E-2,-4.874E-3,2.392E-2,0.136
5.161,2.067E-2,-5.784E-3,2.059E-2,6.096E-2
5.194,2.073E-2,-6.239E-3,2.350E-2,0.204
5.228,2.054E-2,-7.344E-3,3.754E-2,0.270
5.261,2.034E-2,-8.708E-3,4.117E-2,0.131
5.294,2.028E-2,-1.007E-2,3.222E-2,2.648E-2
5.328,2.041E-2,-1.085E-2,3.518E-2,0.100
5.361,2.015E-2,-1.241E-2,3.226E-2,9.362E-2
5.394,2.028E-2,-1.300E-2,3.081E-2,0.114
5.428,2.054E-2,-1.443E-2,4.498E-2,0.126
5.461,2.008E-2,-1.599E-2,3.729E-2,0.175
5.494,2.028E-2,-1.690E-2,3.064E-2,0.101
5.527,2.041E-2,-1.800E-2,3.324E-2,8.539E-2
5.561,2.015E-2,-1.911E-2,2.942E-2,0.134
5.594,2.021E-2,-1.995E-2,2.344E-2,0.299
5.627,2.021E-2,-2.067E-2,4.493E-2,0.220
5.661,2.034E-2,-2.294E-2,4.782E-2,6.751E-2
5.694,2.021E-2,-2.385E-2,3.811E-2,8.247E-2
5.727,2.047E-2,-2.547E-2,4.880E-2,8.742E-2
5.761,2.028E-2,-2.710E-2,4.294E-2,0.270
5.794,2.047E-2,-2.833E-2,3.031E-2,0.362
5.827,2.041E-2,-2.911E-2,1.854E-2,0.143
5.860,2.047E-2,-2.957E-2,1.961E-2,0.135
5.894,2.054E-2,-3.041E-2,2.857E-2,0.257
5.927,2.021E-2,-3.145E-2,3.562E-2,0.122
5.960,2.015E-2,-3.275E-2,3.708E-2,0.100
5.994,2.021E-2,-3.392E-2,3.417E-2,0.191
6.027,2.021E-2,-3.503E-2,4.700E-2,0.292
6.060,2.047E-2,-3.704E-2,5.798E-2,8.621E-2
6.093,2.067E-2,-3.886E-2,5.011E-2,0.316
6.127,2.086E-2,-4.036E-2,3.806E-2,0.360
6.160,2.067E-2,-4.140E-2,2.936E-2,0.241
6.193,2.034E-2,-4.224E-2,2.414E-2,
6.227,2.028E-2,-4.296E-2,,
