t,x,y,v,a
7.145,0.163,-0.211,,
7.149,,,,
7.153,,,,
7.156,,,,
7.160,,,,
7.164,0.166,-0.209,9.841E-2,
7.167,,,,
7.171,,,,
7.175,,,,
7.178,,,,
7.182,0.164,-0.207,0.107,2.503
7.185,,,,
7.189,,,,
7.193,,,,
7.196,,,,
7.200,0.163,-0.207,3.103E-2,4.893
7.204,,,,
7.207,,,,
7.211,,,,
7.215,,,,
7.218,0.164,-0.206,0.120,5.254
7.222,,,,
7.225,,,,
7.229,,,,
7.233,,,,
7.236,0.165,-0.204,0.181,4.945
7.240,,,,
7.244,,,,
7.247,,,,
7.251,,,,
7.255,0.167,-0.201,0.118,2.535
7.258,,,,
7.262,,,,
7.265,,,,
7.269,,,,
7.273,0.164,-0.201,7.027E-2,1.379
7.276,,,,
7.280,,,,
7.284,,,,
7.287,,,,
7.291,0.165,-0.199,0.117,2.827
7.295,,,,
7.298,,,,
7.302,,,,
7.305,,,,
7.309,0.166,-0.196,0.148,1.916
7.313,,,,
7.316,,,,
7.320,,,,
7.324,,,,
7.327,0.167,-0.190,0.160,1.095
7.331,,,,
7.335,,,,
7.338,,,,
7.342,,,,
7.345,0.174,-0.185,0.242,1.513
7.349,,,,
7.353,,,,
7.356,,,,
7.360,,,,
7.364,0.175,-0.179,0.298,4.963
7.367,,,,
7.371,,,,
7.375,,,,
7.378,,,,
7.382,0.175,-0.176,0.209,3.524
7.385,,,,
7.389,,,,
7.393,,,,
7.396,,,,
7.400,0.175,-0.173,0.189,5.111
7.404,,,,
7.407,,,,
7.411,,,,
7.415,,,,
7.418,0.176,-0.170,0.117,2.080
7.422,,,,
7.425,,,,
7.429,,,,
7.433,,,,
7.436,0.177,-0.170,8.357E-2,2.286
7.440,,,,
7.444,,,,
7.447,,,,
7.451,,,,
7.455,0.177,-0.168,0.132,6.702
7.458,,,,
7.462,,,,
7.465,,,,
7.469,,,,
7.473,0.177,-0.166,0.231,4.190
7.476,,,,
7.480,,,,
7.484,,,,
7.487,,,,
7.491,0.177,-0.161,0.309,3.614
7.495,,,,
7.498,,,,
7.502,,,,
7.505,,,,
7.509,0.178,-0.157,0.291,0.463
7.513,,,,
7.516,,,,
7.520,,,,
7.524,,,,
7.527,0.179,-0.152,0.320,1.576
7.531,,,,
7.535,,,,
7.538,,,,
7.542,,,,
7.545,0.179,-0.147,0.263,4.718
7.549,,,,
7.553,,,,
7.556,,,,
7.560,,,,
7.564,0.179,-0.144,0.176,1.285
7.567,,,,
7.571,,,,
7.575,,,,
7.578,,,,
7.582,0.179,-0.142,0.160,2.032
7.585,,,,
7.589,,,,
7.593,,,,
7.596,,,,
7.600,0.180,-0.137,0.212,1.236
7.604,,,,
7.607,,,,
7.611,,,,
7.615,,,,
7.618,0.179,-0.133,0.244,4.147
7.622,,,,
7.625,,,,
7.629,,,,
7.633,,,,
7.636,0.179,-0.130,0.121,3.272
7.640,,,,
7.644,,,,
7.647,,,,
7.651,,,,
7.655,0.179,-0.129,0.157,4.538
7.658,,,,
7.662,,,,
7.665,,,,
7.669,,,,
7.673,0.180,-0.125,0.281,2.987
7.676,,,,
7.680,,,,
7.684,,,,
7.687,,,,
7.691,0.182,-0.121,0.211,1.577
7.695,,,,
7.698,,,,
7.702,,,,
7.705,,,,
7.709,0.183,-0.118,0.221,4.206
7.713,,,,
7.716,,,,
7.720,,,,
7.724,,,,
7.727,0.183,-0.113,0.384,1.761
7.731,,,,
7.735,,,,
7.738,,,,
7.742,,,,
7.745,0.183,-0.106,0.351,1.655
7.749,,,,
7.753,,,,
7.756,,,,
7.760,,,,
7.764,0.183,-0.103,0.286,1.388
7.767,,,,
7.771,,,,
7.775,,,,
7.778,,,,
7.782,0.183,-9.776E-2,0.341,2.200
7.785,,,,
7.789,,,,
7.793,,,,
7.796,,,,
7.800,0.184,-9.244E-2,0.334,2.944
7.804,,,,
7.807,,,,
7.811,,,,
7.815,,,,
7.818,0.185,-8.778E-2,0.217,2.888
7.822,,,,
7.825,,,,
7.829,,,,
7.833,,,,
7.836,0.182,-7.548E-2,0.261,1.279
7.840,,,,
7.844,,,,
7.847,,,,
7.851,,,,
7.855,0.180,-6.783E-2,0.376,3.437
7.858,,,,
7.862,,,,
7.865,,,,
7.869,,,,
7.873,0.180,-6.418E-2,0.405,2.984
7.876,,,,
7.880,,,,
7.884,,,,
7.887,,,,
7.891,0.183,-5.586E-2,0.410,6.956
7.895,,,,
7.898,,,,
7.902,,,,
7.905,,,,
7.909,0.182,-5.187E-2,0.285,6.878
7.913,,,,
7.916,,,,
7.920,,,,
7.924,,,,
7.927,0.179,-4.821E-2,0.237,3.849
7.931,,,,
7.935,,,,
7.938,,,,
7.942,,,,
7.945,0.180,-4.489E-2,0.329,5.842
7.949,,,,
7.953,,,,
7.956,,,,
7.960,,,,
7.964,0.179,-3.824E-2,0.430,3.684
7.967,,,,
7.971,,,,
7.975,,,,
7.978,,,,
7.982,0.179,-3.192E-2,0.387,5.738
7.985,,,,
7.989,,,,
7.993,,,,
7.996,,,,
8.000,0.178,-2.660E-2,0.274,0.463
8.004,,,,
8.007,,,,
8.011,,,,
8.015,,,,
8.018,0.179,-2.361E-2,0.351,2.904
8.022,,,,
8.025,,,,
8.029,,,,
8.033,,,,
8.036,0.178,-1.596E-2,0.429,1.055
8.040,,,,
8.044,,,,
8.047,,,,
8.051,,,,
8.055,0.178,-1.064E-2,0.307,3.815
8.058,,,,
8.062,,,,
8.065,,,,
8.069,,,,
8.073,0.178,-6.650E-3,0.331,1.668
8.076,,,,
8.080,,,,
8.084,,,,
8.087,,,,
8.091,0.179,-6.650E-4,0.385,8.574
8.095,,,,
8.098,,,,
8.102,,,,
8.105,,,,
8.109,0.179,4.988E-3,0.542,2.963
8.113,,,,
8.116,,,,
8.120,,,,
8.124,,,,
8.127,0.177,1.563E-2,0.539,2.761
8.131,,,,
8.135,,,,
8.138,,,,
8.142,,,,
8.145,0.178,2.128E-2,0.384,7.029
8.149,,,,
8.153,,,,
8.156,,,,
8.160,,,,
8.164,0.177,2.727E-2,0.424,2.722
8.167,,,,
8.171,,,,
8.175,,,,
8.178,,,,
8.182,0.180,3.392E-2,0.427,1.249
8.185,,,,
8.189,,,,
8.193,,,,
8.196,,,,
8.200,0.181,3.957E-2,0.285,2.094
8.204,,,,
8.207,,,,
8.211,,,,
8.215,,,,
8.218,0.180,4.688E-2,0.323,1.742
8.222,,,,
8.225,,,,
8.229,,,,
8.233,,,,
8.236,0.182,5.420E-2,0.452,2.316
8.240,,,,
8.244,,,,
8.247,,,,
8.251,,,,
8.255,0.183,6.019E-2,0.295,3.900
8.258,,,,
8.262,,,,
8.265,,,,
8.269,,,,
8.273,0.183,6.484E-2,0.265,0.997
8.276,,,,
8.280,,,,
8.284,,,,
8.287,,,,
8.291,0.183,6.983E-2,0.336,1.842
8.295,,,,
8.298,,,,
8.302,,,,
8.305,,,,
8.309,0.185,7.482E-2,0.377,3.866
8.313,,,,
8.316,,,,
8.320,,,,
8.324,,,,
8.327,0.185,8.113E-2,0.450,3.980
8.331,,,,
8.335,,,,
8.338,,,,
8.342,,,,
8.345,0.185,8.845E-2,0.483,5.797
8.349,,,,
8.353,,,,
8.356,,,,
8.360,,,,
8.364,0.185,9.576E-2,0.296,2.359
8.367,,,,
8.371,,,,
8.375,,,,
8.378,,,,
8.382,0.186,9.743E-2,0.331,4.557
8.385,,,,
8.389,,,,
8.393,,,,
8.396,,,,
8.400,0.186,0.106,0.527,6.997
8.404,,,,
8.407,,,,
8.411,,,,
8.415,,,,
8.418,0.186,0.113,0.433,2.368
8.422,,,,
8.425,,,,
8.429,,,,
8.433,,,,
8.436,0.188,0.123,0.366,2.251
8.440,,,,
8.444,,,,
8.447,,,,
8.451,,,,
8.455,0.188,0.128,0.330,3.311
8.458,,,,
8.462,,,,
8.465,,,,
8.469,,,,
8.473,0.189,0.135,0.313,2.080
8.476,,,,
8.480,,,,
8.484,,,,
8.487,,,,
8.491,0.190,0.139,0.286,1.325
8.495,,,,
8.498,,,,
8.502,,,,
8.505,,,,
8.509,0.190,0.143,0.320,5.520
8.513,,,,
8.516,,,,
8.520,,,,
8.524,,,,
8.527,0.189,0.151,0.422,4.231
8.531,,,,
8.535,,,,
8.538,,,,
8.542,,,,
8.545,0.188,0.159,0.527,3.149
8.549,,,,
8.553,,,,
8.556,,,,
8.560,,,,
8.564,0.190,0.167,0.371,5.926
8.567,,,,
8.571,,,,
8.575,,,,
8.578,,,,
8.582,0.190,0.171,0.272,5.926
8.585,,,,
8.589,,,,
8.593,,,,
8.596,,,,
8.600,0.188,0.176,0.242,1.222
8.604,,,,
8.607,,,,
8.611,,,,
8.615,,,,
8.618,0.189,0.178,0.248,4.962
8.622,,,,
8.625,,,,
8.629,,,,
8.633,,,,
8.636,0.187,0.185,0.387,5.817
8.640,,,,
8.644,,,,
8.647,,,,
8.651,,,,
8.655,0.188,0.192,0.505,1.842
8.658,,,,
8.662,,,,
8.665,,,,
8.669,,,,
8.673,0.187,0.200,0.439,1.388
8.676,,,,
8.680,,,,
8.684,,,,
8.687,,,,
8.691,0.187,0.205,0.439,3.368
8.695,,,,
8.698,,,,
8.702,,,,
8.705,,,,
8.709,0.187,0.213,0.385,0.664
8.713,,,,
8.716,,,,
8.720,,,,
8.724,,,,
8.727,0.186,0.217,0.279,0.952
8.731,,,,
8.735,,,,
8.738,,,,
8.742,,,,
8.745,0.187,0.224,0.331,4.203
8.749,,,,
8.753,,,,
8.756,,,,
8.760,,,,
