t,x,y,v,a
6.420,3.778E-3,-5.308E-3,2.498E-2,4.049E-2
6.424,,,,
6.427,,,,
6.431,,,,
6.435,,,,
6.438,3.778E-3,-4.818E-3,1.549E-2,8.357E-2
6.442,,,,
6.446,,,,
6.450,,,,
6.453,,,,
6.457,3.839E-3,-4.512E-3,1.249E-2,9.459E-2
6.461,,,,
6.465,,,,
6.468,,,,
6.472,,,,
6.476,3.748E-3,-4.176E-3,2.673E-2,0.145
6.480,,,,
6.483,,,,
6.487,,,,
6.491,,,,
6.495,3.686E-3,-3.717E-3,2.955E-2,0.264
6.498,,,,
6.502,,,,
6.506,,,,
6.510,,,,
6.513,3.625E-3,-3.289E-3,2.929E-2,0.400
6.517,,,,
6.521,,,,
6.525,,,,
6.528,,,,
6.532,3.717E-3,-2.830E-3,2.042E-2,0.260
6.536,,,,
6.540,,,,
6.543,,,,
6.547,,,,
6.551,3.717E-3,-2.677E-3,1.167E-2,0.102
6.555,,,,
6.558,,,,
6.562,,,,
6.566,,,,
6.570,3.686E-3,-2.371E-3,1.553E-2,0.503
6.573,,,,
6.577,,,,
6.581,,,,
6.584,,,,
6.588,3.717E-3,-2.065E-3,3.256E-2,5.449E-2
6.592,,,,
6.596,,,,
6.599,,,,
6.603,,,,
6.607,3.809E-3,-1.392E-3,2.019E-2,0.535
6.611,,,,
6.614,,,,
6.618,,,,
6.622,,,,
6.626,3.717E-3,-1.331E-3,8.329E-3,0.378
6.629,,,,
6.633,,,,
6.637,,,,
6.641,,,,
6.644,3.595E-3,-1.178E-3,1.470E-2,0.296
6.648,,,,
6.652,,,,
6.656,,,,
6.659,,,,
6.663,3.595E-3,-9.025E-4,1.598E-2,0.936
6.667,,,,
6.671,,,,
6.674,,,,
6.678,,,,
6.682,3.595E-3,-5.966E-4,3.663E-2,0.327
6.686,,,,
6.689,,,,
6.693,,,,
6.697,,,,
6.701,3.472E-3,5.354E-4,3.396E-2,0.243
6.704,,,,
6.708,,,,
6.712,,,,
6.716,,,,
6.719,3.503E-3,8.413E-4,1.788E-2,0.619
6.723,,,,
6.727,,,,
6.730,,,,
6.734,,,,
6.738,3.503E-3,1.239E-3,2.642E-2,3.219E-2
6.742,,,,
6.745,,,,
6.749,,,,
6.753,,,,
6.757,3.595E-3,1.637E-3,2.431E-2,0.241
6.760,,,,
6.764,,,,
6.768,,,,
6.772,,,,
6.775,3.564E-3,1.973E-3,1.921E-2,0.411
6.779,,,,
6.783,,,,
6.787,,,,
6.790,,,,
6.794,3.564E-3,2.218E-3,1.211E-2,0.351
6.798,,,,
6.802,,,,
6.805,,,,
6.809,,,,
6.813,3.564E-3,2.340E-3,2.627E-2,0.383
6.817,,,,
6.820,,,,
6.824,,,,
6.828,,,,
6.832,3.595E-3,3.013E-3,3.056E-2,0.170
6.835,,,,
6.839,,,,
6.843,,,,
6.847,,,,
6.850,3.442E-3,3.258E-3,1.820E-2,4.393E-2
6.854,,,,
6.858,,,,
6.861,,,,
6.865,,,,
6.869,3.411E-3,3.533E-3,1.953E-2,0.224
6.873,,,,
6.876,,,,
6.880,,,,
6.884,,,,
6.888,3.411E-3,4.145E-3,2.091E-2,9.823E-2
6.891,,,,
6.895,,,,
6.899,,,,
6.903,,,,
6.906,3.350E-3,4.482E-3,2.498E-2,0.182
6.910,,,,
6.914,,,,
6.918,,,,
6.921,,,,
6.925,3.228E-3,4.880E-3,1.612E-2,0.139
6.929,,,,
6.933,,,,
6.936,,,,
6.940,,,,
6.944,3.228E-3,5.155E-3,1.577E-2,0.154
6.948,,,,
6.951,,,,
6.955,,,,
6.959,,,,
6.963,2.957E-3,5.492E-3,2.663E-2,0.246
6.966,,,,
6.970,,,,
6.974,,,,
6.978,,,,
6.981,3.121E-3,5.955E-3,1.706E-2,0.350
6.985,,,,
6.989,,,,
6.993,,,,
6.996,,,,
7.000,3.121E-3,5.982E-3,2.608E-2,0.353
7.004,,,,
7.007,,,,
7.011,,,,
7.015,,,,
7.019,3.121E-3,6.745E-3,3.597E-2,0.490
7.022,,,,
7.026,,,,
7.030,,,,
7.034,,,,
7.037,3.121E-3,7.072E-3,2.864E-2,0.140
7.041,,,,
7.045,,,,
7.049,,,,
7.052,,,,
7.056,3.230E-3,7.781E-3,3.900E-2,0.149
7.060,,,,
7.064,,,,
7.067,,,,
7.071,,,,
7.075,3.175E-3,8.489E-3,2.395E-2,0.285
7.079,,,,
7.082,,,,
7.086,,,,
7.090,,,,
7.094,3.093E-3,9.007E-3,1.785E-2,0.292
7.097,,,,
7.101,,,,
7.105,,,,
7.109,,,,
7.112,2.984E-3,9.389E-3,2.443E-2,0.602
7.116,,,,
7.120,,,,
7.124,,,,
7.127,,,,
7.131,3.011E-3,9.743E-3,5.232E-2,0.535
7.135,,,,
7.138,,,,
7.142,,,,
7.146,,,,
7.150,2.920E-3,1.129E-2,5.094E-2,0.398
7.153,,,,
7.157,,,,
7.161,,,,
7.165,,,,
7.168,2.920E-3,1.159E-2,3.028E-2,0.433
7.172,,,,
7.176,,,,
7.180,,,,
7.183,,,,
7.187,2.790E-3,1.220E-2,1.856E-2,0.220
7.191,,,,
7.195,,,,
7.198,,,,
7.202,,,,
7.206,2.920E-3,1.272E-2,1.803E-2,1.965E-2
7.210,,,,
7.213,,,,
7.217,,,,
7.221,,,,
7.225,3.050E-3,1.354E-2,2.762E-2,0.240
7.228,,,,
7.232,,,,
7.236,,,,
7.240,,,,
7.243,2.963E-3,1.397E-2,4.745E-2,0.216
7.247,,,,
7.251,,,,
7.255,,,,
7.258,,,,
7.262,2.660E-3,1.492E-2,5.516E-2,0.590
7.266,,,,
7.270,,,,
7.273,,,,
7.277,,,,
7.281,2.660E-3,1.562E-2,5.290E-2,0.248
7.284,,,,
7.288,,,,
7.292,,,,
7.296,,,,
7.299,2.747E-3,1.652E-2,6.296E-2,
7.303,,,,
7.307,,,,
7.311,,,,
7.314,,,,
7.318,2.531E-3,1.752E-2,,
