t,x,y,v,a
12.805,0.184,-0.195,,
12.809,,,,
12.812,,,,
12.816,,,,
12.819,,,,
12.823,0.185,-0.194,8.755E-2,
12.827,,,,
12.830,,,,
12.834,,,,
12.837,,,,
12.841,0.185,-0.193,9.789E-2,4.626
12.844,,,,
12.848,,,,
12.851,,,,
12.855,,,,
12.858,0.185,-0.197,0.138,0.747
12.862,,,,
12.865,,,,
12.869,,,,
12.872,,,,
12.876,0.185,-0.197,1.846E-2,3.552
12.879,,,,
12.883,,,,
12.886,,,,
12.890,,,,
12.893,0.185,-0.197,0.000,0.497
12.897,,,,
12.900,,,,
12.904,,,,
12.908,,,,
12.911,0.185,-0.197,0.000,1.054
12.915,,,,
12.918,,,,
12.922,,,,
12.925,,,,
12.929,0.185,-0.197,4.195E-2,0.769
12.932,,,,
12.936,,,,
12.939,,,,
12.943,,,,
12.946,0.183,-0.197,5.873E-2,0.342
12.950,,,,
12.953,,,,
12.957,,,,
12.960,,,,
12.964,0.183,-0.197,0.000,0.510
12.967,,,,
12.971,,,,
12.974,,,,
12.978,,,,
12.982,0.183,-0.197,2.130E-2,0.322
12.985,,,,
12.989,,,,
12.992,,,,
12.996,,,,
12.999,0.182,-0.195,3.955E-2,0.456
13.003,,,,
13.006,,,,
13.010,,,,
13.013,,,,
13.017,0.182,-0.195,6.191E-2,1.307
13.020,,,,
13.024,,,,
13.027,,,,
13.031,,,,
13.034,0.181,-0.194,0.124,0.000
13.038,,,,
13.041,,,,
13.045,,,,
13.048,,,,
13.052,0.181,-0.192,6.191E-2,2.610
13.055,,,,
13.059,,,,
13.063,,,,
13.066,,,,
13.070,0.181,-0.192,8.755E-2,1.044
13.073,,,,
13.077,,,,
13.080,,,,
13.084,,,,
13.087,0.178,-0.191,9.789E-2,1.522
13.091,,,,
13.094,,,,
13.098,,,,
13.101,,,,
13.105,0.178,-0.190,3.915E-2,5.375
13.108,,,,
13.112,,,,
13.115,,,,
13.119,,,,
13.122,0.178,-0.190,6.191E-2,2.610
13.126,,,,
13.129,,,,
13.133,,,,
13.137,,,,
13.140,0.180,-0.190,9.982E-2,4.925
13.144,,,,
13.147,,,,
13.151,,,,
13.154,,,,
13.158,0.181,-0.189,0.175,4.305
13.161,,,,
13.165,,,,
13.168,,,,
13.172,,,,
13.175,0.182,-0.185,0.180,5.778
13.179,,,,
13.182,,,,
13.186,,,,
13.189,,,,
13.193,0.182,-0.184,8.755E-2,3.692
