t,x,y,v,a
3.682,1.287E-2,1.384E-2,,
3.685,,,,
3.688,,,,
3.691,,,,
3.694,,,,
3.697,1.287E-2,1.428E-2,0.000,
3.700,,,,
3.703,,,,
3.706,,,,
3.709,,,,
3.712,1.287E-2,1.384E-2,2.196E-2,0.786
3.715,,,,
3.718,,,,
3.721,,,,
3.724,,,,
3.727,1.257E-2,1.369E-2,1.389E-2,0.185
3.730,,,,
3.733,,,,
3.736,,,,
3.739,,,,
3.742,1.317E-2,1.354E-2,1.964E-2,0.185
3.745,,,,
3.748,,,,
3.752,,,,
3.755,,,,
3.758,1.257E-2,1.309E-2,2.083E-2,0.878
3.761,,,,
3.764,,,,
3.767,,,,
3.770,,,,
3.773,1.272E-2,1.309E-2,1.098E-2,0.746
3.776,,,,
3.779,,,,
3.782,,,,
3.785,,,,
3.788,1.272E-2,1.339E-2,0.000,0.586
3.791,,,,
3.794,,,,
3.797,,,,
3.800,,,,
3.803,1.272E-2,1.309E-2,1.098E-2,0.463
3.806,,,,
3.809,,,,
3.812,,,,
3.815,,,,
3.818,1.242E-2,1.324E-2,1.473E-2,0.854
3.821,,,,
3.824,,,,
3.827,,,,
3.830,,,,
3.833,1.227E-2,1.309E-2,2.644E-2,0.463
3.836,,,,
3.839,,,,
3.842,,,,
3.845,,,,
3.848,1.272E-2,1.250E-2,1.553E-2,0.293
3.852,,,,
3.855,,,,
3.858,,,,
3.861,,,,
3.864,1.242E-2,1.265E-2,4.910E-3,0.967
3.867,,,,
3.870,,,,
3.873,,,,
3.876,,,,
3.879,1.272E-2,1.235E-2,1.770E-2,0.463
3.882,,,,
3.885,,,,
3.888,,,,
3.891,,,,
3.894,1.213E-2,1.220E-2,6.944E-3,0.655
3.897,,,,
3.900,,,,
3.903,,,,
3.906,,,,
3.909,1.257E-2,1.250E-2,2.024E-2,0.382
3.912,,,,
3.915,,,,
3.918,,,,
3.921,,,,
3.924,1.272E-2,1.235E-2,0.000,1.335
3.927,,,,
3.930,,,,
3.933,,,,
3.936,,,,
3.939,1.257E-2,1.250E-2,2.024E-2,0.499
3.942,,,,
3.945,,,,
3.948,,,,
3.952,,,,
3.955,1.257E-2,1.175E-2,1.770E-2,0.207
3.958,,,,
3.961,,,,
3.964,,,,
3.967,,,,
3.970,1.302E-2,1.220E-2,4.910E-3,1.145
3.973,,,,
3.976,,,,
3.979,,,,
3.982,,,,
3.985,1.257E-2,1.161E-2,3.541E-2,0.185
