t,x,y,v,a
7.027,,,,
7.030,0.210,-4.222E-2,0.541,37.03
7.033,,,,
7.036,,,,
7.039,,,,
7.042,,,,
7.045,0.200,-4.989E-2,0.882,34.92
7.048,,,,
7.052,,,,
7.055,,,,
7.058,,,,
7.061,0.202,-6.780E-2,0.514,35.78
7.064,,,,
7.067,,,,
7.070,,,,
7.073,,,,
7.076,0.215,-4.733E-2,0.726,19.24
7.079,,,,
7.082,,,,
7.085,,,,
7.088,,,,
7.091,0.215,-4.989E-2,0.189,37.17
7.094,,,,
7.097,,,,
7.100,,,,
7.103,,,,
7.106,0.210,-4.989E-2,0.348,1.592
7.109,,,,
7.112,,,,
7.115,,,,
7.118,,,,
7.121,0.205,-5.245E-2,0.239,33.25
7.124,,,,
7.127,,,,
7.130,,,,
7.133,,,,
7.136,0.205,-5.501E-2,1.058,23.88
7.139,,,,
7.142,,,,
7.145,,,,
7.148,,,,
7.152,0.189,-8.060E-2,1.255,11.59
7.155,,,,
7.158,,,,
7.161,,,,
7.164,,,,
7.167,0.192,-9.083E-2,0.597,27.11
7.170,,,,
7.173,,,,
7.176,,,,
7.179,,,,
7.182,0.192,-9.851E-2,0.591,15.02
7.185,,,,
7.188,,,,
7.191,,,,
7.194,,,,
7.197,0.192,-0.109,0.597,19.24
7.200,,,,
7.203,,,,
7.206,,,,
7.209,,,,
7.212,0.205,-0.111,0.422,10.20
7.215,,,,
7.218,,,,
7.221,,,,
7.224,,,,
7.227,0.205,-0.109,0.507,27.39
7.230,,,,
7.233,,,,
7.236,,,,
7.239,,,,
7.242,0.205,-0.127,0.929,11.59
7.245,,,,
7.248,,,,
7.252,,,,
7.255,,,,
7.258,0.205,-0.137,0.681,9.685
7.261,,,,
7.264,,,,
7.267,,,,
7.270,,,,
7.273,0.202,-0.147,0.681,3.560
7.276,,,,
7.279,,,,
7.282,,,,
7.285,,,,
7.288,0.202,-0.157,0.591,11.59
7.291,,,,
7.294,,,,
7.297,,,,
7.300,,,,
7.303,0.202,-0.165,0.338,12.74
7.306,,,,
7.309,,,,
7.312,,,,
7.315,,,,
7.318,0.202,-0.168,0.169,3.184
7.321,,,,
7.324,,,,
7.327,,,,
7.330,,,,
7.333,0.202,-0.170,0.348,7.961
7.336,,,,
7.339,,,,
7.342,,,,
7.345,,,,
7.348,0.200,-0.178,0.358,2.252
7.352,,,,
7.355,,,,
7.358,,,,
7.361,,,,
7.364,0.194,-0.178,0.239,4.503
7.367,,,,
7.370,,,,
7.373,,,,
7.376,,,,
7.379,0.194,-0.183,0.267,17.59
7.382,,,,
7.385,,,,
7.388,,,,
7.391,,,,
7.394,0.192,-0.185,0.643,2.252
7.397,,,,
7.400,,,,
7.403,,,,
7.406,,,,
7.409,0.187,-0.201,0.534,14.24
7.412,,,,
7.415,,,,
7.418,,,,
7.421,,,,
7.424,0.187,-0.201,0.000,7.121
7.427,,,,
7.430,,,,
7.433,,,,
7.436,,,,
7.439,0.187,-0.201,0.422,17.80
7.442,,,,
7.445,,,,
7.448,,,,
7.452,,,,
7.455,0.187,-0.214,0.681,7.961
7.458,,,,
7.461,,,,
7.464,,,,
7.467,,,,
7.470,0.184,-0.221,0.534,9.553
7.473,,,,
7.476,,,,
7.479,,,,
7.482,,,,
7.485,0.182,-0.229,0.431,12.13
7.488,,,,
7.491,,,,
7.494,,,,
7.497,,,,
7.500,0.182,-0.234,0.169,10.07
7.503,,,,
7.506,,,,
7.509,,,,
7.512,,,,
7.515,0.182,-0.234,8.443E-2,4.777
7.518,,,,
7.521,,,,
7.524,,,,
7.527,,,,
7.530,0.182,-0.237,8.443E-2,1.592
7.533,,,,
7.536,,,,
7.539,,,,
7.542,,,,
7.545,0.182,-0.237,0.000,14.24
7.548,,,,
7.552,,,,
7.555,,,,
7.558,,,,
7.561,0.182,-0.237,0.455,14.68
7.564,,,,
7.567,,,,
7.570,,,,
7.573,,,,
7.576,0.187,-0.249,0.615,6.565
7.579,,,,
7.582,,,,
7.585,,,,
7.588,,,,
7.591,0.187,-0.255,0.348,11.15
7.594,,,,
7.597,,,,
7.600,,,,
7.603,,,,
7.606,0.184,-0.260,0.615,1.592
7.609,,,,
7.612,,,,
7.615,,,,
7.618,,,,
7.621,0.182,-0.272,0.431,9.284
7.624,,,,
7.627,,,,
7.630,,,,
7.633,,,,
7.636,0.182,-0.272,0.169,13.13
7.639,,,,
7.642,,,,
7.645,,,,
7.648,,,,
7.652,0.182,-0.278,0.169,4.503
7.655,,,,
7.658,,,,
7.661,,,,
7.664,,,,
7.667,0.182,-0.278,0.189,3.560
7.670,,,,
7.673,,,,
7.676,,,,
7.679,,,,
7.682,0.179,-0.283,0.348,3.560
7.685,,,,
7.688,,,,
7.691,,,,
7.694,,,,
7.697,0.179,-0.288,0.253,1.592
7.700,,,,
7.703,,,,
7.706,,,,
7.709,,,,
7.712,0.179,-0.290,0.348,1.592
7.715,,,,
7.718,,,,
7.721,,,,
7.724,,,,
7.727,0.177,-0.298,0.348,6.565
7.730,,,,
7.733,,,,
7.736,,,,
7.739,,,,
7.742,0.177,-0.301,8.443E-2,10.20
7.745,,,,
7.748,,,,
7.752,,,,
7.755,,,,
7.758,0.177,-0.301,0.566,29.74
7.761,,,,
7.764,,,,
7.767,,,,
7.770,,,,
7.773,0.169,-0.316,1.148,8.574
7.776,,,,
7.779,,,,
7.782,,,,
7.785,,,,
7.788,0.166,-0.334,0.765,25.17
7.791,,,,
7.794,,,,
7.797,,,,
7.800,,,,
7.803,0.166,-0.339,0.348,4.777
7.806,,,,
7.809,,,,
7.812,,,,
7.815,,,,
7.818,0.169,-0.344,0.778,27.07
7.821,,,,
7.824,,,,
7.827,,,,
7.830,,,,
7.833,0.161,-0.362,1.269,5.035
7.836,,,,
7.839,,,,
7.842,,,,
7.845,,,,
7.848,0.166,-0.383,0.861,29.36
7.852,,,,
7.855,,,,
7.858,,,,
7.861,,,,
7.864,0.166,-0.388,0.253,18.64
7.867,,,,
7.870,,,,
7.873,,,,
7.876,,,,
7.879,0.166,-0.390,0.338,9.553
7.882,,,,
7.885,,,,
7.888,,,,
7.891,,,,
