t,x,y,v,a
11.803,3.642E-3,5.178E-3,,
11.806,,,,
11.809,,,,
11.812,,,,
11.815,,,,
11.818,2.959E-3,4.495E-3,4.706E-2,
11.821,,,,
11.824,,,,
11.827,,,,
11.830,,,,
11.833,2.959E-3,3.926E-3,3.463E-2,0.953
11.836,,,,
11.839,,,,
11.842,,,,
11.845,,,,
11.848,2.731E-3,3.471E-3,2.375E-2,0.283
11.852,,,,
11.855,,,,
11.858,,,,
11.861,,,,
11.864,2.731E-3,3.244E-3,3.028E-2,1.460
11.867,,,,
11.870,,,,
11.873,,,,
11.876,,,,
11.879,2.845E-3,2.561E-3,6.296E-2,0.864
11.882,,,,
11.885,,,,
11.888,,,,
11.891,,,,
11.894,3.300E-3,1.423E-3,5.646E-2,0.672
11.897,,,,
11.900,,,,
11.903,,,,
11.906,,,,
11.909,2.731E-3,8.536E-4,4.751E-2,0.708
11.912,,,,
11.915,,,,
11.918,,,,
11.921,,,,
11.924,2.845E-3,5.691E-5,4.199E-2,0.475
11.927,,,,
11.930,,,,
11.933,,,,
11.936,,,,
11.939,2.959E-3,-3.983E-4,3.401E-2,0.224
11.942,,,,
11.945,,,,
11.948,,,,
11.952,,,,
11.955,2.731E-3,-9.674E-4,4.148E-2,1.102
11.958,,,,
11.961,,,,
11.964,,,,
11.967,,,,
11.970,2.845E-3,-1.650E-3,2.405E-2,0.475
11.973,,,,
11.976,,,,
11.979,,,,
11.982,,,,
11.985,2.162E-3,-1.423E-3,3.921E-2,1.453
11.988,,,,
11.991,,,,
11.994,,,,
11.997,,,,
12.000,2.504E-3,-2.788E-3,7.254E-2,1.135
12.003,,,,
12.006,,,,
12.009,,,,
12.012,,,,
12.015,2.959E-3,-3.471E-3,5.683E-2,1.521
12.018,,,,
12.021,,,,
12.024,,,,
12.027,,,,
12.030,2.276E-3,-4.495E-3,3.921E-2,0.212
12.033,,,,
12.036,,,,
12.039,,,,
12.042,,,,
12.045,2.618E-3,-4.609E-3,4.148E-2,1.065
12.048,,,,
12.052,,,,
12.055,,,,
12.058,,,,
12.061,2.390E-3,-5.747E-3,5.683E-2,1.053
12.064,,,,
12.067,,,,
12.070,,,,
12.073,,,,
12.076,2.845E-3,-6.316E-3,5.271E-2,0.158
12.079,,,,
12.082,,,,
12.085,,,,
12.088,,,,
12.091,2.276E-3,-7.341E-3,6.854E-2,0.381
12.094,,,,
12.097,,,,
12.100,,,,
12.103,,,,
12.106,2.504E-3,-8.365E-3,4.882E-2,0.292
12.109,,,,
12.112,,,,
12.115,,,,
12.118,,,,
12.121,2.276E-3,-8.820E-3,6.114E-2,7.082E-2
12.124,,,,
12.127,,,,
12.130,,,,
12.133,,,,
12.136,2.162E-3,-1.019E-2,6.385E-2,0.653
12.139,,,,
12.142,,,,
12.145,,,,
12.148,,,,
12.152,2.276E-3,-1.076E-2,3.867E-2,0.539
12.155,,,,
12.158,,,,
12.161,,,,
12.164,,,,
12.167,1.593E-3,-1.121E-2,5.634E-2,1.375
12.170,,,,
12.173,,,,
12.176,,,,
12.179,,,,
12.182,2.276E-3,-1.246E-2,8.339E-2,0.475
12.185,,,,
12.188,,,,
12.191,,,,
12.194,,,,
12.197,1.935E-3,-1.371E-2,6.854E-2,1.460
12.200,,,,
12.203,,,,
12.206,,,,
12.209,,,,
12.212,1.935E-3,-1.451E-2,4.569E-2,0.722
12.215,,,,
12.218,,,,
12.221,,,,
12.224,,,,
12.227,1.707E-3,-1.508E-2,6.021E-2,0.792
12.230,,,,
12.233,,,,
12.236,,,,
12.239,,,,
12.242,2.049E-3,-1.633E-2,7.549E-2,0.584
12.245,,,,
12.248,,,,
12.252,,,,
12.255,,,,
12.258,1.480E-3,-1.736E-2,5.879E-2,0.431
12.261,,,,
12.264,,,,
12.267,,,,
12.270,,,,
12.273,1.252E-3,-1.793E-2,5.646E-2,0.945
12.276,,,,
12.279,,,,
12.282,,,,
12.285,,,,
12.288,1.366E-3,-1.906E-2,5.646E-2,0.224
12.291,,,,
12.294,,,,
12.297,,,,
12.300,,,,
12.303,1.366E-3,-1.963E-2,5.311E-2,0.283
12.306,,,,
12.309,,,,
12.312,,,,
12.315,,,,
12.318,1.138E-3,-2.066E-2,7.136E-2,1.346
12.321,,,,
12.324,,,,
12.327,,,,
12.330,,,,
12.333,1.366E-3,-2.179E-2,9.014E-2,0.584
12.336,,,,
12.339,,,,
12.342,,,,
12.345,,,,
12.348,1.138E-3,-2.339E-2,6.483E-2,
12.352,,,,
12.355,,,,
12.358,,,,
12.361,,,,
12.364,1.024E-3,-2.373E-2,,
