t,x,y,v,a
0.000,2.110E-2,3.378E-2,,
0.033,2.099E-2,3.384E-2,1.952E-3,
0.067,2.099E-2,3.384E-2,0.000,3.350E-2
0.100,2.099E-2,3.384E-2,0.000,0.000
0.133,2.099E-2,3.384E-2,0.000,0.000
0.166,2.099E-2,3.384E-2,0.000,0.000
0.200,2.099E-2,3.384E-2,0.000,0.000
0.233,2.099E-2,3.384E-2,0.000,0.000
0.266,2.099E-2,3.384E-2,0.000,0.000
0.300,2.099E-2,3.384E-2,0.000,0.000
0.333,2.099E-2,3.384E-2,0.000,0.000
0.366,2.099E-2,3.384E-2,0.000,0.000
0.400,2.099E-2,3.384E-2,0.000,0.000
0.433,2.099E-2,3.384E-2,0.000,0.000
0.466,2.099E-2,3.384E-2,0.000,0.000
0.499,2.099E-2,3.384E-2,0.000,0.000
0.533,2.099E-2,3.384E-2,0.000,0.000
0.566,2.099E-2,3.384E-2,0.000,0.000
0.599,2.099E-2,3.384E-2,0.000,0.000
0.633,2.099E-2,3.384E-2,0.000,0.000
0.666,2.099E-2,3.384E-2,0.000,0.000
0.699,2.099E-2,3.384E-2,0.000,0.000
0.733,2.099E-2,3.384E-2,0.000,0.000
0.766,2.099E-2,3.384E-2,0.000,0.000
0.799,2.099E-2,3.384E-2,0.000,0.000
0.832,2.099E-2,3.384E-2,0.000,0.000
0.866,2.099E-2,3.384E-2,0.000,0.000
0.899,2.099E-2,3.384E-2,0.000,0.000
0.932,2.099E-2,3.384E-2,0.000,0.000
0.966,2.099E-2,3.384E-2,0.000,0.000
0.999,2.099E-2,3.384E-2,0.000,0.000
1.032,2.099E-2,3.384E-2,0.000,0.000
1.066,2.099E-2,3.384E-2,0.000,0.000
1.099,2.099E-2,3.384E-2,0.000,0.000
1.132,2.099E-2,3.384E-2,0.000,0.000
1.165,2.099E-2,3.384E-2,0.000,0.000
1.199,2.099E-2,3.384E-2,0.000,0.000
1.232,2.099E-2,3.384E-2,0.000,0.000
1.265,2.099E-2,3.384E-2,0.000,0.000
1.299,2.099E-2,3.384E-2,0.000,0.000
1.332,2.099E-2,3.384E-2,0.000,5.993E-2
1.365,2.099E-2,3.384E-2,3.492E-3,2.996E-2
1.399,2.099E-2,3.361E-2,3.492E-3,4.495E-2
1.432,2.099E-2,3.361E-2,4.365E-3,8.768E-2
1.465,2.099E-2,3.331E-2,1.062E-2,9.113E-2
1.498,2.110E-2,3.291E-2,1.062E-2,5.402E-2
1.532,2.110E-2,3.262E-2,7.459E-3,0.120
1.565,2.128E-2,3.244E-2,4.365E-3,2.701E-2
1.598,2.134E-2,3.244E-2,5.091E-3,3.820E-2
1.632,2.145E-2,3.215E-2,4.701E-3,1.675E-2
1.665,2.145E-2,3.215E-2,2.761E-3,2.369E-2
1.698,2.151E-2,3.198E-2,4.701E-3,3.746E-2
1.731,2.157E-2,3.186E-2,4.452E-3,2.369E-2
1.765,2.157E-2,3.169E-2,5.238E-3,0.000
1.798,2.157E-2,3.151E-2,4.452E-3,5.297E-2
1.831,2.163E-2,3.140E-2,1.952E-3,3.746E-2
1.865,2.163E-2,3.140E-2,2.469E-3,2.981E-15
1.898,2.174E-2,3.128E-2,3.148E-3,4.034E-2
1.931,2.174E-2,3.122E-2,3.904E-3,2.119E-2
1.965,2.186E-2,3.105E-2,4.701E-3,3.746E-2
1.998,2.186E-2,3.093E-2,5.310E-3,2.247E-2
2.031,2.192E-2,3.070E-2,5.310E-3,3.089E-2
2.064,2.192E-2,3.058E-2,2.619E-3,9.386E-2
2.098,2.192E-2,3.052E-2,1.746E-3,4.738E-2
2.131,2.180E-2,3.058E-2,1.952E-3,9.386E-2
2.164,2.180E-2,3.058E-2,5.522E-3,0.168
2.198,2.192E-2,3.023E-2,1.104E-2,4.238E-2
2.231,2.204E-2,2.988E-2,7.809E-3,7.491E-2
2.264,2.215E-2,2.977E-2,5.310E-3,9.144E-2
2.298,2.209E-2,2.954E-2,3.600E-3,1.675E-2
2.331,2.209E-2,2.954E-2,2.761E-3,6.784E-2
2.364,2.215E-2,2.936E-2,8.730E-3,0.121
2.397,2.209E-2,2.895E-2,1.138E-2,1.059E-2
2.431,2.209E-2,2.860E-2,7.857E-3,9.853E-2
2.464,2.209E-2,2.843E-2,4.365E-3,2.247E-2
2.497,2.209E-2,2.831E-2,6.111E-3,2.701E-2
2.531,2.209E-2,2.802E-2,4.452E-3,1.059E-2
2.564,2.204E-2,2.802E-2,4.452E-3,5.297E-2
2.597,2.204E-2,2.773E-2,8.903E-3,4.495E-2
2.631,2.215E-2,2.744E-2,6.984E-3,5.402E-2
2.664,2.204E-2,2.727E-2,5.522E-3,2.119E-2
2.697,2.204E-2,2.709E-2,6.111E-3,3.746E-2
2.730,2.204E-2,2.686E-2,6.984E-3,4.495E-2
2.764,2.204E-2,2.663E-2,8.730E-3,2.996E-2
2.797,2.204E-2,2.628E-2,8.049E-3,4.034E-2
2.830,2.192E-2,2.610E-2,5.522E-3,4.738E-2
2.864,2.192E-2,2.593E-2,5.238E-3,8.068E-2
2.897,2.192E-2,2.576E-2,1.022E-2,7.378E-2
2.930,2.169E-2,2.529E-2,1.187E-2,3.746E-2
2.963,2.169E-2,2.500E-2,9.603E-3,7.067E-2
2.997,2.169E-2,2.465E-2,9.603E-3,6.907E-2
3.030,2.169E-2,2.436E-2,5.310E-3,6.040E-2
3.063,2.163E-2,2.430E-2,4.452E-3,3.820E-2
3.097,2.163E-2,2.407E-2,8.730E-3,4.495E-2
3.130,2.163E-2,2.372E-2,7.906E-3,3.178E-2
3.163,2.157E-2,2.355E-2,6.356E-3,8.240E-2
3.197,2.151E-2,2.331E-2,3.600E-3,5.025E-2
3.230,2.151E-2,2.331E-2,6.984E-3,7.640E-2
3.263,2.151E-2,2.285E-2,1.135E-2,0.187
3.296,2.151E-2,2.256E-2,1.502E-2,0.106
3.330,2.093E-2,2.204E-2,1.746E-2,8.068E-2
3.363,2.081E-2,2.163E-2,9.643E-3,0.211
3.396,2.087E-2,2.140E-2,7.199E-3,6.356E-2
3.430,2.093E-2,2.116E-2,7.199E-3,2.119E-2
3.463,2.099E-2,2.093E-2,7.906E-3,5.705E-2
3.496,2.099E-2,2.064E-2,1.048E-2,0.121
3.530,2.099E-2,2.023E-2,1.507E-2,6.784E-2
3.563,2.081E-2,1.965E-2,1.581E-2,0.101
3.596,2.087E-2,1.919E-2,8.903E-3,6.356E-2
3.629,2.093E-2,1.907E-2,1.051E-2,6.400E-2
3.663,2.093E-2,1.849E-2,1.571E-2,0.148
3.696,2.093E-2,1.802E-2,1.766E-2,7.821E-2
3.729,2.076E-2,1.733E-2,1.335E-2,7.107E-2
3.763,2.076E-2,1.715E-2,9.603E-3,6.907E-2
