t,x,y,v,a
5.576,7.503E-3,-4.863E-4,,
5.579,,,,
5.582,,,,
5.585,,,,
5.588,,,,
5.591,7.476E-3,-8.361E-4,1.724E-2,
5.594,,,,
5.597,,,,
5.600,,,,
5.603,,,,
5.606,7.771E-3,-9.345E-4,1.338E-2,0.353
5.609,,,,
5.612,,,,
5.615,,,,
5.618,,,,
5.621,7.869E-3,-7.378E-4,1.338E-2,1.176
5.624,,,,
5.627,,,,
5.630,,,,
5.633,,,,
5.636,7.673E-3,-1.328E-3,1.893E-2,0.466
5.639,,,,
5.642,,,,
5.645,,,,
5.648,,,,
5.652,7.378E-3,-4.427E-4,2.272E-2,0.796
5.655,,,,
5.658,,,,
5.661,,,,
5.664,,,,
5.667,7.673E-3,-6.394E-4,2.079E-2,1.671
5.670,,,,
5.673,,,,
5.676,,,,
5.679,,,,
5.682,7.771E-3,-9.345E-4,2.295E-2,0.630
5.685,,,,
5.688,,,,
5.691,,,,
5.694,,,,
5.697,7.771E-3,-1.328E-3,1.027E-2,1.013
5.700,,,,
5.703,,,,
5.706,,,,
5.709,,,,
5.712,7.673E-3,-1.230E-3,1.377E-2,0.433
5.715,,,,
5.718,,,,
5.721,,,,
5.724,,,,
5.727,7.476E-3,-1.033E-3,4.591E-3,1.125
5.730,,,,
5.733,,,,
5.736,,,,
5.739,,,,
5.742,7.574E-3,-1.131E-3,2.363E-2,0.306
5.745,,,,
5.748,,,,
5.752,,,,
5.755,,,,
5.758,7.673E-3,-1.721E-3,1.377E-2,0.312
5.761,,,,
5.764,,,,
5.767,,,,
5.770,,,,
5.773,7.279E-3,-1.426E-3,9.181E-3,0.745
5.776,,,,
5.779,,,,
5.782,,,,
5.785,,,,
5.788,7.869E-3,-1.918E-3,1.027E-2,0.194
5.791,,,,
5.794,,,,
5.797,,,,
5.800,,,,
5.803,7.574E-3,-1.525E-3,1.623E-2,0.411
5.806,,,,
5.809,,,,
5.812,,,,
5.815,,,,
5.818,7.476E-3,-1.623E-3,7.259E-3,0.876
5.821,,,,
5.824,,,,
5.827,,,,
5.830,,,,
5.833,7.673E-3,-1.721E-3,1.338E-2,0.221
5.836,,,,
5.839,,,,
5.842,,,,
5.845,,,,
5.848,7.378E-3,-2.017E-3,1.170E-2,0.137
5.852,,,,
5.855,,,,
5.858,,,,
5.861,,,,
5.864,7.378E-3,-1.918E-3,3.246E-3,0.615
5.867,,,,
5.870,,,,
5.873,,,,
5.876,,,,
5.879,7.378E-3,-2.115E-3,1.452E-2,0.173
5.882,,,,
5.885,,,,
5.888,,,,
5.891,,,,
5.894,7.574E-3,-2.312E-3,9.181E-3,0.346
5.897,,,,
5.900,,,,
5.903,,,,
5.906,,,,
5.909,7.574E-3,-2.312E-3,4.591E-3,0.527
5.912,,,,
5.915,,,,
5.918,,,,
5.921,,,,
5.924,7.476E-3,-2.410E-3,1.748E-2,0.221
5.927,,,,
5.930,,,,
5.933,,,,
5.936,,,,
5.939,7.378E-3,-2.803E-3,1.298E-2,0.659
5.942,,,,
5.945,,,,
5.948,,,,
5.952,,,,
5.955,7.476E-3,-2.803E-3,1.170E-2,0.684
5.958,,,,
5.961,,,,
5.964,,,,
5.967,,,,
5.970,7.082E-3,-2.607E-3,6.492E-3,0.367
5.973,,,,
5.976,,,,
5.979,,,,
5.982,,,,
5.985,7.476E-3,-2.607E-3,1.338E-2,0.996
5.988,,,,
5.991,,,,
5.994,,,,
5.997,,,,
6.000,7.181E-3,-2.213E-3,1.452E-2,0.979
6.003,,,,
6.006,,,,
6.009,,,,
6.012,,,,
6.015,7.279E-3,-3.000E-3,3.389E-2,0.137
6.018,,,,
6.021,,,,
6.024,,,,
6.027,,,,
6.030,7.476E-3,-3.197E-3,6.492E-3,1.129
6.033,,,,
6.036,,,,
6.039,,,,
6.042,,,,
6.045,7.082E-3,-3.000E-3,7.259E-3,0.494
6.048,,,,
6.052,,,,
6.055,,,,
6.058,,,,
6.061,7.279E-3,-3.099E-3,1.027E-2,0.698
6.064,,,,
6.067,,,,
6.070,,,,
6.073,,,,
6.076,6.787E-3,-3.099E-3,0.000,0.245
6.079,,,,
6.082,,,,
6.085,,,,
6.088,,,,
6.091,7.279E-3,-3.099E-3,3.246E-3,0.564
6.094,,,,
6.097,,,,
6.100,,,,
6.103,,,,
6.106,6.787E-3,-3.197E-3,2.535E-2,6.121E-2
6.109,,,,
6.112,,,,
6.115,,,,
6.118,,,,
6.121,6.689E-3,-3.590E-3,9.181E-3,0.932
6.124,,,,
6.127,,,,
6.130,,,,
6.133,,,,
6.136,6.984E-3,-3.394E-3,1.027E-2,0.194
6.139,,,,
6.142,,,,
6.145,,,,
6.148,,,,
6.152,6.984E-3,-3.492E-3,6.492E-3,0.821
6.155,,,,
6.158,,,,
6.161,,,,
6.164,,,,
6.167,6.984E-3,-3.590E-3,1.623E-2,0.137
6.170,,,,
6.173,,,,
6.176,,,,
6.179,,,,
6.182,6.984E-3,-3.984E-3,1.338E-2,0.494
6.185,,,,
6.188,,,,
6.191,,,,
6.194,,,,
6.197,7.082E-3,-3.984E-3,3.246E-3,0.478
6.200,,,,
6.203,,,,
6.206,,,,
6.209,,,,
6.212,6.984E-3,-3.885E-3,2.178E-2,0.137
6.215,,,,
6.218,,,,
6.221,,,,
6.224,,,,
6.227,6.787E-3,-4.574E-3,1.338E-2,0.577
6.230,,,,
6.233,,,,
6.236,,,,
6.239,,,,
6.242,6.886E-3,-4.279E-3,1.027E-2,0.698
6.245,,,,
6.248,,,,
6.252,,,,
6.255,,,,
6.258,6.886E-3,-4.279E-3,0.000,0.745
6.261,,,,
6.264,,,,
6.267,,,,
6.270,,,,
6.273,6.886E-3,-4.279E-3,9.738E-3,6.121E-2
6.276,,,,
6.279,,,,
6.282,,,,
6.285,,,,
6.288,6.886E-3,-4.574E-3,3.246E-3,0.252
6.291,,,,
6.294,,,,
6.297,,,,
6.300,,,,
6.303,6.886E-3,-4.377E-3,6.492E-3,0.387
6.306,,,,
6.309,,,,
6.312,,,,
6.315,,,,
6.318,6.689E-3,-4.574E-3,2.053E-2,1.260
6.321,,,,
6.324,,,,
6.327,,,,
6.330,,,,
6.333,6.689E-3,-4.968E-3,3.496E-2,0.784
6.336,,,,
6.339,,,,
6.342,,,,
6.345,,,,
6.348,7.082E-3,-5.558E-3,1.452E-2,1.278
6.352,,,,
6.355,,,,
6.358,,,,
6.361,,,,
6.364,7.082E-3,-5.164E-3,1.655E-2,0.581
6.367,,,,
6.370,,,,
6.373,,,,
6.376,,,,
6.379,6.984E-3,-5.066E-3,7.259E-3,1.232
6.382,,,,
6.385,,,,
6.388,,,,
6.391,,,,
6.394,6.984E-3,-5.361E-3,2.341E-2,0.866
6.397,,,,
6.400,,,,
6.403,,,,
6.406,,,,
6.409,7.378E-3,-5.656E-3,1.623E-2,0.996
6.412,,,,
6.415,,,,
6.418,,,,
6.421,,,,
6.424,6.591E-3,-5.066E-3,3.246E-2,0.784
6.427,,,,
6.430,,,,
6.433,,,,
6.436,,,,
6.439,6.394E-3,-5.656E-3,2.993E-2,0.859
6.442,,,,
6.445,,,,
6.448,,,,
6.452,,,,
6.455,6.000E-3,-5.754E-3,1.452E-2,1.124
6.458,,,,
6.461,,,,
6.464,,,,
6.467,,,,
6.470,6.000E-3,-5.459E-3,1.581E-2,0.285
6.473,,,,
6.476,,,,
6.479,,,,
6.482,,,,
6.485,5.739E-3,-5.353E-3,1.923E-2,1.199
6.488,,,,
6.491,,,,
6.494,,,,
6.497,,,,
6.500,5.518E-3,-5.132E-3,1.629E-2,0.715
6.503,,,,
6.506,,,,
6.509,,,,
6.512,,,,
6.515,6.181E-3,-5.574E-3,1.821E-2,0.536
6.518,,,,
6.521,,,,
6.524,,,,
6.527,,,,
6.530,5.849E-3,-5.574E-3,1.545E-2,0.783
6.533,,,,
6.536,,,,
6.539,,,,
6.542,,,,
6.545,5.849E-3,-5.905E-3,1.502E-2,0.554
6.548,,,,
6.552,,,,
6.555,,,,
6.558,,,,
6.561,5.739E-3,-6.015E-3,2.443E-2,0.343
6.564,,,,
6.567,,,,
6.570,,,,
6.573,,,,
6.576,5.518E-3,-6.567E-3,2.215E-2,0.633
6.579,,,,
6.582,,,,
6.585,,,,
6.588,,,,
6.591,5.849E-3,-6.677E-3,1.152E-2,0.707
6.594,,,,
6.597,,,,
6.600,,,,
6.603,,,,
6.606,5.849E-3,-6.677E-3,8.144E-3,0.690
6.609,,,,
6.612,,,,
6.615,,,,
6.618,,,,
6.621,6.070E-3,-6.788E-3,5.151E-3,1.217
6.624,,,,
6.627,,,,
6.630,,,,
6.633,,,,
6.636,5.739E-3,-6.788E-3,3.455E-2,0.652
6.639,,,,
6.642,,,,
6.645,,,,
6.648,,,,
6.652,5.077E-3,-7.119E-3,1.629E-2,1.166
6.655,,,,
6.658,,,,
6.661,,,,
6.664,,,,
6.667,5.298E-3,-6.567E-3,2.575E-2,1.032
6.670,,,,
6.673,,,,
6.676,,,,
6.679,,,,
6.682,5.187E-3,-6.346E-3,8.144E-3,0.370
6.685,,,,
6.688,,,,
6.691,,,,
6.694,,,,
6.697,5.518E-3,-6.456E-3,1.821E-2,1.223
6.700,,,,
6.703,,,,
6.706,,,,
6.709,,,,
6.712,5.629E-3,-6.015E-3,2.303E-2,1.486
6.715,,,,
6.718,,,,
6.721,,,,
6.724,,,,
6.727,4.856E-3,-6.677E-3,4.564E-2,0.934
6.730,,,,
6.733,,,,
6.736,,,,
6.739,,,,
6.742,4.967E-3,-7.229E-3,2.652E-2,1.326
6.745,,,,
6.748,,,,
6.752,,,,
6.755,,,,
6.758,5.077E-3,-7.450E-3,2.443E-2,0.418
6.761,,,,
6.764,,,,
6.767,,,,
6.770,,,,
6.773,5.298E-3,-7.891E-3,2.124E-2,0.622
6.776,,,,
6.779,,,,
6.782,,,,
6.785,,,,
6.788,5.408E-3,-8.002E-3,1.961E-2,0.587
6.791,,,,
6.794,,,,
6.797,,,,
6.800,,,,
6.803,5.077E-3,-8.443E-3,2.124E-2,0.217
6.806,,,,
6.809,,,,
6.812,,,,
6.815,,,,
6.818,5.077E-3,-8.553E-3,7.284E-3,0.687
6.821,,,,
6.824,,,,
6.827,,,,
6.830,,,,
6.833,5.077E-3,-8.664E-3,3.642E-3,0.440
6.836,,,,
6.839,,,,
6.842,,,,
6.845,,,,
6.848,5.077E-3,-8.664E-3,1.629E-2,0.566
6.852,,,,
6.855,,,,
6.858,,,,
6.861,,,,
6.864,4.856E-3,-9.105E-3,2.652E-2,0.154
6.867,,,,
6.870,,,,
6.873,,,,
6.876,,,,
6.879,4.856E-3,-9.436E-3,1.457E-2,0.740
6.882,,,,
6.885,,,,
6.888,,,,
6.891,,,,
6.894,4.856E-3,-9.547E-3,3.642E-3,0.554
6.897,,,,
6.900,,,,
6.903,,,,
6.906,,,,
6.909,4.856E-3,-9.547E-3,7.284E-3,0.687
6.912,,,,
6.915,,,,
6.918,,,,
6.921,,,,
6.924,4.635E-3,-9.547E-3,2.332E-2,0.440
6.927,,,,
6.930,,,,
6.933,,,,
6.936,,,,
6.939,4.415E-3,-1.010E-2,1.821E-2,1.733
6.942,,,,
6.945,,,,
6.948,,,,
6.952,,,,
6.955,4.635E-3,-1.010E-2,3.436E-2,0.768
6.958,,,,
6.961,,,,
6.964,,,,
6.967,,,,
6.970,4.967E-3,-9.216E-3,1.821E-2,1.455
6.973,,,,
6.976,,,,
6.979,,,,
6.982,,,,
