t,x,y,v,a
6.121,3.699E-3,1.050E-2,,
6.124,,,,
6.127,,,,
6.130,,,,
6.133,,,,
6.136,3.808E-3,1.017E-2,1.295E-2,
6.139,,,,
6.142,,,,
6.145,,,,
6.148,,,,
6.152,4.026E-3,1.072E-2,2.409E-2,0.279
6.155,,,,
6.158,,,,
6.161,,,,
6.164,,,,
6.167,4.134E-3,1.083E-2,1.016E-2,1.248
6.170,,,,
6.173,,,,
6.176,,,,
6.179,,,,
6.182,4.243E-3,1.050E-2,1.831E-2,0.516
6.185,,,,
6.188,,,,
6.191,,,,
6.194,,,,
6.197,4.243E-3,1.028E-2,1.795E-2,0.792
6.200,,,,
6.203,,,,
6.206,,,,
6.209,,,,
6.212,4.787E-3,1.050E-2,1.934E-2,1.221
6.215,,,,
6.218,,,,
6.221,,,,
6.224,,,,
6.227,4.026E-3,9.738E-3,3.867E-2,0.824
6.230,,,,
6.233,,,,
6.236,,,,
6.239,,,,
6.242,3.699E-3,1.006E-2,2.184E-2,1.522
6.245,,,,
6.248,,,,
6.252,,,,
6.255,,,,
6.258,3.917E-3,1.039E-2,1.016E-2,0.677
6.261,,,,
6.264,,,,
6.267,,,,
6.270,,,,
6.273,3.917E-3,1.028E-2,8.029E-3,1.060
6.276,,,,
6.279,,,,
6.282,,,,
6.285,,,,
6.288,4.134E-3,1.050E-2,1.436E-2,0.135
6.291,,,,
6.294,,,,
6.297,,,,
6.300,,,,
6.303,3.482E-3,1.028E-2,5.078E-3,1.036
6.306,,,,
6.309,,,,
6.312,,,,
6.315,,,,
6.318,4.026E-3,1.039E-2,3.406E-2,0.345
6.321,,,,
6.324,,,,
6.327,,,,
6.330,,,,
6.333,4.461E-3,1.061E-2,8.029E-3,1.272
6.336,,,,
6.339,,,,
6.342,,,,
6.345,,,,
6.348,3.917E-3,1.061E-2,1.606E-2,1.381
6.352,,,,
6.355,,,,
6.358,,,,
6.361,,,,
6.364,4.026E-3,1.039E-2,3.536E-2,0.339
6.367,,,,
6.370,,,,
6.373,,,,
6.376,,,,
6.379,4.352E-3,9.629E-3,2.804E-2,1.198
6.382,,,,
6.385,,,,
6.388,,,,
6.391,,,,
6.394,3.482E-3,9.738E-3,2.895E-2,0.792
6.397,,,,
6.400,,,,
6.403,,,,
6.406,,,,
6.409,3.482E-3,9.738E-3,5.078E-3,1.559
6.412,,,,
6.415,,,,
6.418,,,,
6.421,,,,
6.424,3.590E-3,9.629E-3,1.480E-2,1.033
6.427,,,,
6.430,,,,
6.433,,,,
6.436,,,,
6.439,3.917E-3,9.847E-3,2.614E-2,0.578
6.442,,,,
6.445,,,,
6.448,,,,
6.452,,,,
6.455,3.373E-3,1.039E-2,2.031E-2,0.428
6.458,,,,
6.461,,,,
6.464,,,,
6.467,,,,
6.470,3.482E-3,1.028E-2,8.029E-3,1.135
6.473,,,,
6.476,,,,
6.479,,,,
6.482,,,,
6.485,3.590E-3,1.050E-2,1.795E-2,6.771E-2
6.488,,,,
6.491,,,,
6.494,,,,
6.497,,,,
6.500,3.917E-3,1.061E-2,1.135E-2,0.697
6.503,,,,
6.506,,,,
6.509,,,,
6.512,,,,
6.515,3.917E-3,1.061E-2,7.181E-3,0.488
6.518,,,,
6.521,,,,
6.524,,,,
6.527,,,,
6.530,3.917E-3,1.039E-2,7.181E-3,0.135
6.533,,,,
6.536,,,,
6.539,,,,
6.542,,,,
6.545,3.917E-3,1.039E-2,0.000,0.271
6.548,,,,
6.552,,,,
6.555,,,,
6.558,,,,
6.561,3.917E-3,1.039E-2,0.000,0.000
6.564,,,,
6.567,,,,
6.570,,,,
6.573,,,,
6.576,3.917E-3,1.039E-2,0.000,0.000
6.579,,,,
6.582,,,,
6.585,,,,
6.588,,,,
6.591,3.917E-3,1.039E-2,0.000,0.000
6.594,,,,
6.597,,,,
6.600,,,,
6.603,,,,
6.606,3.917E-3,1.039E-2,0.000,0.000
6.609,,,,
6.612,,,,
6.615,,,,
6.618,,,,
6.621,3.917E-3,1.039E-2,0.000,0.000
6.624,,,,
6.627,,,,
6.630,,,,
6.633,,,,
6.636,3.917E-3,1.039E-2,0.000,0.542
6.639,,,,
6.642,,,,
6.645,,,,
6.648,,,,
6.652,3.917E-3,1.039E-2,1.436E-2,0.271
6.655,,,,
6.658,,,,
6.661,,,,
6.664,,,,
6.667,3.917E-3,1.083E-2,1.436E-2,0.271
6.670,,,,
6.673,,,,
6.676,,,,
6.679,,,,
6.682,3.917E-3,1.083E-2,0.000,0.558
6.685,,,,
6.688,,,,
6.691,,,,
6.694,,,,
6.697,3.917E-3,1.083E-2,3.590E-3,0.412
6.700,,,,
6.703,,,,
6.706,,,,
6.709,,,,
6.712,4.026E-3,1.083E-2,1.077E-2,0.365
6.715,,,,
6.718,,,,
6.721,,,,
6.724,,,,
6.727,3.917E-3,1.050E-2,1.480E-2,0.546
6.730,,,,
6.733,,,,
6.736,,,,
6.739,,,,
6.742,3.917E-3,1.039E-2,2.031E-2,0.488
6.745,,,,
6.748,,,,
6.752,,,,
6.755,,,,
6.758,4.352E-3,1.006E-2,1.795E-2,0.950
6.761,,,,
6.764,,,,
6.767,,,,
6.770,,,,
6.773,4.352E-3,1.006E-2,2.094E-2,0.214
6.776,,,,
6.779,,,,
6.782,,,,
6.785,,,,
6.788,3.808E-3,9.738E-3,1.135E-2,0.772
6.791,,,,
6.794,,,,
6.797,,,,
6.800,,,,
6.803,4.461E-3,9.738E-3,2.154E-2,0.488
6.806,,,,
6.809,,,,
6.812,,,,
6.815,,,,
6.818,4.461E-3,9.738E-3,0.000,0.812
6.821,,,,
6.824,,,,
6.827,,,,
6.830,,,,
6.833,4.461E-3,9.738E-3,0.000,0.000
6.836,,,,
6.839,,,,
6.842,,,,
6.845,,,,
6.848,4.461E-3,9.738E-3,0.000,0.000
6.852,,,,
6.855,,,,
6.858,,,,
6.861,,,,
6.864,4.461E-3,9.738E-3,0.000,0.000
6.867,,,,
6.870,,,,
6.873,,,,
6.876,,,,
6.879,4.461E-3,9.738E-3,0.000,0.000
6.882,,,,
6.885,,,,
6.888,,,,
6.891,,,,
6.894,4.461E-3,9.738E-3,0.000,0.000
6.897,,,,
6.900,,,,
6.903,,,,
6.906,,,,
6.909,4.461E-3,9.738E-3,0.000,0.000
6.912,,,,
6.915,,,,
6.918,,,,
6.921,,,,
6.924,4.461E-3,9.738E-3,0.000,0.606
6.927,,,,
6.930,,,,
6.933,,,,
6.936,,,,
