t,x,y,v,a
5.606,1.453E-2,6.658E-3,,
5.609,,,,
5.612,,,,
5.615,,,,
5.618,,,,
5.621,1.435E-2,6.658E-3,1.805E-2,
5.624,,,,
5.627,,,,
5.630,,,,
5.633,,,,
5.636,1.435E-2,7.176E-3,2.283E-2,1.309
5.639,,,,
5.642,,,,
5.645,,,,
5.648,,,,
5.652,1.435E-2,7.349E-3,2.283E-2,1.159
5.655,,,,
5.658,,,,
5.661,,,,
5.664,,,,
5.667,1.435E-2,6.485E-3,2.552E-2,0.304
5.670,,,,
5.673,,,,
5.676,,,,
5.679,,,,
5.682,1.470E-2,6.658E-3,0.000,0.962
5.685,,,,
5.688,,,,
5.691,,,,
5.694,,,,
5.697,1.435E-2,6.485E-3,1.276E-2,0.753
5.700,,,,
5.703,,,,
5.706,,,,
5.709,,,,
5.712,1.435E-2,6.485E-3,1.805E-2,1.065
5.715,,,,
5.718,,,,
5.721,,,,
5.724,,,,
5.727,1.453E-2,5.966E-3,1.276E-2,0.241
5.730,,,,
5.733,,,,
5.736,,,,
5.739,,,,
5.742,1.470E-2,6.658E-3,5.706E-3,0.444
5.745,,,,
5.748,,,,
5.752,,,,
5.755,,,,
5.758,1.453E-2,6.139E-3,1.805E-2,0.761
5.761,,,,
5.764,,,,
5.767,,,,
5.770,,,,
5.773,1.453E-2,6.139E-3,8.070E-3,0.627
5.776,,,,
5.779,,,,
5.782,,,,
5.785,,,,
5.788,1.470E-2,5.966E-3,1.276E-2,0.323
5.791,,,,
5.794,,,,
5.797,,,,
5.800,,,,
5.803,1.418E-2,5.966E-3,1.276E-2,0.783
5.806,,,,
5.809,,,,
5.812,,,,
5.815,,,,
5.818,1.453E-2,5.620E-3,2.353E-2,0.579
5.821,,,,
5.824,,,,
5.827,,,,
5.830,,,,
5.833,1.487E-2,5.793E-3,1.712E-2,2.484
5.836,,,,
5.839,,,,
5.842,,,,
5.845,,,,
5.848,1.453E-2,5.101E-3,4.876E-2,0.783
5.852,,,,
5.855,,,,
5.858,,,,
5.861,,,,
5.864,1.539E-2,7.176E-3,2.283E-2,1.984
5.867,,,,
5.870,,,,
5.873,,,,
5.876,,,,
5.879,1.453E-2,5.793E-3,6.679E-2,2.022
5.882,,,,
5.885,,,,
5.888,,,,
5.891,,,,
5.894,1.470E-2,5.274E-3,1.276E-2,1.804
5.897,,,,
5.900,,,,
5.903,,,,
5.906,,,,
5.909,1.435E-2,5.447E-3,1.805E-2,1.701
5.912,,,,
5.915,,,,
5.918,,,,
5.921,,,,
5.924,1.418E-2,5.101E-3,6.380E-2,0.579
5.927,,,,
5.930,,,,
5.933,,,,
5.936,,,,
5.939,1.470E-2,3.545E-3,1.614E-2,0.481
5.942,,,,
5.945,,,,
5.948,,,,
5.952,,,,
5.955,1.383E-2,4.755E-3,1.805E-2,0.340
5.958,,,,
5.961,,,,
5.964,,,,
5.967,,,,
5.970,1.418E-2,3.372E-3,4.706E-2,1.255
5.973,,,,
5.976,,,,
5.979,,,,
5.982,,,,
5.985,1.418E-2,3.372E-3,5.706E-3,1.733
5.988,,,,
5.991,,,,
5.994,,,,
5.997,,,,
6.000,1.435E-2,3.372E-3,2.093E-2,1.175
6.003,,,,
6.006,,,,
6.009,,,,
6.012,,,,
6.015,1.481E-2,3.367E-3,2.603E-2,1.576
6.018,,,,
6.021,,,,
6.024,,,,
6.027,,,,
6.030,1.408E-2,2.632E-3,4.351E-2,3.614E-2
6.033,,,,
6.036,,,,
6.039,,,,
6.042,,,,
6.045,1.359E-2,2.877E-3,9.034E-3,1.600
6.048,,,,
6.052,,,,
6.055,,,,
6.058,,,,
6.061,1.396E-2,2.387E-3,3.257E-2,0.410
6.064,,,,
6.067,,,,
6.070,,,,
6.073,,,,
6.076,1.408E-2,2.020E-3,1.666E-2,0.488
6.079,,,,
6.082,,,,
6.085,,,,
6.088,,,,
6.091,1.383E-2,1.898E-3,1.616E-2,0.888
6.094,,,,
6.097,,,,
6.100,,,,
6.103,,,,
6.106,1.408E-2,1.530E-3,1.616E-2,0.888
6.109,,,,
6.112,,,,
6.115,,,,
6.118,,,,
6.121,1.432E-2,1.898E-3,2.176E-2,0.838
6.124,,,,
6.127,,,,
6.130,,,,
6.133,,,,
6.136,1.469E-2,1.775E-3,9.034E-3,1.456
6.139,,,,
6.142,,,,
6.145,,,,
6.148,,,,
6.152,1.420E-2,1.653E-3,2.857E-2,0.993
6.155,,,,
6.158,,,,
6.161,,,,
6.164,,,,
6.167,1.408E-2,1.163E-3,3.833E-2,1.125
6.170,,,,
6.173,,,,
6.176,,,,
6.179,,,,
6.182,1.383E-2,5.509E-4,9.034E-3,0.381
6.185,,,,
6.188,,,,
6.191,,,,
6.194,,,,
6.197,1.383E-2,1.285E-3,8.080E-3,0.152
6.200,,,,
6.203,,,,
6.206,,,,
6.209,,,,
6.212,1.383E-2,3.061E-4,2.941E-2,1.479
6.215,,,,
6.218,,,,
6.221,,,,
6.224,,,,
6.227,1.359E-2,4.285E-4,3.077E-2,0.539
6.230,,,,
6.233,,,,
6.236,,,,
6.239,,,,
6.242,1.347E-2,-5.509E-4,4.915E-2,0.628
6.245,,,,
6.248,,,,
6.252,,,,
6.255,,,,
6.258,1.383E-2,-1.041E-3,4.040E-3,1.571
6.261,,,,
6.264,,,,
6.267,,,,
6.270,,,,
6.273,1.347E-2,-6.734E-4,2.060E-2,0.444
6.276,,,,
6.279,,,,
6.282,,,,
6.285,,,,
6.288,1.322E-2,-9.182E-4,5.714E-3,0.723
6.291,,,,
6.294,,,,
6.297,,,,
6.300,,,,
6.303,1.334E-2,-7.958E-4,1.666E-2,0.930
6.306,,,,
6.309,,,,
6.312,,,,
6.315,,,,
6.318,1.334E-2,-4.285E-4,2.176E-2,1.295
6.321,,,,
6.324,,,,
6.327,,,,
6.330,,,,
6.333,1.359E-2,-1.836E-4,2.176E-2,1.091
6.336,,,,
6.339,,,,
6.342,,,,
6.345,,,,
6.348,1.359E-2,-1.041E-3,2.555E-2,0.482
6.352,,,,
6.355,,,,
6.358,,,,
6.361,,,,
6.364,1.334E-2,-9.182E-4,1.616E-2,0.609
6.367,,,,
6.370,,,,
6.373,,,,
6.376,,,,
6.379,1.359E-2,-1.530E-3,5.252E-2,0.892
6.382,,,,
6.385,,,,
6.388,,,,
6.391,,,,
6.394,1.334E-2,-2.510E-3,1.616E-2,1.022
6.397,,,,
6.400,,,,
6.403,,,,
6.406,,,,
6.409,1.310E-2,-1.530E-3,1.278E-2,0.723
6.412,,,,
