t,x,y,v,a
5.742,1.423E-2,5.570E-3,7.999E-3,2.242
5.745,,,,
5.748,,,,
5.752,,,,
5.755,,,,
5.758,1.388E-2,5.228E-3,4.118E-2,0.715
5.761,,,,
5.764,,,,
5.767,,,,
5.770,,,,
5.773,1.388E-2,4.371E-3,7.999E-3,1.098
5.776,,,,
5.779,,,,
5.782,,,,
5.785,,,,
5.788,1.371E-2,5.056E-3,1.131E-2,0.213
5.791,,,,
5.794,,,,
5.797,,,,
5.800,,,,
5.803,1.388E-2,4.713E-3,2.332E-2,2.368
5.806,,,,
5.809,,,,
5.812,,,,
5.815,,,,
5.818,1.388E-2,4.371E-3,5.122E-2,0.754
5.821,,,,
5.824,,,,
5.827,,,,
5.830,,,,
5.833,1.405E-2,3.171E-3,5.768E-2,1.707
5.836,,,,
5.839,,,,
5.842,,,,
5.845,,,,
5.848,1.423E-2,2.657E-3,7.999E-3,2.095
5.852,,,,
5.855,,,,
5.858,,,,
5.861,,,,
5.864,1.423E-2,3.342E-3,1.789E-2,0.337
5.867,,,,
5.870,,,,
5.873,,,,
5.876,,,,
5.879,1.405E-2,3.171E-3,1.265E-2,1.302
5.882,,,,
5.885,,,,
5.888,,,,
5.891,,,,
5.894,1.405E-2,2.999E-3,2.039E-2,0.533
5.897,,,,
5.900,,,,
5.903,,,,
5.906,,,,
5.909,1.457E-2,2.828E-3,1.131E-2,1.823
5.912,,,,
5.915,,,,
5.918,,,,
5.921,,,,
5.924,1.440E-2,2.999E-3,4.118E-2,1.050
5.927,,,,
5.930,,,,
5.933,,,,
5.936,,,,
5.939,1.337E-2,3.171E-3,3.046E-2,2.038
5.942,,,,
5.945,,,,
5.948,,,,
5.952,,,,
5.955,1.354E-2,3.342E-3,3.298E-2,2.095
5.958,,,,
5.961,,,,
5.964,,,,
5.967,,,,
5.970,1.388E-2,2.314E-3,6.324E-2,0.440
5.973,,,,
5.976,,,,
5.979,,,,
5.982,,,,
5.985,1.320E-2,1.457E-3,2.529E-2,1.625
5.988,,,,
5.991,,,,
5.994,,,,
5.997,,,,
6.000,1.354E-2,1.628E-3,2.332E-2,1.006
6.003,,,,
6.006,,,,
6.009,,,,
6.012,,,,
6.015,1.388E-2,1.285E-3,2.039E-2,1.863
6.018,,,,
6.021,,,,
6.024,,,,
6.027,,,,
6.030,1.388E-2,1.114E-3,4.560E-2,0.776
6.033,,,,
6.036,,,,
6.039,,,,
6.042,,,,
6.045,1.405E-2,2.657E-3,7.999E-3,1.575
6.048,,,,
6.052,,,,
6.055,,,,
6.058,,,,
6.061,1.371E-2,1.285E-3,4.560E-2,2.490
6.064,,,,
6.067,,,,
6.070,,,,
6.073,,,,
6.076,1.337E-2,1.457E-3,3.794E-2,1.006
6.079,,,,
6.082,,,,
6.085,,,,
6.088,,,,
6.091,1.320E-2,2.571E-4,3.999E-2,1.575
6.094,,,,
6.097,,,,
6.100,,,,
6.103,,,,
6.106,1.320E-2,2.571E-4,2.332E-2,1.482
6.109,,,,
6.112,,,,
6.115,,,,
6.118,,,,
6.121,1.337E-2,9.427E-4,1.789E-2,0.754
6.124,,,,
6.127,,,,
6.130,,,,
6.133,,,,
6.136,1.371E-2,4.285E-4,1.789E-2,0.754
6.139,,,,
6.142,,,,
6.145,,,,
6.148,,,,
6.152,1.354E-2,4.285E-4,1.600E-2,0.640
6.155,,,,
6.158,,,,
6.161,,,,
6.164,,,,
6.167,1.337E-2,7.713E-4,2.884E-2,1.216
6.170,,,,
6.173,,,,
6.176,,,,
6.179,,,,
6.182,1.371E-2,-4.285E-4,4.664E-2,0.477
6.185,,,,
6.188,,,,
6.191,,,,
6.194,,,,
6.197,1.303E-2,-5.999E-4,2.828E-2,1.656
6.200,,,,
6.203,,,,
6.206,,,,
6.209,,,,
6.212,1.303E-2,-9.427E-4,1.265E-2,1.114
6.215,,,,
6.218,,,,
6.221,,,,
6.224,,,,
6.227,1.337E-2,-7.713E-4,1.131E-2,0.302
6.230,,,,
6.233,,,,
6.236,,,,
6.239,,,,
6.242,1.337E-2,-9.427E-4,5.656E-3,0.983
6.245,,,,
6.248,,,,
6.252,,,,
6.255,,,,
6.258,1.337E-2,-9.427E-4,1.789E-2,0.151
6.261,,,,
6.264,,,,
6.267,,,,
6.270,,,,
6.273,1.320E-2,-1.457E-3,1.789E-2,1.423
6.276,,,,
6.279,,,,
6.282,,,,
6.285,,,,
6.288,1.320E-2,-1.457E-3,2.884E-2,0.917
6.291,,,,
6.294,,,,
6.297,,,,
6.300,,,,
6.303,1.337E-2,-5.999E-4,2.529E-2,1.508
6.306,,,,
6.309,,,,
6.312,,,,
6.315,,,,
6.318,1.251E-2,-1.114E-3,3.440E-2,1.669
6.321,,,,
6.324,,,,
6.327,,,,
6.330,,,,
6.333,1.320E-2,-1.628E-3,3.622E-2,1.451
6.336,,,,
6.339,,,,
6.342,,,,
6.345,,,,
6.348,1.320E-2,-1.971E-3,7.999E-3,1.216
6.352,,,,
6.355,,,,
6.358,,,,
6.361,,,,
6.364,1.303E-2,-1.457E-3,1.131E-2,1.625
6.367,,,,
6.370,,,,
6.373,,,,
6.376,,,,
6.379,1.320E-2,-1.628E-3,4.560E-2,0.860
6.382,,,,
6.385,,,,
6.388,,,,
6.391,,,,
6.394,1.423E-2,-2.142E-3,3.440E-2,1.993
6.397,,,,
6.400,,,,
6.403,,,,
6.406,,,,
6.409,1.423E-2,-1.800E-3,2.884E-2,2.052
6.412,,,,
6.415,,,,
6.418,,,,
6.421,,,,
6.424,1.337E-2,-1.971E-3,4.079E-2,0.954
6.427,,,,
6.430,,,,
6.433,,,,
6.436,,,,
6.439,1.320E-2,-2.485E-3,2.332E-2,1.302
6.442,,,,
6.445,,,,
6.448,,,,
6.452,,,,
6.455,1.320E-2,-2.657E-3,1.600E-2,0.675
6.458,,,,
6.461,,,,
6.464,,,,
6.467,,,,
6.470,1.285E-2,-2.142E-3,2.884E-2,2.052
6.473,,,,
6.476,,,,
6.479,,,,
6.482,,,,
6.485,1.303E-2,-3.514E-3,7.439E-2,0.747
6.488,,,,
6.491,,,,
6.494,,,,
6.497,,,,
6.500,1.251E-2,-4.371E-3,4.308E-2,1.603
6.503,,,,
6.506,,,,
6.509,,,,
6.512,,,,
6.515,1.251E-2,-4.713E-3,2.262E-2,1.908
6.518,,,,
6.521,,,,
6.524,,,,
6.527,,,,
6.530,1.251E-2,-5.056E-3,7.999E-3,0.151
6.533,,,,
6.536,,,,
6.539,,,,
6.542,,,,
6.545,1.268E-2,-4.542E-3,5.656E-3,0.385
6.548,,,,
6.552,,,,
6.555,,,,
6.558,,,,
6.561,1.251E-2,-5.228E-3,2.332E-2,0.238
6.564,,,,
6.567,,,,
6.570,,,,
6.573,,,,
6.576,1.251E-2,-5.228E-3,0.000,0.880
6.579,,,,
6.582,,,,
6.585,,,,
6.588,,,,
6.591,1.251E-2,-5.228E-3,0.000,0.213
6.594,,,,
6.597,,,,
6.600,,,,
6.603,,,,
6.606,1.251E-2,-5.228E-3,5.656E-3,0.574
6.609,,,,
6.612,,,,
6.615,,,,
6.618,,,,
6.621,1.251E-2,-5.399E-3,1.789E-2,0.151
6.624,,,,
6.627,,,,
6.630,,,,
6.633,,,,
6.636,1.234E-2,-5.742E-3,1.265E-2,0.440
6.639,,,,
6.642,,,,
6.645,,,,
6.648,,,,
6.652,1.234E-2,-5.742E-3,0.000,0.477
6.655,,,,
6.658,,,,
6.661,,,,
6.664,,,,
6.667,1.234E-2,-5.742E-3,0.000,0.675
6.670,,,,
6.673,,,,
6.676,,,,
6.679,,,,
6.682,1.234E-2,-5.742E-3,1.789E-2,0.337
6.685,,,,
6.688,,,,
6.691,,,,
6.694,,,,
6.697,1.251E-2,-5.228E-3,1.789E-2,0.337
6.700,,,,
6.703,,,,
6.706,,,,
6.709,,,,
6.712,1.251E-2,-5.228E-3,0.000,
6.715,,,,
6.718,,,,
6.721,,,,
6.724,,,,
6.727,1.251E-2,-5.228E-3,,
6.730,,,,
6.733,,,,
6.736,,,,
6.739,,,,
6.742,,,,
6.745,,,,
6.748,,,,
6.752,,,,
6.755,,,,
6.758,1.028E-2,-5.056E-3,,
6.761,,,,
6.764,,,,
6.767,,,,
6.770,,,,
6.773,1.217E-2,-4.542E-3,0.102,
6.776,,,,
6.779,,,,
6.782,,,,
6.785,,,,
6.788,1.320E-2,-4.028E-3,1.600E-2,3.725
6.791,,,,
6.794,,,,
6.797,,,,
6.800,,,,
6.803,1.251E-2,-4.885E-3,3.622E-2,1.993
6.806,,,,
6.809,,,,
6.812,,,,
6.815,,,,
6.818,1.251E-2,-4.885E-3,3.046E-2,1.736
6.821,,,,
6.824,,,,
6.827,,,,
6.830,,,,
6.833,1.165E-2,-5.228E-3,5.656E-3,1.050
6.836,,,,
6.839,,,,
6.842,,,,
6.845,,,,
6.848,1.234E-2,-4.885E-3,2.529E-2,0.880
6.852,,,,
6.855,,,,
6.858,,,,
6.861,,,,
6.864,1.234E-2,-4.885E-3,5.656E-3,1.435
6.867,,,,
6.870,,,,
6.873,,,,
6.876,,,,
6.879,1.251E-2,-4.885E-3,1.697E-2,0.385
6.882,,,,
6.885,,,,
6.888,,,,
6.891,,,,
6.894,1.234E-2,-5.399E-3,1.789E-2,0.337
6.897,,,,
6.900,,,,
6.903,,,,
6.906,,,,
6.909,1.234E-2,-5.399E-3,0.000,0.675
6.912,,,,
6.915,,,,
6.918,,,,
6.921,,,,
6.924,1.234E-2,-5.399E-3,0.000,0.000
6.927,,,,
6.930,,,,
6.933,,,,
6.936,,,,
6.939,1.234E-2,-5.399E-3,0.000,0.000
6.942,,,,
6.945,,,,
6.948,,,,
6.952,,,,
6.955,1.234E-2,-5.399E-3,0.000,0.000
6.958,,,,
6.961,,,,
6.964,,,,
6.967,,,,
6.970,1.234E-2,-5.399E-3,0.000,0.000
6.973,,,,
6.976,,,,
6.979,,,,
6.982,,,,
6.985,1.234E-2,-5.399E-3,0.000,0.000
6.988,,,,
6.991,,,,
6.994,,,,
6.997,,,,
7.000,1.234E-2,-5.399E-3,0.000,0.477
7.003,,,,
7.006,,,,
7.009,,,,
7.012,,,,
7.015,1.234E-2,-5.399E-3,1.265E-2,0.385
7.018,,,,
7.021,,,,
7.024,,,,
7.027,,,,
7.030,1.200E-2,-5.570E-3,1.600E-2,0.477
7.033,,,,
7.036,,,,
7.039,,,,
7.042,,,,
7.045,1.200E-2,-5.742E-3,1.697E-2,1.050
7.048,,,,
7.052,,,,
7.055,,,,
7.058,,,,
7.061,1.200E-2,-6.085E-3,3.959E-2,0.107
7.064,,,,
7.067,,,,
7.070,,,,
7.073,,,,
7.076,1.200E-2,-6.941E-3,2.828E-2,0.238
7.079,,,,
7.082,,,,
7.085,,,,
7.088,,,,
7.091,1.200E-2,-6.941E-3,2.884E-2,0.622
7.094,,,,
7.097,,,,
7.100,,,,
7.103,,,,
7.106,1.183E-2,-7.798E-3,2.884E-2,1.012
7.109,,,,
7.112,,,,
7.115,,,,
7.118,,,,
7.121,1.217E-2,-7.798E-3,1.600E-2,1.298
7.124,,,,
7.127,,,,
7.130,,,,
7.133,,,,
7.136,1.217E-2,-7.456E-3,1.265E-2,1.387
7.139,,,,
7.142,,,,
7.145,,,,
7.148,,,,
7.152,1.234E-2,-7.456E-3,2.332E-2,0.715
7.155,,,,
7.158,,,,
7.161,,,,
7.164,,,,
7.167,1.148E-2,-7.284E-3,2.884E-2,0.812
7.170,,,,
7.173,,,,
7.176,,,,
7.179,,,,
7.182,1.148E-2,-7.284E-3,2.400E-2,0.917
7.185,,,,
7.188,,,,
7.191,,,,
7.194,,,,
7.197,1.097E-2,-7.798E-3,2.400E-2,0.453
7.200,,,,
7.203,,,,
7.206,,,,
7.209,,,,
7.212,1.097E-2,-7.798E-3,0.000,0.905
7.215,,,,
7.218,,,,
7.221,,,,
7.224,,,,
7.227,1.097E-2,-7.798E-3,0.000,0.000
7.230,,,,
7.233,,,,
7.236,,,,
7.239,,,,
7.242,1.097E-2,-7.798E-3,0.000,0.000
7.245,,,,
7.248,,,,
7.252,,,,
7.255,,,,
7.258,1.097E-2,-7.798E-3,0.000,0.213
7.261,,,,
7.264,,,,
7.267,,,,
7.270,,,,
7.273,1.097E-2,-7.798E-3,5.656E-3,0.533
7.276,,,,
7.279,,,,
7.282,,,,
7.285,,,,
7.288,1.097E-2,-7.970E-3,1.600E-2,0.675
7.291,,,,
7.294,,,,
7.297,,,,
7.300,,,,
7.303,1.131E-2,-8.141E-3,2.529E-2,0.853
7.306,,,,
7.309,,,,
7.312,,,,
7.315,,,,
7.318,1.131E-2,-8.655E-3,3.999E-2,0.453
7.321,,,,
7.324,,,,
7.327,,,,
7.330,,,,
7.333,1.148E-2,-9.341E-3,3.440E-2,0.860
7.336,,,,
7.339,,,,
7.342,,,,
7.345,,,,
7.348,1.148E-2,-9.684E-3,1.131E-2,0.675
7.352,,,,
7.355,,,,
7.358,,,,
7.361,,,,
7.364,1.148E-2,-9.684E-3,1.131E-2,0.213
7.367,,,,
7.370,,,,
7.373,,,,
7.376,,,,
7.379,1.148E-2,-1.003E-2,2.262E-2,1.493
7.382,,,,
7.385,,,,
7.388,,,,
7.391,,,,
7.394,1.148E-2,-1.037E-2,5.090E-2,0.107
7.397,,,,
7.400,,,,
7.403,,,,
7.406,,,,
7.409,1.148E-2,-1.157E-2,3.394E-2,2.569
7.412,,,,
7.415,,,,
7.418,,,,
7.421,,,,
7.424,1.148E-2,-1.140E-2,5.366E-2,2.160
7.427,,,,
7.430,,,,
7.433,,,,
7.436,,,,
7.439,9.941E-3,-1.105E-2,5.905E-2,6.242
7.442,,,,
7.445,,,,
7.448,,,,
7.452,,,,
7.455,9.770E-3,-1.088E-2,0.134,2.397
7.458,,,,
7.461,,,,
7.464,,,,
7.467,,,,
7.470,1.388E-2,-1.208E-2,7.878E-2,4.117
7.473,,,,
7.476,,,,
7.479,,,,
7.482,,,,
7.485,1.200E-2,-1.174E-2,7.693E-2,4.917
7.488,,,,
7.491,,,,
7.494,,,,
7.497,,,,
7.500,1.165E-2,-1.140E-2,2.828E-2,2.290
7.503,,,,
7.506,,,,
7.509,,,,
7.512,,,,
7.515,1.114E-2,-1.174E-2,2.828E-2,0.833
7.518,,,,
7.521,,,,
7.524,,,,
7.527,,,,
7.530,1.097E-2,-1.191E-2,1.265E-2,0.860
7.533,,,,
7.536,,,,
7.539,,,,
7.542,,,,
7.545,1.097E-2,-1.208E-2,5.656E-3,0.238
7.548,,,,
7.552,,,,
7.555,,,,
7.558,,,,
7.561,1.097E-2,-1.208E-2,5.656E-3,0.107
7.564,,,,
7.567,,,,
7.570,,,,
7.573,,,,
7.576,1.097E-2,-1.225E-2,1.131E-2,0.213
7.579,,,,
7.582,,,,
7.585,,,,
7.588,,,,
7.591,1.097E-2,-1.243E-2,1.131E-2,0.213
7.594,,,,
7.597,,,,
7.600,,,,
7.603,,,,
7.606,1.097E-2,-1.260E-2,5.656E-3,0.776
7.609,,,,
7.612,,,,
7.615,,,,
7.618,,,,
7.621,1.097E-2,-1.260E-2,2.884E-2,1.289
7.624,,,,
7.627,,,,
7.630,,,,
7.633,,,,
7.636,1.080E-2,-1.345E-2,5.366E-2,0.151
7.639,,,,
7.642,,,,
7.645,,,,
7.648,,,,
7.652,1.046E-2,-1.414E-2,2.529E-2,1.759
7.655,,,,
7.658,,,,
7.661,,,,
7.664,,,,
7.667,1.046E-2,-1.414E-2,5.656E-3,1.899
7.670,,,,
7.673,,,,
7.676,,,,
7.679,,,,
7.682,1.046E-2,-1.397E-2,3.046E-2,1.813
7.685,,,,
7.688,,,,
7.691,,,,
7.694,,,,
7.697,1.131E-2,-1.380E-2,3.440E-2,1.736
7.700,,,,
7.703,,,,
7.706,,,,
7.709,,,,
7.712,9.427E-3,-1.380E-2,6.222E-2,0.860
7.715,,,,
7.718,,,,
7.721,,,,
7.724,,,,
7.727,9.427E-3,-1.380E-2,1.697E-2,2.872
7.730,,,,
7.733,,,,
7.736,,,,
7.739,,,,
7.742,9.427E-3,-1.431E-2,3.046E-2,0.574
7.745,,,,
7.748,,,,
7.752,,,,
7.755,,,,
7.758,9.770E-3,-1.465E-2,3.046E-2,0.574
7.761,,,,
7.764,,,,
7.767,,,,
7.770,,,,
7.773,9.770E-3,-1.517E-2,1.697E-2,0.683
7.776,,,,
7.779,,,,
7.782,,,,
7.785,,,,
7.788,9.770E-3,-1.517E-2,5.656E-3,0.533
7.791,,,,
7.794,,,,
7.797,,,,
7.800,,,,
7.803,9.770E-3,-1.534E-2,5.656E-3,1.600
7.806,,,,
7.809,,,,
7.812,,,,
7.815,,,,
7.818,9.770E-3,-1.534E-2,4.525E-2,0.213
7.821,,,,
7.824,,,,
7.827,,,,
7.830,,,,
7.833,9.770E-3,-1.671E-2,2.262E-2,0.477
7.836,,,,
7.839,,,,
7.842,,,,
7.845,,,,
7.848,9.770E-3,-1.603E-2,5.656E-3,0.440
7.852,,,,
7.855,,,,
7.858,,,,
7.861,,,,
7.864,9.598E-3,-1.671E-2,3.440E-2,1.072
7.867,,,,
7.870,,,,
7.873,,,,
7.876,,,,
7.879,9.598E-3,-1.705E-2,2.262E-2,0.675
7.882,,,,
7.885,,,,
7.888,,,,
7.891,,,,
7.894,9.598E-3,-1.740E-2,1.697E-2,0.533
7.897,,,,
7.900,,,,
7.903,,,,
7.906,,,,
7.909,9.598E-3,-1.757E-2,3.394E-2,0.675
7.912,,,,
7.915,,,,
7.918,,,,
7.921,,,,
7.924,9.598E-3,-1.842E-2,4.560E-2,0.649
7.927,,,,
7.930,,,,
7.933,,,,
7.936,,,,
7.939,9.427E-3,-1.894E-2,1.131E-2,5.346
7.942,,,,
7.945,,,,
7.948,,,,
7.952,,,,
7.955,9.598E-3,-1.877E-2,0.113,0.769
7.958,,,,
7.961,,,,
7.964,,,,
7.967,,,,
7.970,1.148E-2,-1.620E-2,4.118E-2,2.615
7.973,,,,
7.976,,,,
7.979,,,,
7.982,,,,
7.985,9.941E-3,-1.757E-2,6.904E-2,4.949
7.988,,,,
7.991,,,,
7.994,,,,
7.997,,,,
8.000,9.770E-3,-1.500E-2,4.525E-2,3.054
8.003,,,,
8.006,,,,
8.009,,,,
8.012,,,,
8.015,8.570E-3,-1.757E-2,2.884E-2,2.263
8.018,,,,
8.021,,,,
8.024,,,,
8.027,,,,
8.030,9.941E-3,-1.585E-2,4.866E-2,1.686
8.033,,,,
8.036,,,,
8.039,,,,
8.042,,,,
8.045,9.770E-3,-1.671E-2,2.884E-2,2.418
8.048,,,,
8.052,,,,
8.055,,,,
8.058,,,,
8.061,9.770E-3,-1.671E-2,5.656E-3,0.440
8.064,,,,
8.067,,,,
8.070,,,,
8.073,,,,
8.076,9.770E-3,-1.688E-2,3.298E-2,0.544
8.079,,,,
8.082,,,,
8.085,,,,
8.088,,,,
8.091,9.255E-3,-1.757E-2,3.046E-2,0.683
8.094,,,,
8.097,,,,
8.100,,,,
8.103,,,,
8.106,9.427E-3,-1.774E-2,7.999E-3,0.917
8.109,,,,
8.112,,,,
8.115,,,,
8.118,,,,
8.121,9.427E-3,-1.774E-2,1.265E-2,0.533
8.124,,,,
8.127,,,,
8.130,,,,
8.133,,,,
8.136,9.598E-3,-1.808E-2,2.529E-2,0.769
8.139,,,,
8.142,,,,
8.145,,,,
8.148,,,,
8.152,1.011E-2,-1.808E-2,2.262E-2,1.067
8.155,,,,
8.158,,,,
8.161,,,,
8.164,,,,
8.167,9.598E-3,-1.877E-2,4.308E-2,
8.170,,,,
8.173,,,,
8.176,,,,
8.179,,,,
8.182,9.598E-3,-1.928E-2,,
