t,x,y,v,a
5.879,6.288E-3,-1.291E-3,,
5.882,,,,
5.885,,,,
5.888,,,,
5.891,,,,
5.894,6.400E-3,-1.628E-3,1.172E-2,
5.897,,,,
5.900,,,,
5.903,,,,
5.906,,,,
5.909,6.400E-3,-1.628E-3,7.410E-3,0.279
5.912,,,,
5.915,,,,
5.918,,,,
5.921,,,,
5.924,6.400E-3,-1.853E-3,1.528E-2,6.987E-2
5.927,,,,
5.930,,,,
5.933,,,,
5.936,,,,
5.939,6.288E-3,-2.077E-3,8.285E-3,0.425
5.942,,,,
5.945,,,,
5.948,,,,
5.952,,,,
5.955,6.288E-3,-2.077E-3,0.000,0.312
5.958,,,,
5.961,,,,
5.964,,,,
5.967,,,,
5.970,6.288E-3,-2.077E-3,0.000,0.000
5.973,,,,
5.976,,,,
5.979,,,,
5.982,,,,
5.985,6.288E-3,-2.077E-3,0.000,0.000
5.988,,,,
5.991,,,,
5.994,,,,
5.997,,,,
6.000,6.288E-3,-2.077E-3,0.000,0.000
6.003,,,,
6.006,,,,
6.009,,,,
6.012,,,,
6.015,6.288E-3,-2.077E-3,0.000,0.140
6.018,,,,
6.021,,,,
6.024,,,,
6.027,,,,
6.030,6.288E-3,-2.077E-3,3.705E-3,0.220
6.033,,,,
6.036,,,,
6.039,,,,
6.042,,,,
6.045,6.175E-3,-2.077E-3,6.378E-3,0.315
6.048,,,,
6.052,,,,
6.055,,,,
6.058,,,,
6.061,6.204E-3,-2.252E-3,1.001E-2,0.334
6.064,,,,
6.067,,,,
6.070,,,,
6.073,,,,
6.076,6.304E-3,-2.352E-3,1.362E-2,
6.079,,,,
6.082,,,,
6.085,,,,
6.088,,,,
6.091,6.104E-3,-2.652E-3,,
6.094,,,,
6.097,,,,
6.100,,,,
6.103,,,,
6.106,,,,
6.109,,,,
6.112,,,,
6.115,,,,
6.118,,,,
6.121,6.204E-3,-2.652E-3,,
6.124,,,,
6.127,,,,
6.130,,,,
6.133,,,,
6.136,6.204E-3,-2.552E-3,0.000,
6.139,,,,
6.142,,,,
6.145,,,,
6.148,,,,
6.152,6.204E-3,-2.652E-3,4.670E-3,0.536
6.155,,,,
6.158,,,,
6.161,,,,
6.164,,,,
6.167,6.104E-3,-2.652E-3,1.477E-2,0.623
6.170,,,,
6.173,,,,
6.176,,,,
6.179,,,,
6.182,5.804E-3,-2.852E-3,2.009E-2,1.059
6.185,,,,
6.188,,,,
6.191,,,,
6.194,,,,
6.197,5.504E-3,-2.552E-3,2.312E-2,0.934
6.200,,,,
6.203,,,,
6.206,,,,
6.209,,,,
6.212,5.804E-3,-3.552E-3,3.448E-2,0.225
6.215,,,,
6.218,,,,
6.221,,,,
6.224,,,,
6.227,5.804E-3,-3.552E-3,9.907E-3,1.123
6.230,,,,
6.233,,,,
6.236,,,,
6.239,,,,
6.242,5.804E-3,-3.853E-3,9.907E-3,0.187
6.245,,,,
6.248,,,,
6.252,,,,
6.255,,,,
6.258,5.804E-3,-3.853E-3,0.000,0.000
6.261,,,,
6.264,,,,
6.267,,,,
6.270,,,,
6.273,5.804E-3,-3.853E-3,9.907E-3,0.626
6.276,,,,
6.279,,,,
6.282,,,,
6.285,,,,
6.288,5.804E-3,-4.153E-3,1.778E-2,0.187
6.291,,,,
6.294,,,,
6.297,,,,
6.300,,,,
6.303,6.304E-3,-4.053E-3,1.362E-2,0.418
6.306,,,,
6.309,,,,
6.312,,,,
6.315,,,,
