t,x,y,v,a
7.894,6.403E-3,1.081E-2,,
7.897,,,,
7.900,,,,
7.903,,,,
7.906,,,,
7.909,6.563E-3,1.064E-2,1.181E-2,
7.912,,,,
7.915,,,,
7.918,,,,
7.921,,,,
7.924,6.563E-3,1.048E-2,7.471E-3,0.315
7.927,,,,
7.930,,,,
7.933,,,,
7.936,,,,
7.939,6.403E-3,1.048E-2,1.181E-2,9.961E-2
7.942,,,,
7.945,,,,
7.948,,,,
7.952,,,,
7.955,6.403E-3,1.016E-2,1.056E-2,0.000
7.958,,,,
7.961,,,,
7.964,,,,
7.967,,,,
7.970,6.403E-3,1.016E-2,7.471E-3,0.581
7.973,,,,
7.976,,,,
7.979,,,,
7.982,,,,
7.985,6.243E-3,1.000E-2,1.670E-2,0.759
7.988,,,,
7.991,,,,
7.994,,,,
7.997,,,,
8.000,5.923E-3,1.000E-2,1.494E-2,0.398
8.003,,,,
8.006,,,,
8.009,,,,
8.012,,,,
8.015,6.563E-3,9.684E-3,1.494E-2,0.630
8.018,,,,
8.021,,,,
8.024,,,,
8.027,,,,
8.030,6.243E-3,9.684E-3,2.113E-2,0.891
8.033,,,,
8.036,,,,
8.039,,,,
8.042,,,,
8.045,6.563E-3,9.044E-3,1.056E-2,0.797
8.048,,,,
8.052,,,,
8.055,,,,
8.058,,,,
8.061,6.243E-3,9.364E-3,1.905E-2,0.411
8.064,,,,
8.067,,,,
8.070,,,,
8.073,,,,
8.076,6.243E-3,9.524E-3,1.670E-2,0.945
8.079,,,,
8.082,,,,
8.085,,,,
8.088,,,,
8.091,6.083E-3,8.884E-3,2.178E-2,0.223
8.094,,,,
8.097,,,,
8.100,,,,
8.103,,,,
8.106,6.083E-3,8.884E-3,1.056E-2,0.563
8.109,,,,
8.112,,,,
8.115,,,,
8.118,,,,
8.121,6.083E-3,8.564E-3,1.670E-2,0.508
8.124,,,,
8.127,,,,
8.130,,,,
8.133,,,,
8.136,6.243E-3,8.404E-3,2.113E-2,0.630
8.139,,,,
8.142,,,,
8.145,,,,
8.148,,,,
8.152,6.083E-3,7.924E-3,2.241E-2,0.581
8.155,,,,
8.158,,,,
8.161,,,,
8.164,,,,
8.167,5.763E-3,7.924E-3,5.282E-3,0.536
8.170,,,,
8.173,,,,
8.176,,,,
8.179,,,,
8.182,6.243E-3,7.924E-3,1.494E-2,0.563
8.185,,,,
8.188,,,,
8.191,,,,
8.194,,,,
8.197,6.083E-3,7.604E-3,1.670E-2,0.902
8.200,,,,
8.203,,,,
8.206,,,,
8.209,,,,
8.212,6.403E-3,7.443E-3,1.181E-2,0.498
8.215,,,,
8.218,,,,
8.221,,,,
8.224,,,,
8.227,5.923E-3,7.283E-3,1.670E-2,0.508
8.230,,,,
8.233,,,,
8.236,,,,
8.239,,,,
8.242,5.923E-3,7.283E-3,7.471E-3,0.315
8.245,,,,
