t,x,y,v,a
4.030,1.388E-2,1.418E-2,,
4.033,,,,
4.036,,,,
4.039,,,,
4.042,,,,
4.045,1.304E-2,1.418E-2,1.248E-2,
4.048,,,,
4.052,,,,
4.055,,,,
4.058,,,,
4.061,1.400E-2,1.382E-2,4.946E-2,0.307
4.064,,,,
4.067,,,,
4.070,,,,
4.073,,,,
4.076,1.435E-2,1.346E-2,8.827E-3,2.102
4.079,,,,
4.082,,,,
4.085,,,,
4.088,,,,
4.091,1.376E-2,1.370E-2,2.497E-2,0.149
4.094,,,,
4.097,,,,
4.100,,,,
4.103,,,,
4.106,1.364E-2,1.370E-2,1.184E-2,0.581
4.109,,,,
4.112,,,,
4.115,,,,
4.118,,,,
4.121,1.376E-2,1.334E-2,1.117E-2,0.149
4.124,,,,
4.127,,,,
4.130,,,,
4.133,,,,
4.136,1.340E-2,1.346E-2,1.248E-2,0.849
4.139,,,,
4.142,,,,
4.145,,,,
4.148,,,,
4.152,1.340E-2,1.322E-2,8.827E-3,0.581
4.155,,,,
4.158,,,,
4.161,,,,
4.164,,,,
4.167,1.352E-2,1.370E-2,3.948E-3,1.136
4.170,,,,
4.173,,,,
4.176,,,,
4.179,,,,
4.182,1.340E-2,1.310E-2,3.888E-2,0.600
4.185,,,,
4.188,,,,
4.191,,,,
4.194,,,,
4.197,1.400E-2,1.262E-2,5.583E-3,0.899
4.200,,,,
4.203,,,,
4.206,,,,
4.209,,,,
4.212,1.328E-2,1.298E-2,3.948E-3,7.444E-2
4.215,,,,
4.218,,,,
4.221,,,,
4.224,,,,
4.227,1.412E-2,1.262E-2,2.847E-2,0.333
4.230,,,,
4.233,,,,
4.236,,,,
4.239,,,,
4.242,1.400E-2,1.250E-2,8.827E-3,1.248
4.245,,,,
4.248,,,,
4.252,,,,
4.255,,,,
4.258,1.388E-2,1.250E-2,8.827E-3,0.521
4.261,,,,
4.264,,,,
4.267,,,,
4.270,,,,
4.273,1.376E-2,1.238E-2,2.126E-2,0.702
4.276,,,,
4.279,,,,
4.282,,,,
4.285,,,,
4.288,1.364E-2,1.190E-2,7.895E-3,0.471
4.291,,,,
4.294,,,,
4.297,,,,
4.300,,,,
4.303,1.400E-2,1.238E-2,1.184E-2,0.774
4.306,,,,
4.309,,,,
4.312,,,,
4.315,,,,
4.318,1.400E-2,1.190E-2,3.036E-2,1.636
4.321,,,,
4.324,,,,
4.327,,,,
4.330,,,,
4.333,1.351E-2,1.160E-2,4.010E-2,1.041
4.336,,,,
4.339,,,,
4.342,,,,
4.345,,,,
4.348,1.392E-2,1.069E-2,3.295E-2,0.694
4.352,,,,
4.355,,,,
4.358,,,,
4.361,,,,
4.364,1.422E-2,1.089E-2,4.707E-3,0.976
4.367,,,,
4.370,,,,
4.373,,,,
4.376,,,,
4.379,1.382E-2,1.059E-2,1.488E-2,0.649
4.382,,,,
4.385,,,,
4.388,,,,
4.391,,,,
4.394,1.402E-2,1.049E-2,1.850E-2,0.384
4.397,,,,
4.400,,,,
4.403,,,,
4.406,,,,
4.409,1.402E-2,1.007E-2,3.000E-2,0.436
4.412,,,,
4.415,,,,
4.418,,,,
4.421,,,,
4.424,1.375E-2,9.619E-3,1.730E-2,0.791
4.427,,,,
4.430,,,,
4.433,,,,
4.436,,,,
4.439,1.375E-2,9.619E-3,6.633E-3,0.692
4.442,,,,
4.445,,,,
4.448,,,,
4.452,,,,
4.455,1.393E-2,9.529E-3,2.392E-2,0.451
4.458,,,,
4.461,,,,
4.464,,,,
4.467,,,,
4.470,1.411E-2,8.989E-3,2.077E-2,0.683
4.473,,,,
4.476,,,,
4.479,,,,
4.482,,,,
4.485,1.393E-2,8.900E-3,2.535E-2,0.340
4.488,,,,
4.491,,,,
4.494,,,,
4.497,,,,
4.500,1.384E-2,8.270E-3,2.077E-2,0.301
4.503,,,,
4.506,,,,
4.509,,,,
4.512,,,,
4.515,1.393E-2,8.270E-3,6.633E-3,0.168
4.518,,,,
4.521,,,,
4.524,,,,
4.527,,,,
4.530,1.375E-2,8.090E-3,2.373E-2,0.316
4.533,,,,
4.536,,,,
4.539,,,,
4.542,,,,
4.545,1.393E-2,7.551E-3,1.804E-2,0.451
4.548,,,,
4.552,,,,
4.555,,,,
4.558,,,,
4.561,1.366E-2,7.551E-3,9.381E-3,0.531
4.564,,,,
4.567,,,,
4.570,,,,
4.573,,,,
4.576,1.366E-2,7.461E-3,3.277E-2,0.638
4.579,,,,
4.582,,,,
4.585,,,,
