;masse A;;;;
t;x;y;v;a;
8,061;9,102E-3;-5,689E-3;6,079E-2;0,544
8,064;;;;
8,067;;;;
8,070;;;;
8,073;;;;
8,076;8,777E-3;-7,097E-3;2,883E-2;0,527
8,079;;;;
8,082;;;;
8,085;;;;
8,088;;;;
8,091;8,994E-3;-6,556E-3;2,528E-2;1,066
8,094;;;;
8,097;;;;
8,100;;;;
8,103;;;;
8,106;9,319E-3;-7,639E-3;2,949E-2;1,053
8,109;;;;
8,112;;;;
8,115;;;;
8,118;;;;
8,121;9,210E-3;-7,422E-3;2,399E-2;1,130
8,124;;;;
8,127;;;;
8,130;;;;
8,133;;;;
8,136;8,994E-3;-6,989E-3;5,057E-3;1,116
8,139;;;;
8,142;;;;
8,145;;;;
8,148;;;;
8,152;9,102E-3;-7,314E-3;2,528E-2;1,283
8,155;;;;
8,158;;;;
8,161;;;;
8,164;;;;
8,167;8,452E-3;-7,531E-3;3,198E-2;0,763
8,170;;;;
8,173;;;;
8,176;;;;
8,179;;;;
8,182;8,669E-3;-8,181E-3;4,077E-2;1,443
8,185;;;;
8,188;;;;
8,191;;;;
8,194;;;;
8,197;8,777E-3;-8,723E-3;7,996E-3;0,877
8,200;;;;
8,203;;;;
8,206;;;;
8,209;;;;
8,212;8,885E-3;-8,073E-3;1,131E-2;0,769
8,215;;;;
8,218;;;;
8,221;;;;
8,224;;;;
8,227;9,102E-3;-8,614E-3;3,238E-2;1,564
8,230;;;;
8,233;;;;
8,236;;;;
8,239;;;;
8,242;8,777E-3;-9,048E-3;3,594E-2;0,636
8,245;;;;
8,248;;;;
8,252;;;;
8,255;;;;
8,258;8,994E-3;-9,698E-3;2,175E-2;0,363
8,261;;;;
8,264;;;;
8,267;;;;
8,270;;;;
8,273;8,669E-3;-9,698E-3;2,175E-2;0,278
8,276;;;;
8,279;;;;
8,282;;;;
8,285;;;;
8,288;8,885E-3;-1,035E-2;2,603E-2;0,664
8,291;;;;
8,294;;;;
8,297;;;;
8,300;;;;
8,303;8,885E-3;-1,046E-2;3,576E-3;0,527
8,306;;;;
8,309;;;;
8,312;;;;
8,315;;;;
8,318;8,885E-3;-1,024E-2;1,131E-2;0,286
8,321;;;;
8,324;;;;
8,327;;;;
8,330;;;;
8,333;8,777E-3;-1,078E-2;1,599E-2;0,302
8,336;;;;
8,339;;;;
8,342;;;;
8,345;;;;
8,348;8,669E-3;-1,067E-2;1,011E-2;1,112
8,352;;;;
8,355;;;;
8,358;;;;
8,361;;;;
8,364;8,560E-3;-1,100E-2;7,152E-3;1,079
8,367;;;;
8,370;;;;
8,373;;;;
8,376;;;;
8,379;8,669E-3;-1,046E-2;2,175E-2;0,636
8,382;;;;
8,385;;;;
8,388;;;;
8,391;;;;
8,394;8,452E-3;-1,165E-2;7,996E-3;1,785
8,397;;;;
8,400;;;;
8,403;;;;
8,406;;;;
8,409;8,777E-3;-1,067E-2;3,522E-2;1,146
8,412;;;;
8,415;;;;
8,418;;;;
8,421;;;;
8,424;8,885E-3;-1,262E-2;2,503E-2;0,678
8,427;;;;
8,430;;;;
8,433;;;;
8,436;;;;
8,439;8,777E-3;-1,143E-2;2,262E-2;0,556
8,442;;;;
8,445;;;;
8,448;;;;
8,452;;;;
8,455;8,669E-3;-1,197E-2;3,950E-2;1,698
8,458;;;;
8,461;;;;
8,464;;;;
8,467;;;;
8,470;8,669E-3;-1,262E-2;2,503E-2;1,557
8,473;;;;
8,476;;;;
8,479;;;;
8,482;;;;
8,485;8,669E-3;-1,273E-2;1,073E-2;0,877
8,488;;;;
8,491;;;;
8,494;;;;
8,497;;;;
8,500;8,669E-3;-1,230E-2;7,152E-3;0,270
8,503;;;;
8,506;;;;
8,509;;;;
8,512;;;;
8,515;8,669E-3;-1,252E-2;7,152E-3;0,809
8,518;;;;
8,521;;;;
8,524;;;;
8,527;;;;
8,530;8,669E-3;-1,252E-2;1,073E-2;0,622
8,533;;;;
8,536;;;;
8,539;;;;
8,542;;;;
8,545;8,669E-3;-1,284E-2;2,723E-2;0,213
8,548;;;;
8,552;;;;
8,555;;;;
8,558;;;;
8,561;8,344E-3;-1,327E-2;1,430E-2;0,135
8,564;;;;
8,567;;;;
8,570;;;;
8,573;;;;
8,576;8,669E-3;-1,327E-2;1,430E-2;0,302
8,579;;;;
8,582;;;;
8,585;;;;
8,588;;;;
8,591;8,344E-3;-1,371E-2;2,949E-2;0,688
8,594;;;;
8,597;;;;
8,600;;;;
8,603;;;;
8,606;8,452E-3;-1,414E-2;3,238E-2;0,393
8,609;;;;
8,612;;;;
8,615;;;;
8,618;;;;
8,621;8,452E-3;-1,468E-2;2,503E-2;1,216
8,624;;;;
8,627;;;;
8,630;;;;
8,633;;;;
8,636;8,452E-3;-1,490E-2;7,996E-3;0,151
8,639;;;;
8,642;;;;
8,645;;;;
8,648;;;;
8,652;8,235E-3;-1,457E-2;1,926E-2;1,002
8,655;;;;
8,658;;;;
8,661;;;;
8,664;;;;
8,667;8,235E-3;-1,544E-2;3,851E-2;0,674
8,670;;;;
8,673;;;;
8,676;;;;
8,679;;;;
8,682;8,669E-3;-1,566E-2;1,289E-2;1,357
8,685;;;;
8,688;;;;
8,691;;;;
8,694;;;;
8,697;8,560E-3;-1,522E-2;1,289E-2;0,576
8,700;;;;
8,703;;;;
8,706;;;;
8,709;;;;
8,712;8,344E-3;-1,544E-2;1,823E-2;1,338
8,715;;;;
8,718;;;;
8,721;;;;
8,724;;;;
8,727;8,669E-3;-1,577E-2;3,076E-2;0,611
8,730;;;;
8,733;;;;
8,736;;;;
8,739;;;;
8,742;9,102E-3;-1,598E-2;3,238E-2;2,117
8,745;;;;
8,748;;;;
8,752;;;;
8,755;;;;
8,758;8,777E-3;-1,674E-2;5,586E-2;0,302
8,761;;;;
8,764;;;;
8,767;;;;
8,770;;;;
8,773;7,802E-3;-1,707E-2;2,085E-2;1,564
8,776;;;;
8,779;;;;
8,782;;;;
8,785;;;;
8,788;8,452E-3;-1,728E-2;4,662E-2;0,393
8,791;;;;
8,794;;;;
8,797;;;;
8,800;;;;
8,803;8,560E-3;-1,826E-2;3,733E-2;1,154
8,806;;;;
8,809;;;;
8,812;;;;
8,815;;;;
8,818;8,127E-3;-1,837E-2;2,579E-2;0,135
8,821;;;;
8,824;;;;
8,827;;;;
8,830;;;;
8,833;8,127E-3;-1,891E-2;3,950E-2;1,283
8,836;;;;
8,839;;;;
8,842;;;;
8,845;;;;
8,848;8,018E-3;-1,956E-2;5,994E-2;0,410
8,852;;;;
8,855;;;;
8,858;;;;
8,861;;;;
8,864;7,585E-3;-2,064E-2;5,821E-2;0,812
8,867;;;;
8,870;;;;
8,873;;;;
8,876;;;;
8,879;7,693E-3;-2,129E-2;2,949E-2;1,809
8,882;;;;
8,885;;;;
8,888;;;;
8,891;;;;
8,894;7,368E-3;-2,151E-2;7,996E-3;0,363
8,897;;;;
8,900;;;;
8,903;;;;
8,906;;;;
8,909;7,802E-3;-2,151E-2;2,579E-2;0,809
8,912;;;;
8,915;;;;
8,918;;;;
8,921;;;;
8,924;7,802E-3;-2,216E-2;3,950E-2;0,640
8,927;;;;
8,930;;;;
8,933;;;;
8,936;;;;
8,939;7,693E-3;-2,270E-2;2,528E-2;0,477
8,942;;;;
8,945;;;;
8,948;;;;
8,952;;;;
8,955;7,693E-3;-2,292E-2;3,733E-2;0,151
8,958;;;;
8,961;;;;
8,964;;;;
8,967;;;;
8,970;8,018E-3;-2,378E-2;3,950E-2;0,514
8,973;;;;
8,976;;;;
8,979;;;;
8,982;;;;
8,985;7,802E-3;-2,411E-2;3,950E-2;1,014
8,988;;;;
8,991;;;;
8,994;;;;
8,997;;;;
9,000;7,910E-3;-2,498E-2;2,262E-2;1,079
9,003;;;;
9,006;;;;
9,009;;;;
9,012;;;;
9,015;8,018E-3;-2,476E-2;7,996E-3;6,743E-2
9,018;;;;
9,021;;;;
9,024;;;;
9,027;;;;
9,030;7,802E-3;-2,476E-2;2,503E-2;1,865
9,033;;;;
9,036;;;;
9,039;;;;
9,042;;;;
9,045;8,018E-3;-2,552E-2;5,551E-2;0,965
9,048;;;;
9,052;;;;
9,055;;;;
9,058;;;;
9,061;8,235E-3;-2,639E-2;3,297E-2;3,372
9,064;;;;
9,067;;;;
9,070;;;;
9,073;;;;
9,076;7,260E-3;-2,617E-2;5,376E-2;1,456
9,079;;;;
9,082;;;;
9,085;;;;
9,088;;;;
9,091;8,127E-3;-2,476E-2;3,851E-2;1,758
9,094;;;;
9,097;;;;
9,100;;;;
9,103;;;;
9,106;7,693E-3;-2,508E-2;3,034E-2;2,816
9,109;;;;
9,112;;;;
9,115;;;;
9,118;;;;
9,121;7,477E-3;-2,541E-2;3,594E-2;0,754
9,124;;;;
9,127;;;;
9,130;;;;
9,133;;;;
9,136;7,585E-3;-2,617E-2;3,238E-2;0,996
9,139;;;;
9,142;;;;
9,145;;;;
9,148;;;;
9,152;7,585E-3;-2,639E-2;4,321E-2;0,393
9,155;;;;
9,158;;;;
9,161;;;;
9,164;;;;
9,167;8,127E-3;-2,736E-2;5,654E-2;0,815
9,170;;;;
9,173;;;;
9,176;;;;
9,179;;;;
9,182;8,127E-3;-2,801E-2;2,723E-2;1,148
9,185;;;;
9,188;;;;
9,191;;;;
9,194;;;;
9,197;7,802E-3;-2,812E-2;2,723E-2;0,611
9,200;;;;
9,203;;;;
9,206;;;;
9,209;;;;
9,212;7,802E-3;-2,877E-2;1,823E-2;0,769
9,215;;;;
9,218;;;;
9,221;;;;
9,224;;;;
9,227;7,693E-3;-2,866E-2;1,926E-2;0,151
9,230;;;;
9,233;;;;
9,236;;;;
9,239;;;;
9,242;8,018E-3;-2,931E-2;3,297E-2;0,491
9,245;;;;
9,248;;;;
9,252;;;;
9,255;;;;
9,258;7,910E-3;-2,964E-2;2,528E-2;0,514
9,261;;;;
9,264;;;;
9,267;;;;
9,270;;;;
9,273;7,910E-3;-3,007E-2;4,864E-2;
9,276;;;;
9,279;;;;
9,282;;;;
9,285;;;;
9,288;8,344E-3;-3,104E-2;;
