t,x,y,v,a
8.106,5.531E-3,1.008E-2,,
8.109,,,,
8.112,,,,
8.115,,,,
8.118,,,,
8.121,5.926E-3,9.035E-3,4.579E-2,
8.124,,,,
8.127,,,,
8.130,,,,
8.133,,,,
8.136,6.315E-3,8.938E-3,1.950E-2,0.822
8.139,,,,
8.142,,,,
8.145,,,,
8.148,,,,
8.152,5.829E-3,8.452E-3,2.565E-2,0.171
8.155,,,,
8.158,,,,
8.161,,,,
8.164,,,,
8.167,6.315E-3,8.161E-3,2.053E-2,0.946
8.170,,,,
8.173,,,,
8.176,,,,
8.179,,,,
8.182,6.315E-3,8.064E-3,3.206E-3,0.595
8.185,,,,
8.188,,,,
8.191,,,,
8.194,,,,
8.197,6.412E-3,8.161E-3,1.635E-2,0.668
8.200,,,,
8.203,,,,
8.206,,,,
8.209,,,,
8.212,6.412E-3,7.578E-3,2.885E-2,0.368
8.215,,,,
8.218,,,,
8.221,,,,
8.224,,,,
8.227,6.412E-3,7.286E-3,1.434E-2,0.382
8.230,,,,
8.233,,,,
8.236,,,,
8.239,,,,
8.242,6.218E-3,7.189E-3,1.603E-2,0.795
8.245,,,,
8.248,,,,
8.252,,,,
8.255,,,,
8.258,6.412E-3,6.801E-3,4.534E-3,0.256
8.261,,,,
8.264,,,,
8.267,,,,
8.270,,,,
8.273,6.315E-3,7.286E-3,6.412E-3,1.095
8.276,,,,
8.279,,,,
8.282,,,,
8.285,,,,
8.288,6.412E-3,6.606E-3,4.500E-2,0.631
8.291,,,,
8.294,,,,
8.297,,,,
8.300,,,,
8.303,6.412E-3,5.926E-3,2.334E-2,1.298
8.306,,,,
8.309,,,,
8.312,,,,
8.315,,,,
8.318,6.218E-3,5.926E-3,1.635E-2,0.788
8.321,,,,
8.324,,,,
8.327,,,,
8.330,,,,
8.333,5.926E-3,5.829E-3,7.169E-3,0.654
8.336,,,,
8.339,,,,
8.342,,,,
8.345,,,,
8.348,6.315E-3,5.732E-3,1.603E-2,0.728
8.352,,,,
8.355,,,,
8.358,,,,
8.361,,,,
8.364,6.218E-3,5.440E-3,2.956E-2,0.946
8.367,,,,
8.370,,,,
8.373,,,,
8.376,,,,
8.379,6.121E-3,4.858E-3,1.434E-2,0.342
8.382,,,,
8.385,,,,
8.388,,,,
8.391,,,,
8.394,5.829E-3,5.246E-3,7.169E-3,1.006
8.397,,,,
8.400,,,,
8.403,,,,
8.406,,,,
8.409,6.023E-3,4.663E-3,4.590E-2,0.302
8.412,,,,
8.415,,,,
8.418,,,,
8.421,,,,
8.424,6.121E-3,3.886E-3,1.603E-2,1.359
8.427,,,,
8.430,,,,
8.433,,,,
8.436,,,,
8.439,6.023E-3,4.177E-3,9.068E-3,0.270
8.442,,,,
8.445,,,,
8.448,,,,
8.452,,,,
8.455,5.926E-3,4.080E-3,2.903E-2,1.660
8.458,,,,
8.461,,,,
8.464,,,,
8.467,,,,
8.470,6.121E-3,3.303E-3,4.852E-2,0.181
8.473,,,,
8.476,,,,
8.479,,,,
8.482,,,,
8.485,6.121E-3,2.623E-3,2.244E-2,1.897
8.488,,,,
8.491,,,,
8.494,,,,
8.497,,,,
8.500,6.121E-3,2.623E-3,1.603E-2,0.472
8.503,,,,
8.506,,,,
8.509,,,,
8.512,,,,
8.515,5.732E-3,2.915E-3,1.869E-2,0.574
8.518,,,,
8.521,,,,
8.524,,,,
8.527,,,,
8.530,5.635E-3,2.332E-3,1.950E-2,0.643
8.533,,,,
8.536,,,,
8.539,,,,
8.542,,,,
8.545,5.635E-3,2.332E-3,1.322E-2,0.487
8.548,,,,
8.552,,,,
8.555,,,,
8.558,,,,
8.561,5.538E-3,1.943E-3,1.434E-2,1.081
8.564,,,,
8.567,,,,
8.570,,,,
8.573,,,,
8.576,5.440E-3,1.943E-3,3.347E-2,0.631
8.579,,,,
8.582,,,,
8.585,,,,
8.588,,,,
8.591,5.829E-3,9.715E-4,4.534E-2,0.513
8.594,,,,
8.597,,,,
8.600,,,,
8.603,,,,
8.606,5.635E-3,5.829E-4,1.603E-2,1.217
8.609,,,,
8.612,,,,
8.615,,,,
8.618,,,,
8.621,5.538E-3,5.829E-4,1.156E-2,0.387
8.624,,,,
8.627,,,,
8.630,,,,
8.633,,,,
8.636,5.440E-3,2.915E-4,1.014E-2,0.353
8.639,,,,
8.642,,,,
8.645,,,,
8.648,,,,
8.652,5.440E-3,2.915E-4,1.603E-2,0.406
8.655,,,,
8.658,,,,
8.661,,,,
8.664,,,,
8.667,5.149E-3,-9.715E-5,2.585E-2,0.406
8.670,,,,
8.673,,,,
8.676,,,,
8.679,,,,
8.682,5.343E-3,-4.858E-4,2.267E-2,0.427
8.685,,,,
8.688,,,,
8.691,,,,
8.694,,,,
8.697,5.246E-3,-7.772E-4,3.584E-2,0.302
8.700,,,,
8.703,,,,
8.706,,,,
8.709,,,,
8.712,5.149E-3,-1.554E-3,2.585E-2,0.249
8.715,,,,
8.718,,,,
8.721,,,,
8.724,,,,
8.727,5.149E-3,-1.554E-3,1.726E-2,0.440
8.730,,,,
8.733,,,,
8.736,,,,
8.739,,,,
8.742,4.955E-3,-2.040E-3,2.442E-2,0.191
8.745,,,,
8.748,,,,
8.752,,,,
8.755,,,,
8.758,4.858E-3,-2.234E-3,7.169E-3,0.487
8.761,,,,
8.764,,,,
8.767,,,,
8.770,,,,
8.773,4.858E-3,-2.234E-3,1.322E-2,0.728
8.776,,,,
8.779,,,,
8.782,,,,
8.785,,,,
8.788,4.955E-3,-2.623E-3,3.206E-2,1.095
8.791,,,,
8.794,,,,
8.797,,,,
8.800,,,,
8.803,4.858E-3,-3.206E-3,3.468E-2,6.046E-2
8.806,,,,
8.809,,,,
8.812,,,,
8.815,,,,
8.818,4.080E-3,-3.206E-3,2.442E-2,1.001
8.821,,,,
8.824,,,,
8.827,,,,
8.830,,,,
8.833,4.566E-3,-3.886E-3,4.465E-2,0.689
8.836,,,,
8.839,,,,
8.842,,,,
8.845,,,,
8.848,4.566E-3,-4.469E-3,2.565E-2,1.209
8.852,,,,
8.855,,,,
8.858,,,,
8.861,,,,
8.864,4.566E-3,-4.663E-3,1.869E-2,0.520
8.867,,,,
8.870,,,,
8.873,,,,
8.876,,,,
8.879,4.275E-3,-4.955E-3,2.504E-2,0.440
8.882,,,,
8.885,,,,
8.888,,,,
8.891,,,,
8.894,4.080E-3,-5.246E-3,1.950E-2,0.595
8.897,,,,
8.900,,,,
8.903,,,,
8.906,,,,
8.909,4.372E-3,-5.538E-3,2.644E-2,0.541
8.912,,,,
8.915,,,,
8.918,,,,
8.921,,,,
8.924,4.275E-3,-6.023E-3,3.301E-2,0.460
8.927,,,,
8.930,,,,
8.933,,,,
8.936,,,,
8.939,3.886E-3,-6.412E-3,3.041E-2,8.550E-2
8.942,,,,
8.945,,,,
8.948,,,,
8.952,,,,
8.955,3.983E-3,-6.898E-3,3.269E-2,0.617
8.958,,,,
8.961,,,,
8.964,,,,
8.967,,,,
8.970,3.692E-3,-7.383E-3,2.312E-2,0.541
8.973,,,,
8.976,,,,
8.979,,,,
8.982,,,,
8.985,3.400E-3,-7.286E-3,9.618E-3,0.907
8.988,,,,
8.991,,,,
8.994,,,,
8.997,,,,
9.000,3.692E-3,-7.675E-3,3.655E-2,0.730
9.003,,,,
9.006,,,,
9.009,,,,
9.012,,,,
9.015,3.692E-3,-8.355E-3,3.453E-2,0.617
9.018,,,,
9.021,,,,
9.024,,,,
9.027,,,,
9.030,3.303E-3,-8.646E-3,2.868E-2,0.270
9.033,,,,
9.036,,,,
9.039,,,,
9.042,,,,
9.045,3.303E-3,-9.132E-3,3.847E-2,0.121
9.048,,,,
9.052,,,,
9.055,,,,
9.058,,,,
9.061,3.303E-3,-9.812E-3,3.041E-2,1.044
9.064,,,,
9.067,,,,
9.070,,,,
9.073,,,,
9.076,3.012E-3,-1.001E-2,1.014E-2,0.598
9.079,,,,
9.082,,,,
9.085,,,,
9.088,,,,
9.091,3.012E-3,-9.909E-3,1.434E-2,0.605
9.094,,,,
9.097,,,,
9.100,,,,
9.103,,,,
9.106,3.206E-3,-1.040E-2,2.334E-2,0.795
9.109,,,,
9.112,,,,
9.115,,,,
9.118,,,,
9.121,3.206E-3,-1.059E-2,2.885E-2,0.302
9.124,,,,
9.127,,,,
9.130,,,,
9.133,,,,
9.136,3.206E-3,-1.127E-2,3.753E-2,0.302
9.139,,,,
9.142,,,,
9.145,,,,
9.148,,,,
9.152,3.595E-3,-1.166E-2,1.924E-2,0.811
9.155,,,,
9.158,,,,
9.161,,,,
9.164,,,,
9.167,3.206E-3,-1.185E-2,4.590E-2,0.249
9.170,,,,
9.173,,,,
9.176,,,,
9.179,,,,
9.182,3.012E-3,-1.292E-2,3.655E-2,1.058
9.185,,,,
9.188,,,,
9.191,,,,
9.194,,,,
9.197,3.497E-3,-1.292E-2,1.869E-2,0.308
9.200,,,,
9.203,,,,
9.206,,,,
9.209,,,,
9.212,3.497E-3,-1.321E-2,3.206E-2,0.855
9.215,,,,
9.218,,,,
9.221,,,,
9.224,,,,
9.227,3.497E-3,-1.389E-2,3.206E-2,0.242
9.230,,,,
9.233,,,,
9.236,,,,
9.239,,,,
9.242,3.497E-3,-1.418E-2,1.924E-2,0.484
9.245,,,,
9.248,,,,
9.252,,,,
9.255,,,,
9.258,3.497E-3,-1.448E-2,1.924E-2,0.382
9.261,,,,
9.264,,,,
9.267,,,,
9.270,,,,
9.273,3.497E-3,-1.477E-2,1.869E-2,1.044
9.276,,,,
9.279,,,,
9.282,,,,
9.285,,,,
