t,x,y,v,a
7.652,3.485E-3,-4.259E-3,,
7.656,,,,
7.660,,,,
7.665,,,,
7.669,,,,
7.673,3.485E-3,-4.017E-3,1.561E-2,
7.678,,,,
7.682,,,,
7.686,,,,
7.691,,,,
7.695,3.252E-3,-3.440E-3,1.940E-2,6.469E-2
7.699,,,,
7.703,,,,
7.708,,,,
7.712,,,,
7.716,3.372E-3,-3.440E-3,1.049E-2,0.101
7.721,,,,
7.725,,,,
7.729,,,,
7.733,,,,
7.738,3.355E-3,-2.910E-3,1.356E-2,0.161
7.742,,,,
7.746,,,,
7.751,,,,
7.755,,,,
7.759,3.372E-3,-2.619E-3,1.800E-2,5.013E-2
7.763,,,,
7.768,,,,
7.772,,,,
7.776,,,,
7.781,3.457E-3,-2.208E-3,1.815E-2,0.135
7.785,,,,
7.789,,,,
7.793,,,,
7.798,,,,
7.802,3.372E-3,-1.848E-3,1.206E-2,0.102
7.806,,,,
7.811,,,,
7.815,,,,
7.819,,,,
7.823,3.320E-3,-1.677E-3,1.815E-2,8.222E-2
7.828,,,,
7.832,,,,
7.836,,,,
7.841,,,,
7.845,3.286E-3,-1.249E-3,1.160E-2,0.123
7.849,,,,
7.853,,,,
7.858,,,,
7.862,,,,
7.866,3.389E-3,-9.071E-4,1.213E-2,0.220
7.871,,,,
7.875,,,,
7.879,,,,
7.883,,,,
7.888,3.372E-3,-4.450E-4,2.639E-2,0.127
7.892,,,,
7.896,,,,
7.901,,,,
7.905,,,,
7.909,3.235E-3,6.846E-4,2.042E-2,0.266
7.913,,,,
7.918,,,,
7.922,,,,
7.926,,,,
7.931,2.927E-3,9.071E-4,1.475E-2,0.133
7.935,,,,
7.939,,,,
7.943,,,,
7.948,,,,
7.952,3.098E-3,1.249E-3,1.767E-2,0.166
7.956,,,,
7.961,,,,
7.965,,,,
7.969,,,,
7.973,3.195E-3,2.054E-3,1.658E-2,0.211
7.978,,,,
7.982,,,,
7.986,,,,
7.991,,,,
7.995,3.195E-3,2.351E-3,1.610E-2,6.310E-2
7.999,,,,
8.003,,,,
8.008,,,,
8.012,,,,
8.016,3.286E-3,2.533E-3,1.683E-2,0.283
8.021,,,,
8.025,,,,
8.029,,,,
8.033,,,,
8.038,3.104E-3,3.469E-3,2.128E-2,4.802E-2
8.042,,,,
8.046,,,,
8.051,,,,
8.055,,,,
8.059,3.012E-3,3.925E-3,2.004E-2,9.738E-2
8.063,,,,
8.068,,,,
8.072,,,,
8.076,,,,
8.081,2.944E-3,4.427E-3,1.875E-2,0.240
8.085,,,,
8.089,,,,
8.093,,,,
8.098,,,,
8.102,3.126E-3,5.796E-3,2.751E-2,0.101
8.106,,,,
8.111,,,,
8.115,,,,
8.119,,,,
8.123,3.195E-3,6.664E-3,3.286E-2,0.521
8.128,,,,
8.132,,,,
8.136,,,,
8.141,,,,
8.145,2.921E-3,7.074E-3,1.313E-2,0.655
8.149,,,,
8.153,,,,
8.158,,,,
8.162,,,,
8.166,2.853E-3,7.052E-3,1.242E-2,0.342
8.171,,,,
8.175,,,,
8.179,,,,
8.183,,,,
8.188,2.830E-3,7.440E-3,1.985E-2,0.309
8.192,,,,
8.196,,,,
8.201,,,,
8.205,,,,
8.209,2.921E-3,8.854E-3,2.015E-2,7.851E-2
8.213,,,,
8.218,,,,
8.222,,,,
8.226,,,,
8.231,2.990E-3,9.448E-3,2.906E-2,0.315
8.235,,,,
8.239,,,,
8.244,,,,
8.248,,,,
8.252,2.830E-3,9.995E-3,3.025E-2,0.191
8.256,,,,
8.261,,,,
8.265,,,,
8.269,,,,
8.274,2.693E-3,1.031E-2,2.866E-2,0.370
8.278,,,,
8.282,,,,
8.286,,,,
8.291,,,,
8.295,2.875E-3,1.086E-2,3.355E-2,3.872E-2
8.299,,,,
8.304,,,,
8.308,,,,
8.312,,,,
8.316,2.853E-3,1.132E-2,2.028E-2,0.260
8.321,,,,
8.325,,,,
8.329,,,,
8.334,,,,
8.338,2.853E-3,1.166E-2,1.854E-2,0.164
8.342,,,,
8.346,,,,
8.351,,,,
8.355,,,,
8.359,2.853E-3,1.205E-2,2.526E-2,0.171
8.364,,,,
8.368,,,,
8.372,,,,
8.376,,,,
8.381,2.990E-3,1.241E-2,2.001E-2,0.167
8.385,,,,
8.389,,,,
8.394,,,,
8.398,,,,
8.402,2.944E-3,1.308E-2,2.175E-2,0.182
8.406,,,,
8.411,,,,
8.415,,,,
8.419,,,,
8.424,2.921E-3,1.353E-2,2.531E-2,2.457E-2
8.428,,,,
8.432,,,,
8.436,,,,
8.441,,,,
8.445,2.853E-3,1.438E-2,2.443E-2,3.340E-2
8.449,,,,
8.454,,,,
8.458,,,,
8.462,,,,
8.466,2.830E-3,1.479E-2,2.131E-2,5.287E-2
8.471,,,,
8.475,,,,
8.479,,,,
8.484,,,,
8.488,2.738E-3,1.540E-2,2.265E-2,8.814E-2
8.492,,,,
8.496,,,,
8.501,,,,
8.505,,,,
8.509,2.738E-3,1.602E-2,3.210E-2,0.221
8.514,,,,
8.518,,,,
8.522,,,,
8.526,,,,
8.531,2.647E-3,1.657E-2,3.102E-2,5.446E-2
8.535,,,,
8.539,,,,
8.544,,,,
8.548,,,,
8.552,2.830E-3,1.696E-2,2.266E-2,0.106
8.556,,,,
8.561,,,,
8.565,,,,
8.569,,,,
8.574,2.738E-3,1.773E-2,2.481E-2,0.126
8.578,,,,
8.582,,,,
8.586,,,,
8.591,,,,
8.595,2.830E-3,1.823E-2,2.878E-2,0.149
8.599,,,,
8.604,,,,
8.608,,,,
8.612,,,,
8.616,2.830E-3,1.860E-2,1.683E-2,0.147
8.621,,,,
8.625,,,,
8.629,,,,
8.634,,,,
8.638,2.830E-3,1.910E-2,1.605E-2,
8.642,,,,
8.646,,,,
8.651,,,,
8.655,,,,
