t,x,y,v,a
7.652,6.014E-3,1.739E-3,,
7.655,,,,
7.658,,,,
7.661,,,,
7.664,,,,
7.667,5.869E-3,1.159E-3,1.512E-2,
7.670,,,,
7.673,,,,
7.676,,,,
7.679,,,,
7.682,6.158E-3,2.174E-3,1.069E-2,0.631
7.685,,,,
7.688,,,,
7.691,,,,
7.694,,,,
7.697,5.579E-3,1.304E-3,3.481E-2,1.226
7.700,,,,
7.703,,,,
7.706,,,,
7.709,,,,
7.712,5.869E-3,1.159E-3,2.029E-2,1.403
7.715,,,,
7.718,,,,
7.721,,,,
7.724,,,,
7.727,6.014E-3,8.694E-4,1.724E-2,0.831
7.730,,,,
7.733,,,,
7.736,,,,
7.739,,,,
7.742,6.303E-3,8.694E-4,6.763E-3,0.687
7.745,,,,
7.748,,,,
7.752,,,,
7.755,,,,
7.758,5.869E-3,7.245E-4,1.512E-2,0.285
7.761,,,,
7.764,,,,
7.767,,,,
7.770,,,,
7.773,5.869E-3,7.245E-4,9.564E-3,0.971
7.776,,,,
7.779,,,,
7.782,,,,
7.785,,,,
7.788,5.869E-3,4.347E-4,2.138E-2,0.180
7.791,,,,
7.794,,,,
7.797,,,,
7.800,,,,
7.803,6.158E-3,1.449E-4,1.353E-2,0.744
7.806,,,,
7.809,,,,
7.812,,,,
7.815,,,,
7.818,6.158E-3,1.449E-4,1.069E-2,1.101
7.821,,,,
7.824,,,,
7.827,,,,
7.830,,,,
7.833,6.448E-3,2.898E-4,2.575E-2,1.266
7.836,,,,
7.839,,,,
7.842,,,,
7.845,,,,
7.848,5.869E-3,-5.796E-4,4.086E-2,0.656
7.852,,,,
7.855,,,,
7.858,,,,
7.861,,,,
7.864,5.289E-3,-1.449E-4,1.512E-2,1.356
7.867,,,,
7.870,,,,
7.873,,,,
7.876,,,,
7.879,5.724E-3,-1.449E-4,2.391E-2,1.008
7.882,,,,
7.885,,,,
7.888,,,,
7.891,,,,
7.894,5.724E-3,-7.245E-4,1.913E-2,0.541
7.897,,,,
7.900,,,,
7.903,,,,
7.906,,,,
7.909,5.724E-3,-7.245E-4,9.564E-3,0.541
7.912,,,,
7.915,,,,
7.918,,,,
7.921,,,,
7.924,5.724E-3,-1.014E-3,9.564E-3,0.000
7.927,,,,
7.930,,,,
7.933,,,,
7.936,,,,
7.939,5.724E-3,-1.014E-3,4.782E-3,9.017E-2
7.942,,,,
7.945,,,,
7.948,,,,
7.952,,,,
7.955,5.724E-3,-1.159E-3,9.564E-3,0.000
7.958,,,,
7.961,,,,
7.964,,,,
7.967,,,,
7.970,5.724E-3,-1.304E-3,4.782E-3,0.202
7.973,,,,
7.976,,,,
7.979,,,,
7.982,,,,
7.985,5.724E-3,-1.304E-3,6.763E-3,0.128
7.988,,,,
7.991,,,,
7.994,,,,
7.997,,,,
8.000,5.869E-3,-1.449E-3,6.763E-3,1.176
8.003,,,,
8.006,,,,
8.009,,,,
8.012,,,,
8.015,5.869E-3,-1.449E-3,2.909E-2,1.008
8.018,,,,
8.021,,,,
8.024,,,,
8.027,,,,
8.030,6.014E-3,-5.796E-4,2.391E-2,1.353
8.033,,,,
8.036,,,,
8.039,,,,
8.042,,,,
8.045,5.289E-3,-1.014E-3,3.024E-2,1.141
8.048,,,,
8.052,,,,
8.055,,,,
8.058,,,,
8.061,5.724E-3,-1.449E-3,1.724E-2,0.548
8.064,,,,
8.067,,,,
8.070,,,,
8.073,,,,
8.076,5.579E-3,-1.449E-3,1.972E-2,0.486
8.079,,,,
8.082,,,,
8.085,,,,
8.088,,,,
8.091,5.579E-3,-2.029E-3,1.913E-2,0.902
8.094,,,,
8.097,,,,
8.100,,,,
8.103,,,,
8.106,5.579E-3,-2.029E-3,1.353E-2,0.920
8.109,,,,
8.112,,,,
8.115,,,,
8.118,,,,
8.121,5.869E-3,-1.739E-3,1.353E-2,0.570
8.124,,,,
8.127,,,,
8.130,,,,
8.133,,,,
8.136,5.869E-3,-1.739E-3,1.353E-2,0.403
8.139,,,,
8.142,,,,
8.145,,,,
8.148,,,,
8.152,6.158E-3,-2.029E-3,4.782E-3,0.727
8.155,,,,
8.158,,,,
8.161,,,,
8.164,,,,
8.167,6.014E-3,-1.739E-3,1.724E-2,0.906
8.170,,,,
8.173,,,,
8.176,,,,
8.179,,,,
8.182,5.724E-3,-2.318E-3,1.998E-2,0.268
8.185,,,,
8.188,,,,
8.191,,,,
8.194,,,,
8.197,5.423E-3,-1.872E-3,1.011E-2,1.197
8.200,,,,
8.203,,,,
8.206,,,,
8.209,,,,
8.212,5.423E-3,-2.260E-3,2.728E-2,0.842
8.215,,,,
8.218,,,,
8.221,,,,
8.224,,,,
8.227,5.939E-3,-2.518E-3,1.906E-2,0.227
8.230,,,,
8.233,,,,
8.236,,,,
8.239,,,,
8.242,5.939E-3,-2.518E-3,1.347E-2,0.568
8.245,,,,
8.248,,,,
8.252,,,,
8.255,,,,
8.258,6.069E-3,-2.905E-3,1.757E-2,0.898
8.261,,,,
8.264,,,,
8.267,,,,
8.270,,,,
8.273,6.069E-3,-3.034E-3,1.536E-2,0.869
8.276,,,,
8.279,,,,
8.282,,,,
8.285,,,,
8.288,5.810E-3,-2.518E-3,1.808E-2,0.410
8.291,,,,
8.294,,,,
8.297,,,,
8.300,,,,
8.303,5.681E-3,-2.647E-3,9.528E-3,1.194
8.306,,,,
8.309,,,,
8.312,,,,
8.315,,,,
8.318,5.681E-3,-2.776E-3,1.704E-2,1.615
8.321,,,,
8.324,,,,
8.327,,,,
8.330,,,,
8.333,5.681E-3,-3.163E-3,3.102E-2,0.180
8.336,,,,
8.339,,,,
8.342,,,,
8.345,,,,
8.348,5.423E-3,-1.872E-3,1.536E-2,1.093
8.352,,,,
8.355,,,,
8.358,,,,
8.361,,,,
8.364,5.423E-3,-2.776E-3,3.435E-2,1.194
8.367,,,,
8.370,,,,
8.373,,,,
8.376,,,,
8.379,5.552E-3,-2.905E-3,6.026E-3,1.208
8.382,,,,
8.385,,,,
8.388,,,,
8.391,,,,
8.394,5.552E-3,-2.905E-3,0.000,0.227
8.397,,,,
8.400,,,,
8.403,,,,
8.406,,,,
8.409,5.552E-3,-2.905E-3,0.000,0.161
8.412,,,,
8.415,,,,
8.418,,,,
8.421,,,,
8.424,5.552E-3,-2.905E-3,4.261E-3,0.402
8.427,,,,
8.430,,,,
8.433,,,,
8.436,,,,
8.439,5.552E-3,-3.034E-3,1.278E-2,8.035E-2
8.442,,,,
8.445,,,,
8.448,,,,
8.452,,,,
8.455,5.552E-3,-3.293E-3,8.522E-3,0.161
8.458,,,,
8.461,,,,
8.464,,,,
8.467,,,,
8.470,5.552E-3,-3.293E-3,4.261E-3,8.035E-2
8.473,,,,
8.476,,,,
8.479,,,,
8.482,,,,
8.485,5.552E-3,-3.422E-3,1.278E-2,8.035E-2
8.488,,,,
8.491,,,,
8.494,,,,
8.497,,,,
8.500,5.552E-3,-3.680E-3,8.522E-3,0.161
8.503,,,,
8.506,,,,
8.509,,,,
8.512,,,,
8.515,5.552E-3,-3.680E-3,4.261E-3,0.648
8.518,,,,
8.521,,,,
8.524,,,,
8.527,,,,
8.530,5.552E-3,-3.809E-3,1.906E-2,0.227
8.533,,,,
8.536,,,,
8.539,,,,
8.542,,,,
8.545,6.069E-3,-3.938E-3,9.528E-3,0.968
8.548,,,,
8.552,,,,
8.555,,,,
8.558,,,,
8.561,5.681E-3,-4.067E-3,1.906E-2,0.682
8.564,,,,
8.567,,,,
8.570,,,,
8.573,,,,
8.576,5.552E-3,-3.680E-3,1.347E-2,0.728
8.579,,,,
8.582,,,,
8.585,,,,
8.588,,,,
8.591,5.552E-3,-3.680E-3,2.130E-2,0.807
8.594,,,,
8.597,,,,
8.600,,,,
8.603,,,,
8.606,5.165E-3,-4.196E-3,2.130E-2,0.514
