t,x,y,v,a
0.000,2.662E-3,-1.124E-2,,
0.003,,,,
0.007,,,,
0.010,,,,
0.013,,,,
0.016,2.881E-3,-1.118E-2,2.549E-3,
0.020,,,,
0.023,,,,
0.026,,,,
0.030,,,,
0.033,2.717E-3,-1.129E-2,1.202E-2,0.425
0.036,,,,
0.039,,,,
0.043,,,,
0.046,,,,
0.049,2.799E-3,-1.083E-2,1.995E-2,0.433
0.053,,,,
0.056,,,,
0.059,,,,
0.062,,,,
0.066,2.908E-3,-1.072E-2,1.212E-2,0.470
0.069,,,,
0.072,,,,
0.076,,,,
0.079,,,,
0.082,3.072E-3,-1.058E-2,8.501E-3,0.563
0.085,,,,
0.089,,,,
0.092,,,,
0.095,,,,
0.098,3.044E-3,-1.050E-2,7.208E-3,0.398
0.102,,,,
0.105,,,,
0.108,,,,
0.112,,,,
0.115,2.853E-3,-1.058E-2,8.159E-3,0.337
0.118,,,,
0.121,,,,
0.125,,,,
0.128,,,,
0.131,2.799E-3,-1.047E-2,9.952E-3,0.457
0.135,,,,
0.138,,,,
0.141,,,,
0.144,,,,
0.148,2.881E-3,-1.028E-2,1.115E-2,0.109
0.151,,,,
0.154,,,,
0.158,,,,
0.161,,,,
0.164,2.881E-3,-1.014E-2,7.430E-3,4.806E-2
0.167,,,,
0.171,,,,
0.174,,,,
0.177,,,,
0.181,2.935E-3,-1.006E-2,9.407E-3,0.103
0.184,,,,
0.187,,,,
0.190,,,,
0.194,,,,
0.197,2.963E-3,-9.871E-3,1.185E-2,7.006E-2
0.200,,,,
0.204,,,,
0.207,,,,
0.210,,,,
0.213,2.990E-3,-9.707E-3,9.055E-3,0.243
0.217,,,,
0.220,,,,
0.223,,,,
0.227,,,,
0.230,2.990E-3,-9.598E-3,4.505E-3,0.257
0.233,,,,
0.236,,,,
0.240,,,,
0.243,,,,
0.246,2.990E-3,-9.570E-3,9.011E-4,0.199
0.250,,,,
0.253,,,,
0.256,,,,
0.259,,,,
0.263,2.990E-3,-9.570E-3,9.189E-3,0.443
0.266,,,,
0.269,,,,
0.273,,,,
0.276,,,,
0.279,2.935E-3,-9.297E-3,1.693E-2,0.167
0.282,,,,
0.286,,,,
0.289,,,,
0.292,,,,
0.295,2.771E-3,-9.106E-3,1.290E-2,0.279
0.299,,,,
0.302,,,,
0.305,,,,
0.309,,,,
0.312,2.771E-3,-8.942E-3,9.011E-3,0.218
0.315,,,,
0.318,,,,
0.322,,,,
0.325,,,,
0.328,2.771E-3,-8.833E-3,7.265E-3,4.187E-2
0.332,,,,
0.335,,,,
0.338,,,,
0.341,,,,
0.345,2.744E-3,-8.724E-3,2.852E-3,3.121E-2
0.348,,,,
0.351,,,,
0.355,,,,
0.358,,,,
0.361,2.717E-3,-8.642E-3,1.998E-3,5.921E-2
0.364,,,,
0.368,,,,
0.371,,,,
0.374,,,,
0.378,2.717E-3,-8.587E-3,1.802E-3,9.749E-2
0.381,,,,
0.384,,,,
0.387,,,,
0.391,,,,
0.394,2.717E-3,-8.587E-3,1.051E-2,0.170
0.397,,,,
0.401,,,,
0.404,,,,
0.407,,,,
0.410,2.553E-3,-8.314E-3,1.129E-2,0.253
0.414,,,,
0.417,,,,
0.420,,,,
0.424,,,,
0.427,2.553E-3,-8.287E-3,4.505E-3,0.277
0.430,,,,
0.433,,,,
0.437,,,,
0.440,,,,
0.443,2.662E-3,-8.232E-3,5.699E-3,0.102
0.447,,,,
0.450,,,,
0.453,,,,
0.456,,,,
0.460,2.608E-3,-8.123E-3,4.030E-3,0.170
0.463,,,,
0.466,,,,
0.470,,,,
0.473,,,,
0.476,2.608E-3,-8.123E-3,0.000,7.599E-2
0.479,,,,
0.483,,,,
0.486,,,,
0.489,,,,
