t,x,y,v,a
10.227,3.372E-3,-1.044E-3,,
10.230,,,,
10.233,,,,
10.236,,,,
10.239,,,,
10.242,3.571E-3,-1.849E-3,3.402E-2,
10.245,,,,
10.248,,,,
10.252,,,,
10.255,,,,
10.258,2.933E-3,-1.977E-3,1.684E-2,1.547
10.261,,,,
10.264,,,,
10.267,,,,
10.270,,,,
10.273,3.061E-3,-1.849E-3,2.560E-2,0.483
10.276,,,,
10.279,,,,
10.282,,,,
10.285,,,,
10.288,3.699E-3,-1.849E-3,4.209E-3,0.887
10.291,,,,
10.294,,,,
10.297,,,,
10.300,,,,
10.303,3.189E-3,-1.849E-3,1.684E-2,0.572
10.306,,,,
10.309,,,,
10.312,,,,
10.315,,,,
10.318,3.189E-3,-1.849E-3,8.418E-3,0.794
10.321,,,,
10.324,,,,
10.327,,,,
10.330,,,,
10.333,3.189E-3,-2.104E-3,1.684E-2,0.710
10.336,,,,
10.339,,,,
10.342,,,,
10.345,,,,
10.348,3.189E-3,-2.360E-3,2.662E-2,0.224
10.352,,,,
10.355,,,,
10.358,,,,
10.361,,,,
10.364,3.444E-3,-2.870E-3,1.882E-2,0.502
10.367,,,,
10.370,,,,
10.373,,,,
10.376,,,,
10.379,3.444E-3,-2.870E-3,4.209E-3,0.640
10.382,,,,
10.385,,,,
10.388,,,,
10.391,,,,
10.394,3.444E-3,-2.997E-3,4.209E-3,0.427
10.397,,,,
10.400,,,,
10.403,,,,
10.406,,,,
10.409,3.444E-3,-2.997E-3,1.331E-2,0.405
10.412,,,,
10.415,,,,
10.418,,,,
10.421,,,,
10.424,3.316E-3,-3.380E-3,2.104E-2,0.427
10.427,,,,
10.430,,,,
10.433,,,,
10.436,,,,
10.439,3.444E-3,-3.635E-3,2.146E-2,0.959
10.442,,,,
10.445,,,,
10.448,,,,
10.452,,,,
10.455,3.444E-3,-4.018E-3,1.263E-2,0.286
10.458,,,,
10.461,,,,
10.464,,,,
10.467,,,,
10.470,3.061E-3,-3.635E-3,1.331E-2,0.405
10.473,,,,
10.476,,,,
10.479,,,,
10.482,,,,
10.485,3.571E-3,-4.400E-3,2.454E-2,0.561
10.488,,,,
10.491,,,,
10.494,,,,
10.497,,,,
10.500,3.444E-3,-4.273E-3,1.331E-2,1.314
10.503,,,,
10.506,,,,
10.509,,,,
10.512,,,,
10.515,3.444E-3,-4.783E-3,2.381E-2,1.016
10.518,,,,
10.521,,,,
10.524,,,,
10.527,,,,
10.530,2.933E-3,-4.783E-3,2.267E-2,0.640
10.533,,,,
10.536,,,,
10.539,,,,
10.542,,,,
10.545,3.699E-3,-5.421E-3,3.287E-2,0.177
10.548,,,,
10.552,,,,
10.555,,,,
10.558,,,,
10.561,3.571E-3,-5.548E-3,1.735E-2,1.080
10.564,,,,
10.567,,,,
10.570,,,,
10.573,,,,
10.576,3.571E-3,-5.931E-3,1.263E-2,0.238
10.579,,,,
10.582,,,,
10.585,,,,
10.588,,,,
10.591,3.571E-3,-5.931E-3,1.735E-2,1.272
10.594,,,,
10.597,,,,
10.600,,,,
10.603,,,,
10.606,3.444E-3,-6.441E-3,5.488E-2,0.561
10.609,,,,
10.612,,,,
10.615,,,,
10.618,,,,
10.621,3.444E-3,-7.589E-3,1.882E-2,1.366
10.624,,,,
10.627,,,,
10.630,,,,
10.633,,,,
10.636,3.699E-3,-6.951E-3,2.976E-2,0.905
10.639,,,,
10.642,,,,
10.645,,,,
10.648,,,,
10.652,4.336E-3,-7.716E-3,3.471E-2,1.240
10.655,,,,
10.658,,,,
10.661,,,,
10.664,,,,
10.667,3.444E-3,-7.971E-3,2.695E-2,1.431
10.670,,,,
10.673,,,,
10.676,,,,
10.679,,,,
10.682,3.826E-3,-8.354E-3,0.000,0.449
10.685,,,,
10.688,,,,
10.691,,,,
10.694,,,,
10.697,3.444E-3,-7.971E-3,2.695E-2,0.397
10.700,,,,
10.703,,,,
10.706,,,,
10.709,,,,
10.712,3.189E-3,-8.864E-3,2.267E-2,0.678
10.715,,,,
10.718,,,,
10.721,,,,
10.724,,,,
10.727,3.189E-3,-8.609E-3,4.209E-3,0.508
10.730,,,,
10.733,,,,
10.736,,,,
10.739,,,,
10.742,3.189E-3,-8.992E-3,4.209E-2,0.710
10.745,,,,
10.748,,,,
10.752,,,,
10.755,,,,
10.758,3.189E-3,-9.885E-3,3.064E-2,0.732
10.761,,,,
10.764,,,,
10.767,,,,
10.770,,,,
10.773,3.444E-3,-9.885E-3,1.518E-2,1.541
10.776,,,,
10.779,,,,
10.782,,,,
10.785,,,,
10.788,2.933E-3,-1.027E-2,1.331E-2,0.604
10.791,,,,
10.794,,,,
10.797,,,,
10.800,,,,
10.803,3.061E-3,-9.757E-3,1.518E-2,1.431
10.806,,,,
10.809,,,,
10.812,,,,
10.815,,,,
10.818,3.189E-3,-1.065E-2,5.120E-2,0.794
10.821,,,,
10.824,,,,
10.827,,,,
10.830,,,,
10.833,3.316E-3,-1.129E-2,2.267E-2,1.431
10.836,,,,
10.839,,,,
10.842,,,,
10.845,,,,
10.848,2.933E-3,-1.129E-2,1.331E-2,0.405
10.852,,,,
10.855,,,,
10.858,,,,
10.861,,,,
10.864,2.933E-3,-1.142E-2,2.267E-2,0.887
10.867,,,,
10.870,,,,
10.873,,,,
