t,x,y,v,a
0.000,8.269E-3,-3.252E-3,,
0.003,,,,
0.007,,,,
0.010,,,,
0.013,,,,
0.017,8.316E-3,-3.484E-3,4.336E-3,
0.020,,,,
0.023,,,,
0.027,,,,
0.030,,,,
0.033,8.362E-3,-3.345E-3,5.528E-3,7.825E-2
0.037,,,,
0.040,,,,
0.043,,,,
0.047,,,,
0.050,8.223E-3,-3.345E-3,1.807E-3,7.729E-3
0.053,,,,
0.057,,,,
0.060,,,,
0.063,,,,
0.067,8.223E-3,-3.206E-3,2.171E-3,4.162E-2
0.070,,,,
0.073,,,,
0.077,,,,
0.080,,,,
0.083,8.177E-3,-3.113E-3,9.696E-3,0.000
0.087,,,,
0.090,,,,
0.093,,,,
0.097,,,,
0.100,8.130E-3,-2.927E-3,9.325E-3,0.233
0.103,,,,
0.107,,,,
0.110,,,,
0.113,,,,
0.117,8.130E-3,-2.834E-3,3.428E-3,0.104
0.120,,,,
0.123,,,,
0.127,,,,
0.130,,,,
0.133,8.037E-3,-2.880E-3,6.504E-3,0.177
0.137,,,,
0.140,,,,
0.143,,,,
0.147,,,,
0.150,7.991E-3,-2.695E-3,1.880E-3,0.213
0.153,,,,
0.157,,,,
0.160,,,,
0.163,,,,
0.167,7.984E-3,-2.859E-3,5.419E-3,0.190
0.170,,,,
0.173,,,,
0.177,,,,
0.180,,,,
0.183,7.984E-3,-2.859E-3,3.910E-3,0.340
0.187,,,,
0.190,,,,
0.193,,,,
0.197,,,,
0.200,8.083E-3,-2.793E-3,4.471E-3,0.143
0.203,,,,
0.207,,,,
0.210,,,,
0.213,,,,
0.217,7.952E-3,-2.727E-3,4.849E-3,9.144E-2
0.220,,,,
0.223,,,,
0.227,,,,
0.230,,,,
0.233,7.952E-3,-2.727E-3,2.425E-3,0.253
0.237,,,,
0.240,,,,
0.243,,,,
0.247,,,,
0.250,8.017E-3,-2.694E-3,5.422E-3,4.572E-2
0.253,,,,
0.257,,,,
0.260,,,,
0.263,,,,
0.267,8.050E-3,-2.596E-3,3.429E-3,0.145
0.270,,,,
0.273,,,,
0.277,,,,
0.280,,,,
0.283,8.050E-3,-2.596E-3,0.000,0.129
0.287,,,,
0.290,,,,
0.293,,,,
0.297,,,,
0.300,8.050E-3,-2.596E-3,0.000,0.000
0.303,,,,
0.307,,,,
0.310,,,,
0.313,,,,
0.317,8.050E-3,-2.596E-3,0.000,4.089E-2
0.320,,,,
0.323,,,,
0.327,,,,
0.330,,,,
0.333,8.050E-3,-2.596E-3,1.084E-3,0.184
0.337,,,,
0.340,,,,
0.343,,,,
0.347,,,,
0.350,8.050E-3,-2.563E-3,5.422E-3,6.134E-2
0.353,,,,
0.357,,,,
0.360,,,,
0.363,,,,
0.367,8.050E-3,-2.431E-3,4.337E-3,5.783E-2
0.370,,,,
0.373,,,,
0.377,,,,
0.380,,,,
0.383,8.050E-3,-2.431E-3,2.425E-3,0.189
0.387,,,,
0.390,,,,
0.393,,,,
0.397,,,,
0.400,8.017E-3,-2.366E-3,4.849E-3,5.783E-2
0.403,,,,
0.407,,,,
0.410,,,,
0.413,,,,
0.417,7.919E-3,-2.366E-3,3.253E-3,8.431E-2
0.420,,,,
0.423,,,,
0.427,,,,
0.430,,,,
0.433,7.919E-3,-2.366E-3,2.169E-3,8.179E-2
0.437,,,,
0.440,,,,
0.443,,,,
0.447,,,,
0.450,7.853E-3,-2.366E-3,2.169E-3,0.116
0.453,,,,
0.457,,,,
0.460,,,,
0.463,,,,
0.467,7.853E-3,-2.366E-3,3.910E-3,4.572E-2
0.470,,,,
0.473,,,,
0.477,,,,
0.480,,,,
0.483,7.754E-3,-2.300E-3,3.910E-3,0.102
0.487,,,,
0.490,,,,
0.493,,,,
0.497,,,,
0.500,7.754E-3,-2.300E-3,4.471E-3,7.372E-2
0.503,,,,
0.507,,,,
0.510,,,,
0.513,,,,
0.517,7.623E-3,-2.267E-3,4.471E-3,0.110
0.520,,,,
0.523,,,,
0.527,,,,
0.530,,,,
0.533,7.623E-3,-2.267E-3,3.429E-3,0.176
0.537,,,,
0.540,,,,
0.543,,,,
0.547,,,,
0.550,7.590E-3,-2.169E-3,5.529E-3,6.466E-2
0.553,,,,
0.557,,,,
0.560,,,,
0.563,,,,
0.567,7.590E-3,-2.103E-3,4.337E-3,0.123
