t,x,y,v,a
6.682,8.760E-3,-2.017E-3,,
6.685,,,,
6.688,,,,
6.691,,,,
6.694,,,,
6.697,8.508E-3,-2.143E-3,1.177E-2,
6.700,,,,
6.703,,,,
6.706,,,,
6.709,,,,
6.712,9.013E-3,-2.269E-3,1.860E-2,0.157
6.715,,,,
6.718,,,,
6.721,,,,
6.724,,,,
6.727,9.013E-3,-2.395E-3,9.301E-3,1.020
6.730,,,,
6.733,,,,
6.736,,,,
6.739,,,,
6.742,8.886E-3,-2.521E-3,1.500E-2,0.834
6.745,,,,
6.748,,,,
6.752,,,,
6.755,,,,
6.758,8.634E-3,-2.647E-3,2.240E-2,0.477
6.761,,,,
6.764,,,,
6.767,,,,
6.770,,,,
6.773,8.256E-3,-2.269E-3,1.765E-2,0.777
6.776,,,,
6.779,,,,
6.782,,,,
6.785,,,,
6.788,8.256E-3,-2.269E-3,1.248E-2,1.563
6.791,,,,
6.794,,,,
6.797,,,,
6.800,,,,
6.803,8.256E-3,-2.647E-3,3.328E-2,0.351
6.806,,,,
6.809,,,,
6.812,,,,
6.815,,,,
6.818,8.256E-3,-3.277E-3,2.530E-2,0.788
6.821,,,,
6.824,,,,
6.827,,,,
6.830,,,,
6.833,8.130E-3,-3.403E-3,5.883E-3,0.866
6.836,,,,
6.839,,,,
6.842,,,,
6.845,,,,
6.848,8.130E-3,-3.403E-3,0.000,0.222
6.852,,,,
6.855,,,,
6.858,,,,
6.861,,,,
6.864,8.130E-3,-3.403E-3,0.000,0.000
6.867,,,,
6.870,,,,
6.873,,,,
6.876,,,,
6.879,8.130E-3,-3.403E-3,0.000,0.444
6.882,,,,
6.885,,,,
6.888,,,,
6.891,,,,
6.894,8.130E-3,-3.403E-3,1.177E-2,0.222
6.897,,,,
6.900,,,,
6.903,,,,
6.906,,,,
6.909,7.878E-3,-3.655E-3,1.177E-2,0.000
6.912,,,,
6.915,,,,
6.918,,,,
6.921,,,,
6.924,7.878E-3,-3.655E-3,5.883E-3,0.333
6.927,,,,
6.930,,,,
6.933,,,,
6.936,,,,
6.939,7.752E-3,-3.781E-3,5.883E-3,0.400
6.942,,,,
6.945,,,,
6.948,,,,
6.952,,,,
