t,x,y,v,a
9.066,0.230,-0.281,,
9.069,,,,
9.073,,,,
9.077,,,,
9.080,,,,
9.084,0.229,-0.280,5.334E-2,
9.088,,,,
9.092,,,,
9.095,,,,
9.099,,,,
9.103,0.228,-0.280,0.109,1.724
9.107,,,,
9.110,,,,
9.114,,,,
9.118,,,,
9.121,0.227,-0.278,0.173,2.687
9.125,,,,
9.129,,,,
9.133,,,,
9.136,,,,
9.140,0.226,-0.275,8.810E-2,2.950
9.144,,,,
9.147,,,,
9.151,,,,
9.155,,,,
9.159,0.227,-0.275,9.774E-2,0.230
9.162,,,,
9.166,,,,
9.170,,,,
9.174,,,,
9.177,0.227,-0.272,3.661E-2,0.800
9.181,,,,
9.185,,,,
9.188,,,,
9.192,,,,
9.196,0.227,-0.272,4.153E-2,0.732
9.200,,,,
9.203,,,,
9.207,,,,
9.211,,,,
9.214,0.231,-0.271,4.887E-2,1.035
9.218,,,,
9.222,,,,
9.226,,,,
9.229,,,,
9.233,0.228,-0.270,0.104,1.955
9.237,,,,
9.241,,,,
9.244,,,,
9.248,,,,
9.252,0.228,-0.270,2.444E-2,4.649
9.255,,,,
9.259,,,,
9.263,,,,
9.267,,,,
9.270,0.229,-0.270,3.456E-2,0.652
9.274,,,,
9.278,,,,
9.281,,,,
9.285,,,,
9.289,0.229,-0.270,3.091E-2,2.972
9.293,,,,
9.296,,,,
9.300,,,,
9.304,,,,
9.308,0.229,-0.269,8.810E-2,1.900
9.311,,,,
9.315,,,,
9.319,,,,
9.322,,,,
9.326,0.229,-0.267,8.322E-2,0.874
9.330,,,,
9.334,,,,
9.337,,,,
9.341,,,,
9.345,0.228,-0.267,4.887E-2,3.521
9.349,,,,
9.352,,,,
9.356,,,,
9.360,,,,
9.363,0.228,-0.266,6.557E-2,0.412
9.367,,,,
9.371,,,,
9.375,,,,
9.378,,,,
9.382,0.227,-0.267,3.456E-2,1.955
9.386,,,,
9.389,,,,
9.393,,,,
9.397,,,,
9.401,0.227,-0.266,8.810E-2,3.380
9.404,,,,
9.408,,,,
9.412,,,,
9.416,,,,
9.419,0.226,-0.264,6.647E-2,1.030
9.423,,,,
9.427,,,,
9.430,,,,
9.434,,,,
9.438,0.227,-0.264,6.997E-2,0.850
9.442,,,,
9.445,,,,
9.449,,,,
9.453,,,,
9.456,0.227,-0.263,7.331E-2,4.793
9.460,,,,
9.464,,,,
9.468,,,,
9.471,,,,
9.475,0.227,-0.262,8.742E-2,2.914
9.479,,,,
9.483,,,,
9.486,,,,
9.490,,,,
9.494,0.225,-0.263,0.101,2.515
9.497,,,,
9.501,,,,
9.505,,,,
9.509,,,,
9.512,0.224,-0.262,8.810E-2,5.119
9.516,,,,
9.520,,,,
9.523,,,,
9.527,,,,
9.531,0.224,-0.260,0.110,2.481
9.535,,,,
9.538,,,,
9.542,,,,
9.546,,,,
