t,x,y,v,a
3.045,1.355E-2,1.446E-2,,
3.048,,,,
3.052,,,,
3.055,,,,
3.058,,,,
3.061,1.316E-2,1.355E-2,2.305E-2,
3.064,,,,
3.067,,,,
3.070,,,,
3.073,,,,
3.076,1.329E-2,1.381E-2,1.765E-2,0.404
3.079,,,,
3.082,,,,
3.085,,,,
3.088,,,,
3.091,1.329E-2,1.407E-2,2.140E-2,1.098
3.094,,,,
3.097,,,,
3.100,,,,
3.103,,,,
3.106,1.329E-2,1.316E-2,3.026E-2,0.694
3.109,,,,
3.112,,,,
3.115,,,,
3.118,,,,
3.121,1.316E-2,1.316E-2,2.495E-2,0.920
3.124,,,,
3.127,,,,
3.130,,,,
3.133,,,,
3.136,1.290E-2,1.251E-2,3.026E-2,0.831
3.139,,,,
3.142,,,,
3.145,,,,
3.148,,,,
3.152,1.251E-2,1.251E-2,9.569E-3,1.644
3.155,,,,
3.158,,,,
3.161,,,,
3.164,,,,
3.167,1.277E-2,1.277E-2,3.363E-2,1.760
3.170,,,,
3.173,,,,
3.176,,,,
3.179,,,,
3.182,1.183E-2,1.327E-2,1.956E-2,1.885
3.185,,,,
3.188,,,,
3.191,,,,
3.194,,,,
3.197,1.327E-2,1.244E-2,5.759E-2,1.022
3.200,,,,
3.203,,,,
3.206,,,,
3.209,,,,
3.212,1.306E-2,1.203E-2,2.736E-2,2.077
3.215,,,,
3.218,,,,
3.221,,,,
3.224,,,,
3.227,1.337E-2,1.162E-2,1.073E-2,1.190
3.230,,,,
3.233,,,,
3.236,,,,
3.239,,,,
3.242,1.316E-2,1.172E-2,3.054E-2,0.231
3.245,,,,
3.248,,,,
3.252,,,,
3.255,,,,
3.258,1.244E-2,1.162E-2,1.018E-2,1.584
3.261,,,,
3.264,,,,
3.267,,,,
3.270,,,,
3.273,1.316E-2,1.141E-2,3.869E-2,0.707
3.276,,,,
3.279,,,,
3.282,,,,
3.285,,,,
3.288,1.316E-2,1.069E-2,2.146E-2,1.778
3.291,,,,
3.294,,,,
3.297,,,,
3.300,,,,
3.303,1.337E-2,1.080E-2,2.400E-2,0.633
3.306,,,,
3.309,,,,
3.312,,,,
3.315,,,,
3.318,1.327E-2,1.141E-2,2.584E-2,1.757
3.321,,,,
3.324,,,,
3.327,,,,
3.330,,,,
3.333,1.306E-2,1.008E-2,5.472E-2,0.768
3.336,,,,
3.339,,,,
3.342,,,,
3.345,,,,
3.348,1.306E-2,9.769E-3,1.518E-2,1.431
3.352,,,,
3.355,,,,
3.358,,,,
3.361,,,,
3.364,1.347E-2,9.872E-3,1.224E-2,0.680
3.367,,,,
3.370,,,,
3.373,,,,
3.376,,,,
3.379,1.327E-2,9.461E-3,2.899E-2,0.680
3.382,,,,
3.385,,,,
3.388,,,,
3.391,,,,
3.394,1.316E-2,9.049E-3,2.400E-2,0.945
3.397,,,,
3.400,,,,
3.403,,,,
3.406,,,,
3.409,1.316E-2,8.741E-3,1.920E-2,0.768
3.412,,,,
3.415,,,,
3.418,,,,
3.421,,,,
3.424,1.357E-2,8.638E-3,3.394E-3,0.870
3.427,,,,
3.430,,,,
3.433,,,,
3.436,,,,
3.439,1.327E-2,8.741E-3,2.064E-2,1.620
3.442,,,,
3.445,,,,
3.448,,,,
3.452,,,,
3.455,1.296E-2,8.535E-3,4.859E-2,0.668
3.458,,,,
3.461,,,,
3.464,,,,
3.467,,,,
3.470,1.357E-2,7.301E-3,3.733E-2,1.223
3.473,,,,
3.476,,,,
3.479,,,,
3.482,,,,
3.485,1.296E-2,7.404E-3,1.518E-2,1.384
3.488,,,,
3.491,,,,
3.494,,,,
3.497,,,,
3.500,1.316E-2,7.507E-3,9.598E-3,0.820
3.503,,,,
3.506,,,,
3.509,,,,
3.512,,,,
3.515,1.275E-2,7.198E-3,1.979E-2,0.707
3.518,,,,
3.521,,,,
3.524,,,,
3.527,,,,
3.530,1.285E-2,6.993E-3,2.375E-2,0.692
3.533,,,,
3.536,,,,
3.539,,,,
3.542,,,,
3.545,1.275E-2,6.479E-3,3.748E-2,0.202
3.548,,,,
3.552,,,,
3.555,,,,
3.558,,,,
3.561,1.275E-2,5.862E-3,3.054E-2,0.466
3.564,,,,
3.567,,,,
3.570,,,,
3.573,,,,
3.576,1.275E-2,5.553E-3,2.036E-2,0.128
3.579,,,,
3.582,,,,
3.585,,,,
3.588,,,,
3.591,1.275E-2,5.245E-3,3.073E-2,0.326
3.594,,,,
3.597,,,,
3.600,,,,
3.603,,,,
