t,x,y,v,a
4.167,6.196E-3,3.959E-3,,
4.170,,,,
4.173,,,,
4.176,,,,
4.179,,,,
4.182,6.770E-3,3.270E-3,2.718E-2,
4.185,,,,
4.188,,,,
4.191,,,,
4.194,,,,
4.197,6.868E-3,3.482E-3,2.303E-2,1.408
4.200,,,,
4.203,,,,
4.206,,,,
4.209,,,,
4.212,6.094E-3,3.095E-3,1.628E-2,0.481
4.215,,,,
4.218,,,,
4.221,,,,
4.224,,,,
4.227,6.384E-3,3.579E-3,1.009E-2,1.107
4.230,,,,
4.233,,,,
4.236,,,,
4.239,,,,
4.242,5.804E-3,2.999E-3,3.640E-2,1.025
4.245,,,,
4.248,,,,
4.252,,,,
4.255,,,,
4.258,6.094E-3,2.515E-3,3.160E-2,0.620
4.261,,,,
4.264,,,,
4.267,,,,
4.270,,,,
4.273,6.481E-3,2.322E-3,1.596E-2,0.783
4.276,,,,
4.279,,,,
4.282,,,,
4.285,,,,
4.288,6.094E-3,2.031E-3,1.861E-2,0.545
4.291,,,,
4.294,,,,
4.297,,,,
4.300,,,,
4.303,6.191E-3,1.838E-3,1.719E-2,0.248
4.306,,,,
4.309,,,,
4.312,,,,
4.315,,,,
4.318,5.901E-3,1.548E-3,2.141E-2,0.217
4.321,,,,
4.324,,,,
4.327,,,,
4.330,,,,
4.333,5.901E-3,1.258E-3,1.316E-2,0.819
4.336,,,,
4.339,,,,
4.342,,,,
4.345,,,,
4.348,5.997E-3,1.161E-3,2.574E-2,0.555
4.352,,,,
4.355,,,,
4.358,,,,
4.361,,,,
4.364,6.288E-3,5.804E-4,1.009E-2,0.856
4.367,,,,
4.370,,,,
4.373,,,,
4.376,,,,
4.379,5.901E-3,8.706E-4,1.596E-2,0.324
4.382,,,,
4.385,,,,
4.388,,,,
4.391,,,,
4.394,5.901E-3,8.706E-4,6.384E-3,1.409
4.397,,,,
4.400,,,,
4.403,,,,
4.406,,,,
4.409,5.901E-3,6.771E-4,2.873E-2,0.792
4.412,,,,
4.415,,,,
4.418,,,,
4.421,,,,
4.424,5.901E-3,6.939E-18,3.526E-2,0.803
4.427,,,,
4.430,,,,
4.433,,,,
4.436,,,,
4.439,5.997E-3,-3.869E-4,4.514E-3,0.686
4.442,,,,
4.445,,,,
4.448,,,,
4.452,,,,
4.455,5.804E-3,-9.673E-5,1.596E-2,0.972
4.458,,,,
4.461,,,,
4.464,,,,
4.467,,,,
4.470,5.611E-3,-6.771E-4,4.199E-2,1.199
4.473,,,,
4.476,,,,
4.479,,,,
4.482,,,,
4.485,5.997E-3,-1.354E-3,4.199E-2,1.187
4.488,,,,
4.491,,,,
4.494,,,,
4.497,,,,
4.500,5.804E-3,-1.935E-3,2.302E-2,1.455
4.503,,,,
4.506,,,,
4.509,,,,
4.512,,,,
4.515,5.417E-3,-1.741E-3,1.428E-2,0.434
4.518,,,,
4.521,,,,
4.524,,,,
4.527,,,,
4.530,5.417E-3,-1.741E-3,1.009E-2,0.952
4.533,,,,
4.536,,,,
4.539,,,,
4.542,,,,
4.545,5.320E-3,-2.031E-3,1.915E-2,0.269
4.548,,,,
4.552,,,,
4.555,,,,
4.558,,,,
4.561,5.417E-3,-2.322E-3,1.428E-2,0.269
4.564,,,,
4.567,,,,
4.570,,,,
4.573,,,,
4.576,5.127E-3,-2.418E-3,2.257E-2,0.458
4.579,,,,
4.582,,,,
4.585,,,,
4.588,,,,
4.591,5.320E-3,-2.999E-3,3.255E-2,0.434
4.594,,,,
4.597,,,,
4.600,,,,
4.603,,,,
4.606,5.320E-3,-3.386E-3,9.577E-3,0.705
4.609,,,,
4.612,,,,
4.615,,,,
4.618,,,,
4.621,5.320E-3,-3.289E-3,6.384E-3,0.120
4.624,,,,
4.627,,,,
4.630,,,,
4.633,,,,
4.636,5.320E-3,-3.579E-3,1.915E-2,0.538
4.639,,,,
4.642,,,,
4.645,,,,
4.648,,,,
4.652,5.320E-3,-3.869E-3,2.019E-2,0.361
4.655,,,,
4.658,,,,
4.661,,,,
4.664,,,,
4.667,5.127E-3,-4.160E-3,2.302E-2,0.702
4.670,,,,
4.673,,,,
4.676,,,,
4.679,,,,
4.682,4.933E-3,-4.450E-3,3.526E-2,0.518
4.685,,,,
4.688,,,,
4.691,,,,
4.694,,,,
4.697,5.224E-3,-5.224E-3,3.844E-2,0.568
4.700,,,,
4.703,,,,
4.706,,,,
4.709,,,,
4.712,5.030E-3,-5.611E-3,2.044E-2,0.181
4.715,,,,
4.718,,,,
4.721,,,,
4.724,,,,
4.727,4.837E-3,-5.707E-3,2.891E-2,8.513E-2
4.730,,,,
4.733,,,,
4.736,,,,
4.739,,,,
4.742,5.127E-3,-6.481E-3,2.891E-2,0.686
4.745,,,,
4.748,,,,
4.752,,,,
4.755,,,,
4.758,4.740E-3,-6.578E-3,1.277E-2,0.361
4.761,,,,
4.764,,,,
4.767,,,,
4.770,,,,
4.773,4.740E-3,-6.481E-3,2.632E-2,0.538
4.776,,,,
4.779,,,,
4.782,,,,
4.785,,,,
4.788,4.546E-3,-7.352E-3,2.257E-2,0.190
4.791,,,,
4.794,,,,
4.797,,,,
4.800,,,,
4.803,4.643E-3,-7.158E-3,3.192E-3,0.217
4.806,,,,
4.809,,,,
4.812,,,,
4.815,,,,
4.818,4.546E-3,-7.448E-3,2.727E-2,0.485
