t,x,y,v,a
4.530,1.641E-2,4.456E-4,,
4.533,,,,
4.536,,,,
4.539,,,,
4.542,,,,
4.545,1.582E-2,-2.971E-4,3.431E-2,
4.548,,,,
4.552,,,,
4.555,,,,
4.558,,,,
4.561,1.641E-2,-5.942E-4,2.021E-2,1.951
4.564,,,,
4.567,,,,
4.570,,,,
4.573,,,,
4.576,1.567E-2,-8.913E-4,2.797E-2,0.726
4.579,,,,
4.582,,,,
4.585,,,,
4.588,,,,
4.591,1.575E-2,-6.618E-5,1.053E-2,0.975
4.594,,,,
4.597,,,,
4.600,,,,
4.603,,,,
4.606,1.535E-2,-8.603E-4,6.177E-3,1.196
4.609,,,,
4.612,,,,
4.615,,,,
4.618,,,,
4.621,1.562E-2,-1.985E-4,4.643E-2,0.553
4.624,,,,
4.627,,,,
4.630,,,,
4.633,,,,
4.636,1.628E-2,1.985E-4,2.352E-2,2.505
4.639,,,,
4.642,,,,
4.645,,,,
4.648,,,,
4.652,1.588E-2,-8.603E-4,5.113E-2,1.005
4.655,,,,
4.658,,,,
4.661,,,,
4.664,,,,
4.667,1.575E-2,-1.257E-3,2.763E-2,1.105
4.670,,,,
4.673,,,,
4.676,,,,
4.679,,,,
4.682,1.562E-2,-1.655E-3,2.227E-2,0.260
4.685,,,,
4.688,,,,
4.691,,,,
4.694,,,,
4.697,1.562E-2,-1.919E-3,3.089E-2,1.074
4.700,,,,
4.703,,,,
4.706,,,,
4.709,,,,
4.712,1.549E-2,-2.581E-3,2.184E-2,1.331
4.715,,,,
4.718,,,,
4.721,,,,
4.724,,,,
4.727,1.615E-2,-2.316E-3,1.801E-2,1.235
4.730,,,,
4.733,,,,
4.736,,,,
4.739,,,,
4.742,1.535E-2,-2.052E-3,2.930E-2,1.485
4.745,,,,
4.748,,,,
4.752,,,,
4.755,,,,
4.758,1.535E-2,-1.919E-3,2.227E-2,1.281
4.761,,,,
4.764,,,,
4.767,,,,
4.770,,,,
4.773,1.522E-2,-2.713E-3,2.657E-2,1.005
4.776,,,,
4.779,,,,
4.782,,,,
4.785,,,,
4.788,1.522E-2,-2.713E-3,1.853E-2,0.480
4.791,,,,
4.794,,,,
4.797,,,,
4.800,,,,
4.803,1.562E-2,-2.316E-3,1.853E-2,0.480
4.806,,,,
4.809,,,,
4.812,,,,
4.815,,,,
4.818,1.562E-2,-3.110E-3,1.381E-2,0.627
4.821,,,,
4.824,,,,
4.827,,,,
4.830,,,,
4.833,1.549E-2,-2.713E-3,1.381E-2,1.422
4.836,,,,
4.839,,,,
4.842,,,,
4.845,,,,
4.848,1.549E-2,-2.713E-3,5.695E-2,0.910
4.852,,,,
4.855,,,,
4.858,,,,
4.861,,,,
4.864,1.562E-2,-4.434E-3,3.955E-2,0.260
4.867,,,,
4.870,,,,
4.873,,,,
4.876,,,,
4.879,1.535E-2,-3.905E-3,2.352E-2,0.501
4.882,,,,
4.885,,,,
4.888,,,,
4.891,,,,
4.894,1.535E-2,-5.096E-3,6.682E-2,0.480
4.897,,,,
4.900,,,,
4.903,,,,
4.906,,,,
4.909,1.496E-2,-5.890E-3,2.763E-2,2.312
4.912,,,,
4.915,,,,
4.918,,,,
4.921,,,,
4.924,1.509E-2,-5.890E-3,8.736E-3,1.842
4.927,,,,
4.930,,,,
4.933,,,,
4.936,,,,
4.939,1.496E-2,-5.625E-3,2.657E-2,
4.942,,,,
4.945,,,,
4.948,,,,
4.952,,,,
4.955,1.496E-2,-5.096E-3,,
4.958,,,,
4.961,,,,
4.964,,,,
4.967,,,,
4.970,,,,
4.973,,,,
4.976,,,,
4.979,,,,
4.982,,,,
4.985,1.509E-2,-5.096E-3,,
