t,x,y,v,a
6.835,,,,
6.839,,,,
6.843,,,,
6.847,,,,
6.850,3.381E-3,2.508E-3,1.979E-2,0.152
6.854,,,,
6.858,,,,
6.861,,,,
6.865,,,,
6.869,3.381E-3,2.835E-3,1.560E-2,0.323
6.873,,,,
6.876,,,,
6.880,,,,
6.884,,,,
6.888,3.381E-3,3.217E-3,2.126E-2,6.867E-2
6.891,,,,
6.895,,,,
6.899,,,,
6.903,,,,
6.906,3.108E-3,3.762E-3,2.620E-2,0.217
6.910,,,,
6.914,,,,
6.918,,,,
6.921,,,,
6.925,3.163E-3,3.981E-3,1.036E-2,0.151
6.929,,,,
6.933,,,,
6.936,,,,
6.940,,,,
6.944,3.163E-3,4.199E-3,1.564E-2,0.170
6.948,,,,
6.951,,,,
6.955,,,,
6.959,,,,
6.963,3.054E-3,4.635E-3,2.367E-2,9.716E-2
6.966,,,,
6.970,,,,
6.974,,,,
6.978,,,,
6.981,3.054E-3,4.908E-3,1.808E-2,0.612
6.985,,,,
6.989,,,,
6.993,,,,
6.996,,,,
7.000,3.108E-3,5.180E-3,3.963E-2,0.486
7.004,,,,
7.007,,,,
7.011,,,,
7.015,,,,
7.019,2.999E-3,6.107E-3,4.154E-2,0.421
7.022,,,,
7.026,,,,
7.030,,,,
7.034,,,,
7.037,2.999E-3,6.434E-3,1.350E-2,0.578
7.041,,,,
7.045,,,,
7.049,,,,
7.052,,,,
7.056,2.999E-3,6.598E-3,1.824E-2,0.260
7.060,,,,
7.064,,,,
7.067,,,,
7.071,,,,
7.075,3.108E-3,7.089E-3,2.117E-2,0.456
7.079,,,,
7.082,,,,
7.086,,,,
7.090,,,,
7.094,2.999E-3,7.688E-3,2.866E-2,4.163E-2
7.097,,,,
7.101,,,,
7.105,,,,
7.109,,,,
7.112,2.999E-3,8.561E-3,3.959E-2,0.520
7.116,,,,
7.120,,,,
7.124,,,,
7.127,,,,
7.131,2.999E-3,8.888E-3,8.997E-3,0.505
7.135,,,,
7.138,,,,
7.142,,,,
7.146,,,,
7.150,2.999E-3,8.888E-3,1.500E-2,7.932E-2
7.153,,,,
7.157,,,,
7.161,,,,
7.165,,,,
7.168,2.999E-3,9.433E-3,1.808E-2,6.627E-2
7.172,,,,
7.176,,,,
7.180,,,,
7.183,,,,
7.187,2.945E-3,9.433E-3,6.550E-3,5.540E-2
7.191,,,,
7.195,,,,
7.198,,,,
7.202,,,,
7.206,2.890E-3,9.815E-3,1.154E-2,0.378
7.210,,,,
7.213,,,,
7.217,,,,
7.221,,,,
7.225,2.890E-3,1.031E-2,2.999E-2,0.256
7.228,,,,
7.232,,,,
7.236,,,,
7.240,,,,
7.243,2.890E-3,1.118E-2,5.590E-2,0.139
7.247,,,,
7.251,,,,
7.255,,,,
7.258,,,,
7.262,2.781E-3,1.200E-2,4.888E-2,0.687
7.266,,,,
7.270,,,,
7.273,,,,
7.277,,,,
7.281,2.726E-3,1.265E-2,3.617E-2,0.668
7.284,,,,
7.288,,,,
7.292,,,,
7.296,,,,
7.299,2.890E-3,1.309E-2,2.929E-2,0.409
7.303,,,,
7.307,,,,
7.311,,,,
7.314,,,,
7.318,2.890E-3,1.352E-2,2.519E-2,0.245
7.322,,,,
7.326,,,,
7.329,,,,
7.333,,,,
7.337,2.890E-3,1.385E-2,2.339E-2,0.379
7.341,,,,
7.344,,,,
7.348,,,,
7.352,,,,
7.356,2.890E-3,1.423E-2,3.603E-2,0.569
7.359,,,,
7.363,,,,
7.367,,,,
7.371,,,,
7.374,2.835E-3,1.494E-2,4.334E-2,9.597E-2
7.378,,,,
7.382,,,,
7.386,,,,
7.389,,,,
7.393,2.999E-3,1.554E-2,3.599E-2,0.339
7.397,,,,
7.401,,,,
7.404,,,,
7.408,,,,
7.412,2.835E-3,1.603E-2,3.710E-2,0.409
7.416,,,,
7.419,,,,
7.423,,,,
7.427,,,,
7.430,2.726E-3,1.663E-2,2.699E-2,
7.434,,,,
7.438,,,,
7.442,,,,
7.445,,,,
7.449,2.835E-3,1.685E-2,,
