t,x,y,v,a
6.652,9.391E-3,-2.141E-3,,
6.655,,,,
6.658,,,,
6.661,,,,
6.664,,,,
6.667,8.562E-3,-1.174E-3,2.454E-2,
6.670,,,,
6.673,,,,
6.676,,,,
6.679,,,,
6.682,8.701E-3,-1.864E-3,2.279E-2,1.549
6.685,,,,
6.688,,,,
6.691,,,,
6.694,,,,
6.697,8.977E-3,-1.726E-3,1.367E-2,0.192
6.700,,,,
6.703,,,,
6.706,,,,
6.709,,,,
6.712,9.115E-3,-1.864E-3,3.057E-2,1.230
6.715,,,,
6.718,,,,
6.721,,,,
6.724,,,,
6.727,9.391E-3,-2.555E-3,2.657E-2,1.484
6.730,,,,
6.733,,,,
6.736,,,,
6.739,,,,
6.742,8.701E-3,-2.555E-3,2.454E-2,3.307
6.745,,,,
6.748,,,,
6.752,,,,
6.755,,,,
6.758,9.115E-3,-1.864E-3,7.544E-2,2.080
6.761,,,,
6.764,,,,
6.767,,,,
6.770,,,,
6.773,7.734E-3,-4.834E-4,7.761E-2,5.820
6.776,,,,
6.779,,,,
6.782,,,,
6.785,,,,
6.788,8.977E-3,4.834E-4,0.102,2.841
6.791,,,,
6.794,,,,
6.797,,,,
6.800,,,,
6.803,9.391E-3,-3.107E-3,7.419E-2,2.670
6.806,,,,
6.809,,,,
6.812,,,,
6.815,,,,
6.818,8.562E-3,-1.726E-3,3.758E-2,2.755
6.821,,,,
6.824,,,,
6.827,,,,
6.830,,,,
6.833,8.286E-3,-3.384E-3,5.013E-2,1.049
6.836,,,,
6.839,,,,
6.842,,,,
6.845,,,,
6.848,8.562E-3,-3.245E-3,6.445E-3,1.484
6.852,,,,
6.855,,,,
6.858,,,,
6.861,,,,
6.864,8.148E-3,-3.245E-3,2.279E-2,1.006
6.867,,,,
6.870,,,,
6.873,,,,
6.876,,,,
6.879,8.010E-3,-3.660E-3,2.882E-2,0.926
6.882,,,,
6.885,,,,
6.888,,,,
6.891,,,,
6.894,7.872E-3,-4.074E-3,6.445E-3,0.778
6.897,,,,
6.900,,,,
6.903,,,,
6.906,,,,
6.909,8.148E-3,-3.798E-3,4.557E-3,0.773
6.912,,,,
6.915,,,,
6.918,,,,
6.921,,,,
6.924,7.872E-3,-3.936E-3,3.223E-2,1.580
6.927,,,,
6.930,,,,
6.933,,,,
6.936,,,,
6.939,8.010E-3,-4.765E-3,4.648E-2,1.087
6.942,,,,
6.945,,,,
6.948,,,,
6.952,,,,
6.955,7.596E-3,-5.317E-3,4.489E-2,1.063
6.958,,,,
6.961,,,,
6.964,,,,
6.967,,,,
6.970,6.767E-3,-5.317E-3,1.289E-2,1.101
6.973,,,,
6.976,,,,
6.979,,,,
6.982,,,,
6.985,7.319E-3,-5.593E-3,6.445E-3,0.501
6.988,,,,
6.991,,,,
6.994,,,,
6.997,,,,
7.000,6.905E-3,-5.455E-3,1.643E-2,0.354
7.003,,,,
7.006,,,,
7.009,,,,
7.012,,,,
7.015,6.905E-3,-5.869E-3,1.441E-2,0.885
7.018,,,,
7.021,,,,
7.024,,,,
7.027,,,,
7.030,7.319E-3,-5.593E-3,1.643E-2,0.693
7.033,,,,
7.036,,,,
7.039,,,,
7.042,,,,
7.045,7.319E-3,-6.146E-3,2.882E-2,0.384
7.048,,,,
7.052,,,,
7.055,,,,
7.058,,,,
7.061,7.043E-3,-6.422E-3,0.000,0.688
7.064,,,,
7.067,,,,
7.070,,,,
7.073,,,,
7.076,7.319E-3,-6.146E-3,0.000,0.172
7.079,,,,
7.082,,,,
7.085,,,,
7.088,,,,
7.091,7.043E-3,-6.422E-3,1.643E-2,1.461
7.094,,,,
7.097,,,,
7.100,,,,
7.103,,,,
7.106,7.043E-3,-6.560E-3,3.471E-2,1.121
7.109,,,,
7.112,,,,
7.115,,,,
7.118,,,,
7.121,6.629E-3,-7.389E-3,5.637E-2,0.864
7.124,,,,
7.127,,,,
7.130,,,,
7.133,,,,
7.136,6.629E-3,-8.217E-3,1.019E-2,2.064
7.139,,,,
7.142,,,,
7.145,,,,
7.148,,,,
7.152,6.491E-3,-7.665E-3,2.657E-2,0.272
7.155,,,,
7.158,,,,
7.161,,,,
7.164,,,,
7.167,6.215E-3,-7.527E-3,2.324E-2,1.038
7.170,,,,
7.173,,,,
7.176,,,,
7.179,,,,
7.182,6.353E-3,-8.355E-3,1.879E-2,0.897
7.185,,,,
7.188,,,,
7.191,,,,
7.194,,,,
7.197,6.353E-3,-8.079E-3,2.734E-2,1.386
7.200,,,,
7.203,,,,
7.206,,,,
7.209,,,,
7.212,6.353E-3,-9.184E-3,1.643E-2,1.035
7.215,,,,
7.218,,,,
7.221,,,,
7.224,,,,
7.227,5.938E-3,-8.355E-3,3.223E-2,0.654
7.230,,,,
7.233,,,,
7.236,,,,
7.239,,,,
7.242,6.215E-3,-8.217E-3,3.057E-2,2.408
7.245,,,,
7.248,,,,
7.252,,,,
7.255,,,,
7.258,6.353E-3,-9.184E-3,5.034E-2,1.197
7.261,,,,
7.264,,,,
7.267,,,,
7.270,,,,
7.273,6.077E-3,-9.736E-3,2.454E-2,1.821
7.276,,,,
7.279,,,,
7.282,,,,
7.285,,,,
7.288,5.662E-3,-9.460E-3,1.289E-2,1.101
7.291,,,,
7.294,,,,
7.297,,,,
7.300,,,,
7.303,6.353E-3,-9.460E-3,1.643E-2,1.230
7.306,,,,
7.309,,,,
7.312,,,,
7.315,,,,
7.318,6.077E-3,-9.184E-3,2.279E-2,2.050
7.321,,,,
7.324,,,,
7.327,,,,
7.330,,,,
7.333,5.938E-3,-1.001E-2,5.637E-2,0.430
7.336,,,,
7.339,,,,
7.342,,,,
7.345,,,,
7.348,5.662E-3,-1.084E-2,1.289E-2,0.516
7.352,,,,
7.355,,,,
7.358,,,,
7.361,,,,
7.364,5.662E-3,-1.029E-2,2.038E-2,1.239
7.367,,,,
7.370,,,,
7.373,,,,
7.376,,,,
7.379,5.386E-3,-1.139E-2,2.279E-2,1.194
7.382,,,,
7.385,,,,
7.388,,,,
7.391,,,,
7.394,6.077E-3,-1.084E-2,2.918E-2,1.312
7.397,,,,
7.400,,,,
7.403,,,,
7.406,,,,
7.409,6.077E-3,-1.195E-2,3.867E-2,1.375
7.412,,,,
7.415,,,,
7.418,,,,
7.421,,,,
7.424,5.248E-3,-1.167E-2,2.772E-2,0.914
7.427,,,,
7.430,,,,
7.433,,,,
7.436,,,,
7.439,5.248E-3,-1.181E-2,1.879E-2,2.203
7.442,,,,
7.445,,,,
7.448,,,,
7.452,,,,
7.455,5.386E-3,-1.222E-2,5.488E-2,0.192
7.458,,,,
7.461,,,,
7.464,,,,
7.467,,,,
7.470,5.110E-3,-1.347E-2,2.772E-2,0.693
7.473,,,,
7.476,,,,
7.479,,,,
7.482,,,,
7.485,5.248E-3,-1.305E-2,1.019E-2,0.811
7.488,,,,
7.491,,,,
7.494,,,,
7.497,,,,
7.500,5.248E-3,-1.374E-2,2.772E-2,0.550
7.503,,,,
7.506,,,,
7.509,,,,
7.512,,,,
7.515,5.386E-3,-1.388E-2,1.019E-2,0.671
7.518,,,,
7.521,,,,
7.524,,,,
7.527,,,,
7.530,5.110E-3,-1.402E-2,1.934E-2,0.365
7.533,,,,
7.536,,,,
7.539,,,,
7.542,,,,
7.545,4.972E-3,-1.429E-2,6.445E-3,1.807
7.548,,,,
7.552,,,,
7.555,,,,
7.558,,,,
7.561,5.248E-3,-1.416E-2,5.544E-2,0.688
7.564,,,,
7.567,,,,
7.570,,,,
7.573,,,,
7.576,4.696E-3,-1.595E-2,2.038E-2,0.344
7.579,,,,
7.582,,,,
7.585,,,,
7.588,,,,
7.591,4.972E-3,-1.471E-2,6.445E-3,1.740
7.594,,,,
7.597,,,,
7.600,,,,
7.603,,,,
7.606,4.834E-3,-1.581E-2,1.367E-2,2.229
7.609,,,,
7.612,,,,
7.615,,,,
7.618,,,,
7.621,4.972E-3,-1.512E-2,2.578E-2,0.876
7.624,,,,
7.627,,,,
7.630,,,,
7.633,,,,
7.636,4.281E-3,-1.637E-2,7.075E-2,1.049
7.639,,,,
7.642,,,,
7.645,,,,
7.648,,,,
7.652,4.419E-3,-1.719E-2,3.286E-2,1.239
7.655,,,,
7.658,,,,
7.661,,,,
7.664,,,,
7.667,4.834E-3,-1.719E-2,2.772E-2,0.897
7.670,,,,
7.673,,,,
7.676,,,,
7.679,,,,
7.682,4.557E-3,-1.802E-2,1.823E-2,0.859
7.685,,,,
7.688,,,,
7.691,,,,
7.694,,,,
7.697,4.834E-3,-1.775E-2,1.289E-2,0.620
7.700,,,,
7.703,,,,
7.706,,,,
